SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID,ReasonRemoved,index
UTss_S1328,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Price River Water,11440002,,Stream,UT,,Bad Latitude,1327.0
UTss_S1339,,UTss_WS1,,Representation Node,Juab,4326,,,,,0.0,0.0,,,POD,"Clover Creek Springs (Large, Small Vest",11470001,,Spring,UT,,Bad Latitude,1338.0
UTss_S1345,,UTss_WS2,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,Well,11480002,,Well,UT,,Bad Latitude,1344.0
UTss_S1353,,UTss_WS2,,Representation Node,Morgan,4326,,,,,0.0,0.0,,,POD,Well No. 1 (VP Well),11500001,,Well,UT,,Bad Latitude,1352.0
UTss_S1357,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Icy Springs (WS001),11510001,,Spring,UT,,Bad Latitude,1356.0
UTss_S1369,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,"Well (6"")",11530003,,Well,UT,,Bad Latitude,1368.0
UTss_S1372,,UTss_WS1,,Representation Node,Millard,4326,,,,,0.0,0.0,,,POD,Spring No. 2,11540002,,Spring,UT,,Bad Latitude,1371.0
UTss_S1373,,UTss_WS1,,Representation Node,Millard,4326,,,,,0.0,0.0,,,POD,Spring No. 3,11540003,,Spring,UT,,Bad Latitude,1372.0
UTss_S1374,,UTss_WS1,,Representation Node,Millard,4326,,,,,0.0,0.0,,,POD,Spring No. 4,11540004,,Spring,UT,,Bad Latitude,1373.0
UTss_S1377,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Well (8`),11550002,,Spring,UT,,Bad Latitude,1376.0
UTss_S1378,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Well (10`) West Well,11550003,,Well,UT,,Bad Latitude,1377.0
UTss_S1401,,UTss_WS1,,Representation Node,Garfield,4326,,,,,0.0,0.0,,,POD,#10 and Unmaned Springs,11600001,,Spring,UT,,Bad Latitude,1400.0
UTss_S1403,,UTss_WS1,,Representation Node,Garfield,4326,,,,,0.0,0.0,,,POD,Paria River,11600003,,Stream,UT,,Bad Latitude,1402.0
UTss_S1406,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Cold Water Spring,11610001,,Spring,UT,,Bad Latitude,1405.0
UTss_S1408,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Purchased from Bear River WCD,11610004,,Well,UT,,Bad Latitude,1407.0
UTss_S1410,,UTss_WS1,,Representation Node,Tooele,4326,,,,,0.0,0.0,,,POD,Springs-3 Angel Grove,11620001,,Spring,UT,,Bad Latitude,1409.0
UTss_S1412,,UTss_WS1,,Representation Node,Tooele,4326,,,,,0.0,0.0,,,POD,Murray Canyon Upper Spring (WS004),11620004,,Spring,UT,,Bad Latitude,1411.0
UTss_S1423,,UTss_WS2,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,"Well No. 2 (10"")",11630002,,Well,UT,,Bad Latitude,1422.0
UTss_S1429,,UTss_WS2,,Representation Node,Grand,4326,,,,,0.0,0.0,,,POD,Well no.5 (golf course),11640004,,Well,UT,,Bad Latitude,1428.0
UTss_S1433,,UTss_WS2,,Representation Node,Grand,4326,,,,,0.0,0.0,,,POD,Corbin Well no.11,11640008,,Well,UT,,Bad Latitude,1432.0
UTss_S1434,,UTss_WS1,,Representation Node,Grand,4326,,,,,0.0,0.0,,,POD,McConkie Spring,108544791,,Spring,UT,,Bad Latitude,1433.0
UTss_S1442,,UTss_WS2,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Well No. 3 Fair Grounds,11660005,,Well,UT,,Bad Latitude,1441.0
UTss_S1444,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Waste Water Treatment Plant,108540368,,Stream,UT,,Bad Latitude,1443.0
UTss_S1459,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,West Spring (WS001) (Culinary),11680005,,Spring,UT,,Bad Latitude,1458.0
UTss_S1462,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Purchased from Bear River WCD (WS008),11680009,,Well,UT,,Bad Latitude,1461.0
UTss_S1463,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Sold to Cedar Ridge Distribution Company,108543560,,Well,UT,,Bad Latitude,1462.0
UTss_S1472,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Sold to Sand Hollow Golf Course,108543848,,Reservoir,UT,,Bad Latitude,1471.0
UTss_S1476,,UTss_WS1,,Representation Node,Morgan,4326,,,,,0.0,0.0,,,POD,N Morgan Spring (WS005),11700003,,Spring,UT,,Bad Latitude,1475.0
UTss_S1478,,UTss_WS2,,Representation Node,Morgan,4326,,,,,0.0,0.0,,,POD,Well No. 2 (12`),11700005,,Well,UT,,Bad Latitude,1477.0
UTss_S1484,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Spg. Area N. Gooseberry,11710001,,Spring,UT,,Bad Latitude,1483.0
UTss_S1487,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Unnamed Springs,11710004,,Spring,UT,,Bad Latitude,1486.0
UTss_S1490,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Allen St. Well No. 1 (10 in.),11720001,,Well,UT,,Bad Latitude,1489.0
UTss_S1493,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Stokes Spring (WS004),11720004,,Spring,UT,,Bad Latitude,1492.0
UTss_S1497,,UTss_WS2,,Representation Node,Daggett,4326,,,,,0.0,0.0,,,POD,Well No. 4,11730001,,Well,UT,,Bad Latitude,1496.0
UTss_S1500,,UTss_WS2,,Representation Node,Daggett,4326,,,,,0.0,0.0,,,POD,Well #3,11730005,,Well,UT,,Bad Latitude,1499.0
UTss_S1501,,UTss_WS1,,Representation Node,Daggett,4326,,,,,0.0,0.0,,,POD,Willow Spring,11730006,,Spring,UT,,Bad Latitude,1500.0
UTss_S1502,,UTss_WS1,,Representation Node,Daggett,4326,,,,,0.0,0.0,,,POD,Long Park Reservoir,11730007,,Reservoir,UT,,Bad Latitude,1501.0
UTss_S1510,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Batty Spring (Culinary),11750003,,Spring,UT,,Bad Latitude,1509.0
UTss_S1518,,UTss_WS1,,Representation Node,Kane,4326,,,,,0.0,0.0,,,POD,City Spring (Chicken Sp),11760006,,Spring,UT,,Bad Latitude,1517.0
UTss_S1533,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Steadman Well,11770006,,Well,UT,,Bad Latitude,1532.0
UTss_S1548,,UTss_WS1,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,Lower Middle Branch,11790004,,Spring,UT,,Bad Latitude,1547.0
UTss_S1549,,UTss_WS1,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,Middle South Branch,11790005,,Spring,UT,,Bad Latitude,1548.0
UTss_S1550,,UTss_WS1,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,New Canyon Creek,11790006,,Stream,UT,,Bad Latitude,1549.0
UTss_S1552,,UTss_WS1,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,Lower South Branch,11790008,,Spring,UT,,Bad Latitude,1551.0
UTss_S1553,,UTss_WS2,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,Well #2,11790010,,Well,UT,,Bad Latitude,1552.0
UTss_S1564,,UTss_WS1,,Representation Node,Piute,4326,,,,,0.0,0.0,,,POD,Choke Cherry Spring,11820001,,Spring,UT,,Bad Latitude,1563.0
UTss_S1576,,UTss_WS1,,Representation Node,Wayne,4326,,,,,0.0,0.0,,,POD,Sulfur Spring,108541709,,Spring,UT,,Bad Latitude,1575.0
UTss_S1579,,UTss_WS1,,Representation Node,Daggett,4326,,,,,0.0,0.0,,,POD,Flaming Gorge Reservoir,11860001,,Reservoir,UT,,Bad Latitude,1578.0
UTss_S1580,,UTss_WS2,,Representation Node,Daggett,4326,,,,,0.0,0.0,,,POD,Well,11860002,,Well,UT,,Bad Latitude,1579.0
UTss_S1589,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,0.0,0.0,,,POD,Upper Spring (WS001),11890001,,Spring,UT,,Bad Latitude,1588.0
UTss_S1590,,UTss_WS1,,Representation Node,Duchesne,4326,,,,,0.0,0.0,,,POD,Lower Spring (WS002),108545111,,Spring,UT,,Bad Latitude,1589.0
UTss_S1601,,UTss_WS1,,Representation Node,Juab,4326,,,,,0.0,0.0,,,POD,Marsh Canyon Springs,11920003,,Spring,UT,,Bad Latitude,1600.0
UTss_S1609,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Price River W.I.D.,11940001,,Stream,UT,,Bad Latitude,1608.0
UTss_S1611,,UTss_WS2,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Parkwest Well,11950001,,Well,UT,,Bad Latitude,1610.0
UTss_S1618,,UTss_WS1,,Representation Node,Wasatch,4326,,,,,0.0,0.0,,,POD,Murdock Spring,11970004,,Spring,UT,,Bad Latitude,1617.0
UTss_S1622,,UTss_WS2,,Representation Node,San Juan,4326,,,,,0.0,0.0,,,POD,"Well (6"")",11980001,,Well,UT,,Bad Latitude,1621.0
UTss_S1625,,UTss_WS2,,Representation Node,San Juan,4326,,,,,0.0,0.0,,,POD,"Well (6`, 100-300`)",108540621,,Well,UT,,Bad Latitude,1624.0
UTss_S1632,,UTss_WS1,,Representation Node,Weber,4326,,,,,0.0,0.0,,,POD,Virgil Peterson Spring (WS002),12000003,,Spring,UT,,Bad Latitude,1631.0
UTss_S1644,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Purchased from Bear River WCD (WS003),108543521,,Well,UT,,Bad Latitude,1643.0
UTss_S1655,,UTss_WS1,,Representation Node,Garfield,4326,,,,,0.0,0.0,,,POD,Allen Spring,12040001,,Spring,UT,,Bad Latitude,1654.0
UTss_S1657,,UTss_WS1,,Representation Node,Garfield,4326,,,,,0.0,0.0,,,POD,Cannonville Seep (Spr.),12040003,,Spring,UT,,Bad Latitude,1656.0
UTss_S1660,,UTss_WS1,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,Webb Creek,12050001,,Stream,UT,,Bad Latitude,1659.0
UTss_S1661,,UTss_WS1,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,Maple Spring,12050002,,Spring,UT,,Bad Latitude,1660.0
UTss_S1662,,UTss_WS1,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,Birch Spring,12050003,,Spring,UT,,Bad Latitude,1661.0
UTss_S1663,,UTss_WS1,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,"Woodchuck Springs 1,2,3",12050004,,Spring,UT,,Bad Latitude,1662.0
UTss_S1664,,UTss_WS2,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,"Wells (12"")",12050005,,Well,UT,,Bad Latitude,1663.0
UTss_S1665,,UTss_WS1,,Representation Node,Davis,4326,,,,,0.0,0.0,,,POD,Upper & Lower Springs,12050007,,Spring,UT,,Bad Latitude,1664.0
UTss_S1673,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Well No. 1-5,12070001,,Well,UT,,Bad Latitude,1672.0
UTss_S1674,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Gray and Beacham Springs,12070002,,Spring,UT,,Bad Latitude,1673.0
UTss_S1681,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Well No. 4,12070009,,Well,UT,,Bad Latitude,1680.0
UTss_S1682,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Spring Line,12070010,,Well,UT,,Bad Latitude,1681.0
UTss_S1684,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Snow Canyon Tank,108540547,,Well,UT,,Bad Latitude,1683.0
UTss_S1691,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Canyon Springs,12080001,,Spring,UT,,Bad Latitude,1690.0
UTss_S1692,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Mountain Springs,12080002,,Spring,UT,,Bad Latitude,1691.0
UTss_S1693,,UTss_WS2,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,"Small Well (6"")",12080003,,Well,UT,,Bad Latitude,1692.0
UTss_S1696,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Purchased from Sandy City (WS012),12100002,,Well,UT,,Bad Latitude,1695.0
UTss_S1699,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Well No. 7,12100005,,Well,UT,,Bad Latitude,1698.0
UTss_S1700,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Well No. 3,12100006,,Well,UT,,Bad Latitude,1699.0
UTss_S1711,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Lower Spring,12110001,,Spring,UT,,Bad Latitude,1710.0
UTss_S1712,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Intermediate Spring,12110002,,Spring,UT,,Bad Latitude,1711.0
UTss_S1713,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Upper Spring (WS003),12110003,,Spring,UT,,Bad Latitude,1712.0
UTss_S1728,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Franklin Canyon Spring (WS005),12140002,,Spring,UT,,Bad Latitude,1727.0
UTss_S1749,,UTss_WS2,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,"Well (10"")",12180001,,Well,UT,,Bad Latitude,1748.0
UTss_S1750,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Merchant Creek Diversion,12180002,,Spring,UT,,Bad Latitude,1749.0
UTss_S1751,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Spring No. 1 (Lower),12180003,,Spring,UT,,Bad Latitude,1750.0
UTss_S1752,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Spring No. 4 (Upper),12180004,,Spring,UT,,Bad Latitude,1751.0
UTss_S1753,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Spring No. 5,12180005,,Spring,UT,,Bad Latitude,1752.0
UTss_S1754,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,Spring No. 2 & 3,12180006,,Spring,UT,,Bad Latitude,1753.0
UTss_S1755,,UTss_WS1,,Representation Node,Beaver,4326,,,,,0.0,0.0,,,POD,North Fork of Three Ck.,12180007,,Spring,UT,,Bad Latitude,1754.0
UTss_S1762,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Maple Creek,12200001,,Stream,UT,,Bad Latitude,1761.0
UTss_S1764,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Service Berry Spring (WS004),12200003,,Spring,UT,,Bad Latitude,1763.0
UTss_S1765,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Unnamed Springs A & B,12200004,,Spring,UT,,Bad Latitude,1764.0
UTss_S1768,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Mapleton City Spring,12200009,,Spring,UT,,Bad Latitude,1767.0
UTss_S1807,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Baker Aka Hadley Spring,12240001,,Spring,UT,,Bad Latitude,1806.0
UTss_S1841,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,"Source 1,2,4-6,12,17",12280021,,Reservoir,UT,,Bad Latitude,1840.0
UTss_S1843,,UTss_WS1,,Representation Node,Box Elder,4326,,,,,0.0,0.0,,,POD,Flat Bottom Canyon Spring (WS015),108540041,,Spring,UT,,Bad Latitude,1842.0
UTss_S1856,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Lower Spring (WS002),12290002,,Spring,UT,,Bad Latitude,1855.0
UTss_S1863,,UTss_WS2,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Enoch Well North,12310003,,Well,UT,,Bad Latitude,1862.0
UTss_S1868,,UTss_WS1,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Will William Spring,12310017,,Spring,UT,,Bad Latitude,1867.0
UTss_S1869,,UTss_WS1,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Ledge Springs-3,12310018,,Spring,UT,,Bad Latitude,1868.0
UTss_S1870,,UTss_WS1,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Barson Spring,12310020,,Spring,UT,,Bad Latitude,1869.0
UTss_S1872,,UTss_WS2,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Quitchapa Well #2,12310022,,Well,UT,,Bad Latitude,1871.0
UTss_S1875,,UTss_WS2,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Quitchapa Well No. 4,12310025,,Well,UT,,Bad Latitude,1874.0
UTss_S1881,,UTss_WS1,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Dry Spring,12310031,,Spring,UT,,Bad Latitude,1880.0
UTss_S1882,,UTss_WS1,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Upper Black Rock Spring,12310032,,Spring,UT,,Bad Latitude,1881.0
UTss_S1883,,UTss_WS1,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Barson Trail Spring,12310033,,Spring,UT,,Bad Latitude,1882.0
UTss_S1884,,UTss_WS1,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Lower Head House Spring,12310034,,Spring,UT,,Bad Latitude,1883.0
UTss_S1885,,UTss_WS1,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,Raspberry Spring,12310035,,Spring,UT,,Bad Latitude,1884.0
UTss_S1886,,UTss_WS1,,Representation Node,Iron,4326,,,,,0.0,0.0,,,POD,White Rock Spring,12310036,,Spring,UT,,Bad Latitude,1885.0
UTss_S1898,,UTss_WS1,,Representation Node,Tooele,4326,,,,,0.0,0.0,,,POD,Middle Canyon Springs (WS003),12320002,,Spring,UT,,Bad Latitude,1897.0
UTss_S1910,,UTss_WS2,,Representation Node,Tooele,4326,,,,,0.0,0.0,,,POD,Well No. 9A,12320015,,Well,UT,,Bad Latitude,1909.0
UTss_S1945,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Spring #1 (WS001),12330001,,Spring,UT,,Bad Latitude,1944.0
UTss_S1946,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Spring #3 (WS003),12330002,,Spring,UT,,Bad Latitude,1945.0
UTss_S1947,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Spring #4 (WS004),12330003,,Spring,UT,,Bad Latitude,1946.0
UTss_S1948,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Spring #5 (WS005),12330004,,Spring,UT,,Bad Latitude,1947.0
UTss_S1949,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Spring #2 (WS002),12330005,,Spring,UT,,Bad Latitude,1948.0
UTss_S1950,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Hayes Spring (WS006),12330006,,Spring,UT,,Bad Latitude,1949.0
UTss_S1961,,UTss_WS2,,Representation Node,Tooele,4326,,,,,0.0,0.0,,,POD,Well No. 3 (10 inch),12350006,,Well,UT,,Bad Latitude,1960.0
UTss_S1962,,UTss_WS2,,Representation Node,Tooele,4326,,,,,0.0,0.0,,,POD,Well No. 28 (12 inch),12350007,,Well,UT,,Bad Latitude,1961.0
UTss_S1964,,UTss_WS2,,Representation Node,Tooele,4326,,,,,0.0,0.0,,,POD,Well No. 31 (12 inch),12350009,,Well,UT,,Bad Latitude,1963.0
UTss_S1975,,UTss_WS2,,Representation Node,Garfield,4326,,,,,0.0,0.0,,,POD,Well No. 2,12370002,,Well,UT,,Bad Latitude,1974.0
UTss_S1976,,UTss_WS2,,Representation Node,Garfield,4326,,,,,0.0,0.0,,,POD,Well No. 3,12370003,,Well,UT,,Bad Latitude,1975.0
UTss_S1985,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well #1,12390001,,Well,UT,,Bad Latitude,1984.0
UTss_S1986,,UTss_WS1,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Springs,12390002,,Spring,UT,,Bad Latitude,1985.0
UTss_S1987,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well #2,12390007,,Well,UT,,Bad Latitude,1986.0
UTss_S1988,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Well #3,12390008,,Well,UT,,Bad Latitude,1987.0
UTss_S2020,,UTss_WS1,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,City Canyon Springs (WS002),12450004,,Spring,UT,,Bad Latitude,2019.0
UTss_S2022,,UTss_WS1,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,Cherry Canyon Springs (WS001),12450006,,Spring,UT,,Bad Latitude,2021.0
UTss_S2023,,UTss_WS1,,Representation Node,Cache,4326,,,,,0.0,0.0,,,POD,Spring,12450007,,Spring,UT,,Bad Latitude,2022.0
UTss_S2035,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Purchased from Price City (WS002),12470002,,Spring,UT,,Bad Latitude,2034.0
UTss_S2037,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Sold to Mac Dennis Mobile Home Park,108543824,,Stream,UT,,Bad Latitude,2036.0
UTss_S2038,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Sold to Country Estates Mobile Home Park,108543825,,Stream,UT,,Bad Latitude,2037.0
UTss_S2039,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Sold to Newman Mobile Home Park,108543826,,Stream,UT,,Bad Latitude,2038.0
UTss_S2040,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Sold to Fidell Mobile Home Park,108543827,,Stream,UT,,Bad Latitude,2039.0
UTss_S2041,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Sold to Lowdermilk Rock Product Water Co,108543828,,Stream,UT,,Bad Latitude,2040.0
UTss_S2042,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Sold to Lessar Water Company,108543829,,Stream,UT,,Bad Latitude,2041.0
UTss_S2043,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Sold to Wellington City,108543830,,Stream,UT,,Bad Latitude,2042.0
UTss_S2044,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Sold to Critchlow Water Company,108543831,,Stream,UT,,Bad Latitude,2043.0
UTss_S2045,,UTss_WS1,,Representation Node,Carbon,4326,,,,,0.0,0.0,,,POD,Sold to Pillings Mobile Home Park,108543832,,Stream,UT,,Bad Latitude,2044.0
UTss_S2047,,UTss_WS2,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Lark Mine Tunnel,12480001,,Tunnel,UT,,Bad Latitude,2046.0
UTss_S2048,,UTss_WS2,,Representation Node,Sanpete,4326,,,,,0.0,0.0,,,POD,Upper Well (16`) 650`,12490001,,Well,UT,,Bad Latitude,2047.0
UTss_S2058,,UTss_WS1,,Representation Node,Salt Lake,4326,,,,,0.0,0.0,,,POD,Red Bute Dam,12520001,,Reservoir,UT,,Bad Latitude,2057.0
UTss_S2061,,UTss_WS2,,Representation Node,Sanpete,4326,,,,,0.0,0.0,,,POD,"Well (8"")",12530004,,Well,UT,,Bad Latitude,2060.0
UTss_S2072,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Mill Creek (Tanner Ditch),12540007,,Stream,UT,,Bad Latitude,2071.0
UTss_S2075,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Sproul Spring,12540010,,Spring,UT,,Bad Latitude,2074.0
UTss_S2085,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Purchased WCWCD Quail Raw Water,108544378,,Reservoir,UT,,Bad Latitude,2084.0
UTss_S2087,,UTss_WS1,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Quail Creek (Oak Grove),12560001,,Spring,UT,,Bad Latitude,2086.0
UTss_S2088,,UTss_WS2,,Representation Node,Washington,4326,,,,,0.0,0.0,,,POD,Leeds Domestic Waterusers Assoc. well,108540123,,Well,UT,,Bad Latitude,2087.0
UTss_S2108,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Lower Crab Creek Spring,108540365,,Spring,UT,,Bad Latitude,2107.0
UTss_S2120,,UTss_WS1,,Representation Node,Garfield,4326,,,,,0.0,0.0,,,POD,Shaker Spring,12580002,,Spring,UT,,Bad Latitude,2119.0
UTss_S2121,,UTss_WS1,,Representation Node,Garfield,4326,,,,,0.0,0.0,,,POD,Trough Spring,12580003,,Spring,UT,,Bad Latitude,2120.0
UTss_S2123,,UTss_WS1,,Representation Node,Garfield,4326,,,,,0.0,0.0,,,POD,Peek-A-Boo Spring,12580005,,Spring,UT,,Bad Latitude,2122.0
UTss_S2131,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Pacific Bridge Well,12600009,,Well,UT,,Bad Latitude,2130.0
UTss_S2132,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Treatment Facility,12600010,,Tunnel,UT,,Bad Latitude,2131.0
UTss_S2133,,UTss_WS2,,Representation Node,Summit,4326,,,,,0.0,0.0,,,POD,Divide Well,12600011,,Well,UT,,Bad Latitude,2132.0
UTss_S2219,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Birch Spring (Culinary),12650009,,Spring,UT,,Bad Latitude,2218.0
UTss_S2220,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Hamongog Spring (Culinary),12650010,,Spring,UT,,Bad Latitude,2219.0
UTss_S2222,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Lehi & Deer Creek Irrig.,12650012,,Stream,UT,,Bad Latitude,2221.0
UTss_S2224,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Bull River (North Bench),12650014,,Stream,UT,,Bad Latitude,2223.0
UTss_S2230,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Micron Central Utah Water Conserv. Dist.,12650020,,Drain,UT,,Bad Latitude,2229.0
UTss_S2231,,UTss_WS1,,Representation Node,Utah,4326,,,,,0.0,0.0,,,POD,Spring Creek Irrigation,108540039,,Stream,UT,,Bad Latitude,2230.0
