SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
UTss_S188,,Representation Node,Davis,EPSG:4326,,,,,41.02907296,-111.94532959999998,,,PoU,Kaysville City Culinary Water System,1205,,Public,UT,
UTss_S189,,Representation Node,Washington,EPSG:4326,,,,,37.33976479,-113.69023500000002,,,PoU,Veyo Culinary Water Association,1206,,Public,UT,
UTss_S190,,Representation Node,Washington,EPSG:4326,,,,,37.1313323,-113.655862,,,PoU,Santa Clara City (Culinary),1207,,Public,UT,
UTss_S191,,Representation Node,Box Elder,EPSG:4326,,,,,41.87522269,-112.1430172,,,PoU,Plymouth Town,1208,,Public,UT,
UTss_S192,,Representation Node,Salt Lake,EPSG:4326,,,,,40.56993601,-111.8547385,,,PoU,White City Water Improvement District,1210,,Public,UT,
UTss_S193,,Representation Node,Box Elder,EPSG:4326,,,,,41.41526273,-112.0430144,,,PoU,Willard Municipal Water System,1211,,Public,UT,
UTss_S194,,Representation Node,Cache,EPSG:4326,,,,,41.70320191,-111.81213,,,PoU,Providence City Corp. Water,1213,,Public,UT,
UTss_S195,,Representation Node,Summit,EPSG:4326,,,,,41.01862399,-111.4952021,,,PoU,Henefer Town,1214,,Public,UT,
UTss_S196,,Representation Node,Wasatch,EPSG:4326,,,,,40.51840994,-111.4719312,,,PoU,Midway City,1215,,Public,UT,
UTss_S197,,Representation Node,Piute,EPSG:4326,,,,,38.43833636,-112.25449209999998,,,PoU,Marysvale Town,1216,,Public,UT,
UTss_S198,,Representation Node,Sanpete,EPSG:4326,,,,,39.62131231,-111.6338235,,,PoU,Fountain Green Town,1217,,Public,UT,
UTss_S199,,Representation Node,Washington,EPSG:4326,,,,,37.39012314,-113.5119648,,,PoU,Pine Valley Irrigation Company (Culinary),1219,,Public,UT,
UTss_S200,,Representation Node,Utah,EPSG:4326,,,,,40.12174373,-111.5726155,,,PoU,Mapleton City (Culinary),1220,,Public,UT,
UTss_S201,,Representation Node,Beaver,EPSG:4326,,,,,38.27624703,-112.6345066,,,PoU,Beaver City Corporation (Culinary),1221,,Public,UT,
UTss_S202,,Representation Node,Tooele,EPSG:4326,,,,,40.60523078,-112.35753490000002,,,PoU,West Erda Improvement District,1222,,Public,UT,
UTss_S203,,Representation Node,Sevier,EPSG:4326,,,,,38.66955882,-112.1109472,,,PoU,Austin Community Special Service District,1225,,Public,UT,
UTss_S204,,Representation Node,Sevier,EPSG:4326,,,,,38.94004551,-111.8639986,,,PoU,Salina City (Culinary),1226,,Public,UT,
UTss_S205,,Representation Node,Utah,EPSG:4326,,,,,40.39168229,-111.7532073,,,PoU,Manila Culinary Water Company,1227,,Public,UT,
UTss_S206,,Representation Node,Box Elder,EPSG:4326,,,,,41.50251469,-112.0446716,,,PoU,Brigham City Corporation,1228,,Public,UT,
UTss_S207,,Representation Node,Salt Lake,EPSG:4326,,,,,40.70794428,-111.6150678,,,PoU,Forest Home Company,1229,,Public,UT,
UTss_S208,,Representation Node,Rich,EPSG:4326,,,,,41.82724878,-111.32428190000002,,,PoU,Laketown City Water System,1230,,Public,UT,
UTss_S209,,Representation Node,Iron,EPSG:4326,,,,,37.68865151,-113.0834181,,,PoU,Cedar City Municipal Water (Culinary),1231,,Public,UT,
UTss_S210,,Representation Node,Tooele,EPSG:4326,,,,,40.54459093,-112.3130957,,,PoU,Tooele City Water Special Service District,1232,,Public,UT,
UTss_S211,,Representation Node,Summit,EPSG:4326,,,,,40.98435777,-111.4498685,,,PoU,Echo Mutual Water Company,1233,,Public,UT,
UTss_S212,,Representation Node,Sevier,EPSG:4326,,,,,38.63330892,-112.217343,,,PoU,Joseph Municipal Water System,1234,,Public,UT,
UTss_S213,,Representation Node,Tooele,EPSG:4326,,,,,40.22296214,-112.7464165,,,PoU,Dugway Proving Grounds/English Village - Chenega,1235,,Public,UT,
UTss_S214,,Representation Node,Wayne,EPSG:4326,,,,,38.28126672,-111.46900890000002,,,PoU,Teasdale Special Service District,1236,,Public,UT,
UTss_S215,,Representation Node,Garfield,EPSG:4326,,,,,37.6493651,-112.43477079999998,,,PoU,Hatch Culinary Water,1237,,Public,UT,
UTss_S216,,Representation Node,Box Elder,EPSG:4326,,,,,41.3651364,-112.033511,,,PoU,South Willard Culinary Water,1238,,Public,UT,
UTss_S217,,Representation Node,Summit,EPSG:4326,,,,,40.70028951,-111.5645243,,,PoU,Silver Springs Water Inc. (Now Mt. Regional Water SSD),1239,,Public,UT,
UTss_S218,,Representation Node,Salt Lake,EPSG:4326,,,,,40.55705292,-111.9784348,,,PoU,South Jordan City (Culinary),1240,,Public,UT,
UTss_S219,,Representation Node,Kane,EPSG:4326,,,,,37.52173894,-110.7225896,,,PoU,"National Park Service, Glen Canyon Bullfrog Recreation Site",1241,,Public,UT,
UTss_S220,,Representation Node,Iron,EPSG:4326,,,,,37.7708474,-113.1048673,,,PoU,Midvalley Estates Water Company,1242,,Public,UT,
UTss_S221,,Representation Node,Morgan,EPSG:4326,,,,,41.10761022,-111.7650727,,,PoU,Peterson Pipeline Association,1243,,Public,UT,
UTss_S222,,Representation Node,Tooele,EPSG:4326,,,,,40.64473417,-112.3059923,,,PoU,Stansbury Park Improvement District (Culinary),1244,,Public,UT,
UTss_S223,,Representation Node,Cache,EPSG:4326,,,,,41.92337092,-111.8074267,,,PoU,Richmond City,1245,,Public,UT,
UTss_S224,,Representation Node,Utah,EPSG:4326,,,,,39.95175510000001,-111.9010912,,,PoU,Goshen Town,1246,,Public,UT,
UTss_S225,,Representation Node,Carbon,EPSG:4326,,,,,39.61516538,-110.8149234,,,PoU,Price River Water Improvement District,1247,,Public,UT,
UTss_S226,,Representation Node,Sanpete,EPSG:4326,,,,,39.63083701,-111.433801,,,PoU,Fairview City,1249,,Public,UT,
UTss_S227,,Representation Node,Iron,EPSG:4326,,,,,37.80123293,-112.9361409,,,PoU,Summit Culinary Water Users Inc,1250,,Public,UT,
UTss_S228,,Representation Node,Sevier,EPSG:4326,,,,,38.5116049,-111.8818104,,,PoU,"Koosharem Culinary Water, Town of",1251,,Public,UT,
UTss_S229,,Representation Node,Sanpete,EPSG:4326,,,,,39.26733342,-111.6374827,,,PoU,Manti City Corporation Water,1253,,Public,UT,
UTss_S230,,Representation Node,Washington,EPSG:4326,,,,,37.13255882,-113.4893135,,,PoU,Washington Municipal Water System (Culinary),1254,,Public,UT,
UTss_S231,,Representation Node,Utah,EPSG:4326,,,,,40.1037519,-111.6329615,,,PoU,Spanish Fork City (Culinary),1257,,Public,UT,
UTss_S232,,Representation Node,Garfield,EPSG:4326,,,,,37.63900987,-112.1678726,,,PoU,Bryce Canyon National Park System,1258,,Public,UT,
UTss_S233,,Representation Node,Summit,EPSG:4326,,,,,40.64555476,-111.5040799,,,PoU,Park City Water System (Culinary),1260,,Public,UT,
UTss_S234,,Representation Node,Washington,EPSG:4326,,,,,37.42156161,-113.6301183,,,PoU,Dixie Deer Special Service District,1262,,Public,UT,
UTss_S235,,Representation Node,Wasatch,EPSG:4326,,,,,40.46606977,-111.4600244,,,PoU,Charleston Water Conservancy District,1263,,Public,UT,
UTss_S236,,Representation Node,Salt Lake,EPSG:4326,,,,,40.47711113,-111.9387211,,,PoU,Bluffdale Water System (Culinary),1264,,Public,UT,
UTss_S237,,Representation Node,Utah,EPSG:4326,,,,,40.40733185,-111.8710327,,,PoU,Lehi City (Culinary),1265,,Public,UT,
UTss_S238,,Representation Node,Cache,EPSG:4326,,,,,41.77591658,-111.8054291,,,PoU,North Logan City Culinary System,1267,,Public,UT,
UTss_S239,,Representation Node,Utah,EPSG:4326,,,,,39.97361177,-111.7894297,,,PoU,Santaquin City Corporation (Culinary),1268,,Public,UT,
UTss_S240,,Representation Node,Cache,EPSG:4326,,,,,41.92060938,-112.0481261,,,PoU,Clarkston Municipal Water System,1269,,Public,UT,
UTss_S241,,Representation Node,Summit,EPSG:4326,,,,,40.68477525,-111.2809466,,,PoU,Marion Waterworks Company,1270,,Public,UT,
UTss_S242,,Representation Node,Rich,EPSG:4326,,,,,41.92261076,-111.4296408,,,PoU,Bridgerland Village,1271,,Public,UT,
UTss_S243,,Representation Node,Sanpete,EPSG:4326,,,,,39.1942773,-111.6886507,,,PoU,Sterling Municipal Water System,1272,,Public,UT,
UTss_S244,,Representation Node,Uintah,EPSG:4326,,,,,40.48493021,-109.5939643,,,PoU,Maeser Water Improvement District,1273,,Public,UT,
UTss_S245,,Representation Node,Duchesne,EPSG:4326,,,,,40.43280433,-110.00462140000002,,,PoU,Neola Water and Sewer District,1274,,Public,UT,
UTss_S246,,Representation Node,Salt Lake,EPSG:4326,,,,,40.5954612,-112.1042226,,,PoU,Copperton Improvement District,1275,,Public,UT,
UTss_S247,,Representation Node,Weber,EPSG:4326,,,,,41.29596098,-111.8064752,,,PoU,Eden Water Works Company,1276,,Public,UT,
UTss_S248,,Representation Node,Salt Lake,EPSG:4326,,,,,40.65618417,-111.95260559999998,,,PoU,Taylorsville-Bennion Improvement District,1277,,Public,UT,
UTss_S249,,Representation Node,Wayne,EPSG:4326,,,,,38.37057138,-110.7158882,,,PoU,"Hanksville, Town of",1278,,Public,UT,
UTss_S250,,Representation Node,Utah,EPSG:4326,,,,,40.29880066,-111.6991111,,,PoU,Orem Municipal Water System,1280,,Public,UT,
UTss_S251,,Representation Node,Iron,EPSG:4326,,,,,37.61455052,-113.1590392,,,PoU,Rainbow Ranchos Water Company,1281,,Public,UT,
UTss_S252,,Representation Node,Iron,EPSG:4326,,,,,37.53786654,-113.181344,,,PoU,Kanarraville Municipal Water System,1282,,Public,UT,
UTss_S253,,Representation Node,Sevier,EPSG:4326,,,,,39.0067397,-111.8657531,,,PoU,Redmond Town (Culinary),1283,,Public,UT,
UTss_S254,,Representation Node,Utah,EPSG:4326,,,,,39.92843306,-111.07827890000002,,,PoU,Utah County/Soldier Summit S.S.D.,1284,,Public,UT,
UTss_S255,,Representation Node,Weber,EPSG:4326,,,,,41.2326775,-112.0797135,,,PoU,Taylor-West Weber Water Improvement District,1286,,Public,UT,
UTss_S256,,Representation Node,Iron,EPSG:4326,,,,,37.84513617,-112.8331147,,,PoU,Parowan Municipal Water System (Culinary),1287,,Public,UT,
UTss_S257,,Representation Node,Summit,EPSG:4326,,,,,40.71947337,-111.5479921,,,PoU,Summit Water Distribution Company,1288,,Public,UT,
UTss_S258,,Representation Node,Sevier,EPSG:4326,,,,,38.6996042,-112.0986922,,,PoU,Central Valley Town,1290,,Public,UT,
UTss_S259,,Representation Node,Carbon,EPSG:4326,,,,,39.54230684,-110.4083563,,,PoU,Sunnyside City Water,1292,,Public,UT,
UTss_S260,,Representation Node,Iron,EPSG:4326,,,,,37.88628802,-112.7721113,,,PoU,Paragonah Municipal Water System,1293,,Public,UT,
UTss_S261,,Representation Node,Salt Lake,EPSG:4326,,,,,40.70770622,-112.07571409999998,,,PoU,Magna Water Improvement District (Culinary),1294,,Public,UT,
UTss_S262,,Representation Node,San Juan,EPSG:4326,,,,,37.86860794,-109.3358815,,,PoU,Monticello Municipal Water System (Culinary),1295,,Public,UT,
UTss_S263,,Representation Node,Washington,EPSG:4326,,,,,37.16789408,-113.6690353,,,PoU,Ivins City,1296,,Public,UT,
UTss_S264,,Representation Node,Box Elder,EPSG:4326,,,,,41.50089923,-111.9343305,,,PoU,Mantua Culinary Water Systems,1297,,Public,UT,
UTss_S265,,Representation Node,Utah,EPSG:4326,,,,,40.37177417,-111.7408964,,,PoU,Pleasant Grove City (Culinary),1298,,Public,UT,
UTss_S266,,Representation Node,Weber,EPSG:4326,,,,,41.16834123,-111.978317,,,PoU,Washington Terrace City,1299,,Public,UT,
UTss_S267,,Representation Node,Box Elder,EPSG:4326,,,,,41.97579425,-112.2404498,,,PoU,Portage Municipal Water System,1300,,Public,UT,
UTss_S268,,Representation Node,Duchesne,EPSG:4326,,,,,40.19046808,-110.4544295,,,PoU,Starvation State Park,1301,,Public,UT,
UTss_S269,,Representation Node,Summit,EPSG:4326,,,,,40.73218307,-111.2512983,,,PoU,Weber Wild Water Company,1302,,Public,UT,
UTss_S270,,Representation Node,Cache,EPSG:4326,,,,,41.83414722,-111.827682,,,PoU,Smithfield City Municipal Water System (Culinary),1303,,Public,UT,
UTss_S271,,Representation Node,Garfield,EPSG:4326,,,,,37.92278986,-111.4318517,,,PoU,Boulder Farmstead Water Company,1304,,Public,UT,
UTss_S272,,Representation Node,Salt Lake,EPSG:4326,,,,,40.51817969,-111.9623492,,,PoU,Riverton City Corporation (Culinary),1306,,Public,UT,
UTss_S273,,Representation Node,Kane,EPSG:4326,,,,,37.43029111,-112.5062046,,,PoU,"Alton Town Water, Inc.",1307,,Public,UT,
UTss_S274,,Representation Node,San Juan,EPSG:4326,,,,,37.28289261,-109.56504040000002,,,PoU,Bluff Water Works SSD,1308,,Public,UT,
UTss_S275,,Representation Node,Carbon,EPSG:4326,,,,,39.6897134,-110.8596417,,,PoU,Helper Municipal Water System,1309,,Public,UT,
UTss_S276,,Representation Node,Utah,EPSG:4326,,,,,39.99982865,-111.74433159999998,,,PoU,Spring Lake Water Works Company,1310,,Public,UT,
UTss_S277,,Representation Node,Box Elder,EPSG:4326,,,,,41.67542237,-112.139044,,,PoU,Elwood Town,1311,,Public,UT,
UTss_S278,,Representation Node,Washington,EPSG:4326,,,,,37.28459913,-113.763468,,,PoU,Gunlock Special Service District,1312,,Public,UT,
UTss_S279,,Representation Node,Cache,EPSG:4326,,,,,41.96326376,-111.8067528,,,PoU,Cove Water Works Company,1313,,Public,UT,
UTss_S280,,Representation Node,Grand,EPSG:4326,,,,,38.97241383,-109.7109379,,,PoU,Thompson Special Service District,1314,,Public,UT,
UTss_S281,,Representation Node,Tooele,EPSG:4326,,,,,40.52576319,-112.4175928,,,PoU,Tooele Army Depot  (North),1315,,Public,UT,
UTss_S282,,Representation Node,Salt Lake,EPSG:4326,,,,,40.47442057,-112.075611,,,PoU,Hi-Country Estates II Homeowners Association,1316,,Public,UT,
UTss_S283,,Representation Node,Sevier,EPSG:4326,,,,,38.62652718,-112.1209692,,,PoU,Monroe City (Culinary),1317,,Public,UT,
UTss_S284,,Representation Node,Weber,EPSG:4326,,,,,41.30993468,-111.8564087,,,PoU,Nordic Mountain Water Company,1318,,Public,UT,
UTss_S285,,Representation Node,Tooele,EPSG:4326,,,,,40.31983148,-112.304057,,,PoU,Tooele Army Depot (South),1319,,Public,UT,
UTss_S286,,Representation Node,Sanpete,EPSG:4326,,,,,39.22483616,-111.8544459,,,PoU,Fayette Town,1320,,Public,UT,
UTss_S287,,Representation Node,Salt Lake,EPSG:4326,,,,,40.68979291,-111.8948476,,,PoU,Jordan Valley Water Conservancy District,1321,,Public,UT,
UTss_S288,,Representation Node,San Juan,EPSG:4326,,,,,37.46165334,-110.713107,,,PoU,"National Park Service, Glen Canyon Halls Crossing Marina",1323,,Public,UT,
UTss_S289,,Representation Node,Cache,EPSG:4326,,,,,41.80033343,-111.8120396,,,PoU,Hyde Park Culinary Water System,1324,,Public,UT,
UTss_S290,,Representation Node,Iron,EPSG:4326,,,,,37.66535635,-113.5519936,,,PoU,New Castle Water Company,1325,,Public,UT,
UTss_S291,,Representation Node,Tooele,EPSG:4326,,,,,40.37076882,-112.2520596,,,PoU,Ophir Canyon Water Association,1326,,Public,UT,
UTss_S292,,Representation Node,Uintah,EPSG:4326,,,,,40.21850931,-109.6731462,,,PoU,Ouray Park Water Improvement District,1327,,Public,UT,
UTss_S293,,Representation Node,Box Elder,EPSG:4326,,,,,41.80112749,-112.1560692,,,PoU,Riverside - North Garland Water Company,1328,,Public,UT,
UTss_S294,,Representation Node,Summit,EPSG:4326,,,,,40.72563976,-111.2789183,,,PoU,Oakley City,1329,,Public,UT,
UTss_S295,,Representation Node,Sanpete,EPSG:4326,,,,,39.35535849,-111.5839328,,,PoU,Ephraim Municipal Water Department,1330,,Public,UT,
UTss_S296,,Representation Node,Cache,EPSG:4326,,,,,41.68282141,-111.816268,,,PoU,Millville City Water,1332,,Public,UT,
UTss_S297,,Representation Node,Rich,EPSG:4326,,,,,41.5217233,-111.16298190000002,,,PoU,Woodruff Town Water System,1333,,Public,UT,
UTss_S298,,Representation Node,Weber,EPSG:4326,,,,,41.24723639,-111.7917416,,,PoU,Lakeview Water Company,1334,,Public,UT,
UTss_S299,,Representation Node,Carbon,EPSG:4326,,,,,39.59000746,-110.8046993,,,PoU,Price Municipal Water System,1335,,Public,UT,
UTss_S300,,Representation Node,Carbon,EPSG:4326,,,,,39.60887144,-110.808602,,,PoU,Price Municipal Water System,1335,,Public,UT,
UTss_S301,,Representation Node,Weber,EPSG:4326,,,,,41.15234019,-111.91792859999998,,,PoU,Uintah Highlands Water Improvement District,1336,,Public,UT,
UTss_S302,,Representation Node,Davis,EPSG:4326,,,,,40.84380827,-111.9193547,,,PoU,North Salt Lake City Water System (Culinary),1338,,Public,UT,
UTss_S303,,Representation Node,Salt Lake,EPSG:4326,,,,,40.71161499,-111.89712040000002,,,PoU,South Salt Lake Culinary Water,1339,,Public,UT,
UTss_S304,,Representation Node,Davis,EPSG:4326,,,,,41.13356116,-111.93947079999998,,,PoU,South Weber City Culinary Water,1340,,Public,UT,
UTss_S305,,Representation Node,Cache,EPSG:4326,,,,,41.9720856,-111.9563178,,,PoU,Cornish Municipal Water System,1341,,Public,UT,
UTss_S306,,Representation Node,Washington,EPSG:4326,,,,,37.18168636,-113.0049964,,,PoU,Springdale Culinary Water (Culinary),1342,,Public,UT,
UTss_S307,,Representation Node,Utah,EPSG:4326,,,,,40.16431669,-111.60746709999998,,,PoU,Springville Water Department (Culinary),1343,,Public,UT,
UTss_S308,,Representation Node,Daggett,EPSG:4326,,,,,40.88891035,-109.4735185,,,PoU,Greendale Water Company,1344,,Public,UT,
UTss_S309,,Representation Node,Carbon,EPSG:4326,,,,,39.62962186,-110.8439956,,,PoU,Carbonville Water Company,1345,,Public,UT,
UTss_S310,,Representation Node,Grand,EPSG:4326,,,,,38.77901019,-109.5913408,,,PoU,Arches National Park - Devil`s Garden,1347,,Public,UT,
UTss_S311,,Representation Node,Grand,EPSG:4326,,,,,38.61648879,-109.6174228,,,PoU,Arches National Park - Devil`s Garden,1347,,Public,UT,
UTss_S312,,Representation Node,Salt Lake,EPSG:4326,,,,,40.58170931,-111.6223462,,,PoU,Alta Town Water System,1348,,Public,UT,
UTss_S313,,Representation Node,Uintah,EPSG:4326,,,,,40.41310199,-109.5220797,,,PoU,Ashley Valley Water & Sewer Improvement District,1349,,Public,UT,
UTss_S314,,Representation Node,Kane,EPSG:4326,,,,,37.12691955,-111.0838067,,,PoU,"National Park Service, Dangling Rope Marina",1350,,Public,UT,
UTss_S315,,Representation Node,San Juan,EPSG:4326,,,,,37.8746953,-110.3880374,,,PoU,"National Park Service, Glen Canyon Hite Marina",1351,,Public,UT,
UTss_S316,,Representation Node,Sevier,EPSG:4326,,,,,38.92651385,-111.9346557,,,PoU,Aurora Municipal Water System (Culinary),1353,,Public,UT,
UTss_S317,,Representation Node,Wayne,EPSG:4326,,,,,38.28486929,-111.2462922,,,PoU,Capitol Reef National Park (Culinary),1354,,Public,UT,
UTss_S318,,Representation Node,Summit,EPSG:4326,,,,,40.92187612,-111.36603390000002,,,PoU,Cluff Ward Pipeline Co.,1355,,Public,UT,
UTss_S319,,Representation Node,Millard,EPSG:4326,,,,,39.28807819,-112.6157609,,,PoU,Deseret - Oasis Special Service District,1358,,Public,UT,
UTss_S320,,Representation Node,Salt Lake,EPSG:4326,,,,,40.50982657,-111.8582216,,,PoU,"WaterPro, Inc. (Culinary)",1359,,Public,UT,
UTss_S321,,Representation Node,Duchesne,EPSG:4326,,,,,40.20460384,-110.2559503,,,PoU,East Duchesne Culinary Water Improvement District,1362,,Public,UT,
UTss_S322,,Representation Node,Davis,EPSG:4326,,,,,40.87346334,-111.9156707,,,PoU,Woods Cross City Water System,1364,,Public,UT,
UTss_S323,,Representation Node,Weber,EPSG:4326,,,,,41.32762072,-111.82480490000002,,,PoU,Wolf Creek Water and Sewer Improvement District (Culinary),1365,,Public,UT,
UTss_S324,,Representation Node,Millard,EPSG:4326,,,,,39.10670131,-113.9511455,,,PoU,Shiloah Wells Water Company,1366,,Public,UT,
UTss_S325,,Representation Node,Salt Lake,EPSG:4326,,,,,40.51169495,-112.0576498,,,PoU,Dansie Water Company (Culinary),1367,,Public,UT,
UTss_S326,,Representation Node,Summit,EPSG:4326,,,,,40.7404229,-111.5803453,,,PoU,Gorgoza Mutual Water Company,1368,,Public,UT,
UTss_S327,,Representation Node,Summit,EPSG:4326,,,,,40.72270149,-111.5008855,,,PoU,High Valley Water Company,1370,,Public,UT,
UTss_S328,,Representation Node,Cache,EPSG:4326,,,,,41.86278136,-111.9914953,,,PoU,Newton Town Water,1371,,Public,UT,
UTss_S329,,Representation Node,Carbon,EPSG:4326,,,,,39.72642356,-111.1589496,,,PoU,Scofield Town,1372,,Public,UT,
UTss_S330,,Representation Node,Salt Lake,EPSG:4326,,,,,40.60112294,-111.5840248,,,PoU,Silver Lake Company,1373,,Public,UT,
UTss_S331,,Representation Node,Salt Lake,EPSG:4326,,,,,40.63098481,-111.6108906,,,PoU,Silver Fork Pipeline Corporation,1374,,Public,UT,
UTss_S332,,Representation Node,Utah,EPSG:4326,,,,,40.35362706,-111.5724415,,,PoU,Vivian Park Homeowners (Public Works),1375,,Public,UT,
UTss_S333,,Representation Node,Salt Lake,EPSG:4326,,,,,40.68981771,-111.7913326,,,PoU,Boundary Springs Water Users Association,1376,,Public,UT,
UTss_S334,,Representation Node,Morgan,EPSG:4326,,,,,41.01011459,-111.6904561,,,PoU,Richville Pipeline Company,1380,,Public,UT,
UTss_S335,,Representation Node,Cache,EPSG:4326,,,,,41.96829764,-111.8070683,,,PoU,Goaslind Spring Water Works Company,1381,,Public,UT,
UTss_S336,,Representation Node,Garfield,EPSG:4326,,,,,38.10527663,-111.9849601,,,PoU,Antimony Town Water System,1382,,Public,UT,
UTss_S337,,Representation Node,Emery,EPSG:4326,,,,,39.09117916,-111.13379779999998,,,PoU,Ferron - Castle Valley S.S.D. (Culinary),1385,,Public,UT,
UTss_S338,,Representation Node,Emery,EPSG:4326,,,,,39.22179872,-111.0229729,,,PoU,Castledale - Castle Valley S.S.D (Culinary),1386,,Public,UT,
UTss_S339,,Representation Node,Emery,EPSG:4326,,,,,39.34954864,-110.8546298,,,PoU,Cleveland Water System - Castle Valley S.S.D. (Culinary),1387,,Public,UT,
UTss_S340,,Representation Node,Emery,EPSG:4326,,,,,38.92512743,-111.2522347,,,PoU,Emery Town - Castle Valley S.S.D. (Culinary),1388,,Public,UT,
UTss_S341,,Representation Node,Emery,EPSG:4326,,,,,39.3299481,-110.963368,,,PoU,Huntington - Castle Valley S.S.D. (Culinary),1389,,Public,UT,
UTss_S342,,Representation Node,Emery,EPSG:4326,,,,,39.23094963,-111.0591679,,,PoU,Orangeville - Castle Valley S.S.D. (Culinary),1390,,Public,UT,
UTss_S343,,Representation Node,Summit,EPSG:4326,,,,,40.73186857,-111.4558123,,,PoU,Mountain Regional Water Special Service District,1391,,Public,UT,
UTss_S344,,Representation Node,Summit,EPSG:4326,,,,,40.68661681,-111.5470755,,,PoU,Community Water Company,1392,,Public,UT,
UTss_S345,,Representation Node,Summit,EPSG:4326,,,,,40.75377526,-111.4935045,,,PoU,Summit County Service Area #3,1397,,Public,UT,
UTss_S346,,Representation Node,Summit,EPSG:4326,,,,,40.74602698,-111.6015293,,,PoU,Timberline Special Service District,1398,,Public,UT,
UTss_S347,,Representation Node,Wasatch,EPSG:4326,,,,,40.57875513,-111.2574839,,,PoU,Woodland South Hills Irrigation Co. Inc.,1399,,Public,UT,
UTss_S348,,Representation Node,Utah,EPSG:4326,,,,,40.41656857,-111.7638196,,,PoU,Cedar Hills City (Culinary),1404,,Public,UT,
UTss_S349,,Representation Node,Utah,EPSG:4326,,,,,40.01321689,-111.6558165,,,PoU,Woodland Hills City,1405,,Public,UT,
UTss_S350,,Representation Node,Wasatch,EPSG:4326,,,,,40.47951232,-111.2595356,,,PoU,Timberlakes Water Special Service District,1406,,Public,UT,
UTss_S351,,Representation Node,Kane,EPSG:4326,,,,,37.4720199,-112.6203409,,,PoU,Swains Creek Pines Lot Owner`s Association,1408,,Public,UT,
UTss_S352,,Representation Node,Salt Lake,EPSG:4326,,,,,40.42691308,-112.0197922,,,PoU,USA Department of the Army Camp Williams (Culinary),1410,,Public,UT,
UTss_S353,,Representation Node,Cache,EPSG:4326,,,,,41.62985018,-111.8048237,,,PoU,Hollow Road North Culinary Water Company,1411,,Public,UT,
UTss_S354,,Representation Node,Emery,EPSG:4326,,,,,39.41941871,-111.1181759,,,PoU,Trail Canyon Residential System,1412,,Public,UT,
UTss_S355,,Representation Node,Salt Lake,EPSG:4326,,,,,40.72442553,-111.7130747,,,PoU,Mount Air Water Corporation,1415,,Public,UT,
UTss_S356,,Representation Node,Duchesne,EPSG:4326,,,,,40.36555248,-110.3197681,,,PoU,Duchesne County Upper Country WID,1418,,Public,UT,
UTss_S357,,Representation Node,Salt Lake,EPSG:4326,,,,,40.50254345,-112.083469,,,PoU,Hi-Country Estates Phase I Water Company,1419,,Public,UT,
UTss_S358,,Representation Node,Wasatch,EPSG:4326,,,,,40.45542568,-111.377561,,,PoU,Storm Haven,1420,,Public,UT,
UTss_S359,,Representation Node,Washington,EPSG:4326,,,,,37.24975977,-113.6062382,,,PoU,Diamond Valley Acres Water Company,1421,,Public,UT,
UTss_S360,,Representation Node,Summit,EPSG:4326,,,,,40.77987456,-111.522156,,,PoU,Stage Coach Estates,1422,,Public,UT,
UTss_S361,,Representation Node,Tooele,EPSG:4326,,,,,40.5979605,-112.3156523,,,PoU,Erda Acres Water Company,1423,,Public,UT,
UTss_S362,,Representation Node,Utah,EPSG:4326,,,,,40.01882024,-111.6960033,,,PoU,Goosenest Water Company,1424,,Public,UT,
UTss_S363,,Representation Node,Washington,EPSG:4326,,,,,37.36527508,-113.6637196,,,PoU,Pine Valley Mt. Farms Water Company,1425,,Public,UT,
UTss_S364,,Representation Node,Box Elder,EPSG:4326,,,,,41.7344013,-112.0956488,,,PoU,"Cedar Ridge Distribution Company, Inc",1426,,Public,UT,
UTss_S365,,Representation Node,Cache,EPSG:4326,,,,,41.80488777,-111.9150963,,,PoU,Benson Water Culinary District,1427,,Public,UT,
UTss_S366,,Representation Node,Iron,EPSG:4326,,,,,37.65799169,-113.1715596,,,PoU,Meadows Ranches Water Company Inc.,1428,,Public,UT,
UTss_S367,,Representation Node,Utah,EPSG:4326,,,,,40.31591431,-112.0026176,,,PoU,Eagle Mountain City (Culinary),1431,,Public,UT,
UTss_S368,,Representation Node,Juab,EPSG:4326,,,,,39.91982496,-111.8258062,,,PoU,"Rocky Ridge, Town of",1432,,Public,UT,
UTss_S369,,Representation Node,Kane,EPSG:4326,,,,,36.97002499,-112.5194081,,,PoU,Fredonia Water Conservation District,1433,,Public,UT,
UTss_S370,,Representation Node,Washington,EPSG:4326,,,,,37.11034443,-113.3632999,,,PoU,Washington County WCD/Sand Hollow Wells (Culinary),1435,,Public,UT,
UTss_S371,,Representation Node,Iron,EPSG:4326,,,,,37.71240958,-113.6537919,,,PoU,Escalante Valley School (Iron County School District),1436,,Public,UT,
UTss_S372,,Representation Node,Sanpete,EPSG:4326,,,,,39.20094723,-111.6674206,,,PoU,Palisade Homeowners and Water Association Inc.,1438,,Public,UT,
UTss_S373,,Representation Node,Box Elder,EPSG:4326,,,,,41.70471060000001,-112.3207547,,,PoU,Marble Hills Water Company,1440,,Public,UT,
