SystemID_Year_ID,System Name,System ID,Year,Source ID,Source Name,Source Status,Lat NAD83,Lon NAD83,Source Type,Diversion Type,Total
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100013,Smith Springs Exchange,Inactive,,,Spring,Withdrawal,0
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100016,Slate Canyon Well  (WS005),Active,40.22422985,-111.6301865,Well,Withdrawal,64.4
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100017,Rock Canyon Springs (WS024),Active,40.26548076,-111.623018,Spring,Withdrawal,719.17
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100018,"Parkside,Nunn Springs (WS015), (WS016)",Active,40.33265227,-111.6176668,Spring,Withdrawal,4050.88
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100019,South Fork Springs (Group 6),Active,40.33973634,-111.6048562,Spring,Withdrawal,6493.95
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100022,Yellow Jacket Spring (WS011),Active,40.32304628,-111.6238607,Spring,Withdrawal,49.84
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100025,Well 3700 North (WS027),Active,40.28274251,-111.6682444,Well,Withdrawal,2373.5
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100026,Well 4800 North (WS026),Active,40.29789309,-111.6614794,Well,Withdrawal,669.61
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100027,Utilities Well (WS008),Active,40.24262035,-111.6629113,Well,Withdrawal,8.8
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100028,BYU Well (WS025),Active,40.25297927,-111.6514974,Well,Withdrawal,927.5
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100029,Metro`s Thorn Well (WS031),Active,40.2239035,-111.6301082,Well,Withdrawal,44.1
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100030,Well `88` (WS029),Active,40.24494547,-111.6735398,Well,Withdrawal,1080.93
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100031,Deer Creek & Provo River  (CUWCD) WS037,Active,40.32093186,-111.6702987,Reservoir,Withdrawal,3
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100035,Lost Lake Reservoir,Inactive,,,Reservoir,Withdrawal,622
10102008,Provo City Water Resources Division (Culinary),1010,2008,10100036,Provo River,Inactive,,,Stream,Delivery,1357
10102008,Provo City Water Resources Division (Culinary),1010,2008,108540536,Timpview Well (Timp Kiwainis) (WS032),Active,40.27715679,-111.6463672,Well,Withdrawal,0
10102008,Provo City Water Resources Division (Culinary),1010,2008,108541706,Canyon Road Well (WS038),Active,40.27077597,-111.6533425,Well,Withdrawal,2339.91
10102008,Provo City Water Resources Division (Culinary),1010,2008,108541707,Riverwoods Well (WS036),Active,40.29593387,-111.6568878,Well,Withdrawal,925.34
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100001,"Mary`s/Springdell Comm Springs WS012, 34",Active,40.3225641,-111.6207535,Spring,Withdrawal,1462.4
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100004,Well 5600 North (WS006),Active,40.30737406,-111.6575512,Well,Withdrawal,608.1
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100005,Edgemont Well (WS004),Active,40.28192182,-111.6528718,Well,Withdrawal,2517
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100006,Rock Canyon Well (WS003),Active,40.26213215,-111.6418062,Well,Withdrawal,1302.6
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100007,Brough Well (WS002),Active,40.25503974,-111.6730662,Well,Withdrawal,568.72
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100009,North Well (WS001),Active,40.26375333,-111.663504,Well,Withdrawal,1327.5
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100010,City Center Well,Inactive,40.23276874,-111.6642168,Well,Withdrawal,153.73
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100011,Spring Dell Spring (WS013),Active,40.32923708,-111.6272553,Spring,Withdrawal,1386
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100013,Smith Springs Exchange,Inactive,,,Spring,Withdrawal,0
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100016,Slate Canyon Well  (WS005),Active,40.22422985,-111.6301865,Well,Withdrawal,178.8
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100017,Rock Canyon Springs (WS024),Active,40.26548076,-111.623018,Spring,Withdrawal,1156.3
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100018,"Parkside,Nunn Springs (WS015), (WS016)",Active,40.33265227,-111.6176668,Spring,Withdrawal,4673.3
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100019,South Fork Springs (Group 6),Active,40.33973634,-111.6048562,Spring,Withdrawal,6578
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100022,Yellow Jacket Spring (WS011),Active,40.32304628,-111.6238607,Spring,Withdrawal,50.95
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100025,Well 3700 North (WS027),Active,40.28274251,-111.6682444,Well,Withdrawal,1525.6
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100026,Well 4800 North (WS026),Active,40.29789309,-111.6614794,Well,Withdrawal,889.2
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100027,Utilities Well (WS008),Active,40.24262035,-111.6629113,Well,Withdrawal,0
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100028,BYU Well (WS025),Active,40.25297927,-111.6514974,Well,Withdrawal,568.73
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100029,Metro`s Thorn Well (WS031),Active,40.2239035,-111.6301082,Well,Withdrawal,0
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100030,Well `88` (WS029),Active,40.24494547,-111.6735398,Well,Withdrawal,0
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100031,Deer Creek & Provo River  (CUWCD) WS037,Active,40.32093186,-111.6702987,Reservoir,Withdrawal,1126.1
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100035,Lost Lake Reservoir,Inactive,,,Reservoir,Withdrawal,597
10102009,Provo City Water Resources Division (Culinary),1010,2009,10100036,Provo River,Inactive,,,Stream,Delivery,0
10102009,Provo City Water Resources Division (Culinary),1010,2009,108540536,Timpview Well (Timp Kiwainis) (WS032),Active,40.27715679,-111.6463672,Well,Withdrawal,122
10102009,Provo City Water Resources Division (Culinary),1010,2009,108541706,Canyon Road Well (WS038),Active,40.27077597,-111.6533425,Well,Withdrawal,1422.82
10102009,Provo City Water Resources Division (Culinary),1010,2009,108541707,Riverwoods Well (WS036),Active,40.29593387,-111.6568878,Well,Withdrawal,755.5
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100001,"Mary`s/Springdell Comm Springs WS012, 34",Active,40.3225641,-111.6207535,Spring,Withdrawal,1951.6
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100004,Well 5600 North (WS006),Active,40.30737406,-111.6575512,Well,Withdrawal,390.5
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100005,Edgemont Well (WS004),Active,40.28192182,-111.6528718,Well,Withdrawal,2321.8
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100006,Rock Canyon Well (WS003),Active,40.26213215,-111.6418062,Well,Withdrawal,2086.8
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100007,Brough Well (WS002),Active,40.25503974,-111.6730662,Well,Withdrawal,588.7
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100009,North Well (WS001),Active,40.26375333,-111.663504,Well,Withdrawal,1748.1
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100010,City Center Well,Inactive,40.23276874,-111.6642168,Well,Withdrawal,264.7
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100011,Spring Dell Spring (WS013),Active,40.32923708,-111.6272553,Spring,Withdrawal,1314.7
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100013,Smith Springs Exchange,Inactive,,,Spring,Withdrawal,0
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100016,Slate Canyon Well  (WS005),Active,40.22422985,-111.6301865,Well,Withdrawal,46.5
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100017,Rock Canyon Springs (WS024),Active,40.26548076,-111.623018,Spring,Withdrawal,734.7
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100018,"Parkside,Nunn Springs (WS015), (WS016)",Active,40.33265227,-111.6176668,Spring,Withdrawal,3925.3
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100019,South Fork Springs (Group 6),Active,40.33973634,-111.6048562,Spring,Withdrawal,6536.1
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100022,Yellow Jacket Spring (WS011),Active,40.32304628,-111.6238607,Spring,Withdrawal,19.95
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100025,Well 3700 North (WS027),Active,40.28274251,-111.6682444,Well,Withdrawal,1904.8
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100026,Well 4800 North (WS026),Active,40.29789309,-111.6614794,Well,Withdrawal,896.7
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100027,Utilities Well (WS008),Active,40.24262035,-111.6629113,Well,Withdrawal,0
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100028,BYU Well (WS025),Active,40.25297927,-111.6514974,Well,Withdrawal,959.3
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100029,Metro`s Thorn Well (WS031),Active,40.2239035,-111.6301082,Well,Withdrawal,0
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100030,Well `88` (WS029),Active,40.24494547,-111.6735398,Well,Withdrawal,461.6
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100031,Deer Creek & Provo River  (CUWCD) WS037,Active,40.32093186,-111.6702987,Reservoir,Withdrawal,1410.1
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100035,Lost Lake Reservoir,Inactive,,,Reservoir,Withdrawal,691
10102010,Provo City Water Resources Division (Culinary),1010,2010,10100036,Provo River,Inactive,,,Stream,Delivery,0
10102010,Provo City Water Resources Division (Culinary),1010,2010,108540536,Timpview Well (Timp Kiwainis) (WS032),Active,40.27715679,-111.6463672,Well,Withdrawal,0
10102010,Provo City Water Resources Division (Culinary),1010,2010,108541706,Canyon Road Well (WS038),Active,40.27077597,-111.6533425,Well,Withdrawal,961.3
10102010,Provo City Water Resources Division (Culinary),1010,2010,108541707,Riverwoods Well (WS036),Active,40.29593387,-111.6568878,Well,Withdrawal,167.2
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100001,"Mary`s/Springdell Comm Springs WS012, 34",Active,40.3225641,-111.6207535,Spring,Withdrawal,2145.6
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100004,Well 5600 North (WS006),Active,40.30737406,-111.6575512,Well,Withdrawal,145.1
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100005,Edgemont Well (WS004),Active,40.28192182,-111.6528718,Well,Withdrawal,1537.55
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100006,Rock Canyon Well (WS003),Active,40.26213215,-111.6418062,Well,Withdrawal,539.21
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100007,Brough Well (WS002),Active,40.25503974,-111.6730662,Well,Withdrawal,353.4
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100009,North Well (WS001),Active,40.26375333,-111.663504,Well,Withdrawal,1453.6
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100010,City Center Well,Inactive,40.23276874,-111.6642168,Well,Withdrawal,439.91
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100011,Spring Dell Spring (WS013),Active,40.32923708,-111.6272553,Spring,Withdrawal,1491.1
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100013,Smith Springs Exchange,Inactive,,,Spring,Withdrawal,0
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100016,Slate Canyon Well  (WS005),Active,40.22422985,-111.6301865,Well,Withdrawal,51.7
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100017,Rock Canyon Springs (WS024),Active,40.26548076,-111.623018,Spring,Withdrawal,1423.9
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100018,"Parkside,Nunn Springs (WS015), (WS016)",Active,40.33265227,-111.6176668,Spring,Withdrawal,5630.9
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100019,South Fork Springs (Group 6),Active,40.33973634,-111.6048562,Spring,Withdrawal,6563
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100022,Yellow Jacket Spring (WS011),Active,40.32304628,-111.6238607,Spring,Withdrawal,33.64
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100025,Well 3700 North (WS027),Active,40.28274251,-111.6682444,Well,Withdrawal,884.3
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100026,Well 4800 North (WS026),Active,40.29789309,-111.6614794,Well,Withdrawal,282.8
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100027,Utilities Well (WS008),Active,40.24262035,-111.6629113,Well,Withdrawal,3.7
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100028,BYU Well (WS025),Active,40.25297927,-111.6514974,Well,Withdrawal,155.75
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100029,Metro`s Thorn Well (WS031),Active,40.2239035,-111.6301082,Well,Withdrawal,5
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100030,Well `88` (WS029),Active,40.24494547,-111.6735398,Well,Withdrawal,104.2
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100031,Deer Creek & Provo River  (CUWCD) WS037,Active,40.32093186,-111.6702987,Reservoir,Withdrawal,323.4
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100035,Lost Lake Reservoir,Inactive,,,Reservoir,Withdrawal,0
10102011,Provo City Water Resources Division (Culinary),1010,2011,10100036,Provo River,Inactive,,,Stream,Delivery,0
10102011,Provo City Water Resources Division (Culinary),1010,2011,108540536,Timpview Well (Timp Kiwainis) (WS032),Active,40.27715679,-111.6463672,Well,Withdrawal,1.1
10102011,Provo City Water Resources Division (Culinary),1010,2011,108541706,Canyon Road Well (WS038),Active,40.27077597,-111.6533425,Well,Withdrawal,726.1
10102011,Provo City Water Resources Division (Culinary),1010,2011,108541707,Riverwoods Well (WS036),Active,40.29593387,-111.6568878,Well,Withdrawal,499.4
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100001,"Mary`s/Springdell Comm Springs WS012, 34",Active,40.3225641,-111.6207535,Spring,Withdrawal,1455.608102
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100004,Well 5600 North (WS006),Active,40.30737406,-111.6575512,Well,Withdrawal,458.1617309
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100005,Edgemont Well (WS004),Active,40.28192182,-111.6528718,Well,Withdrawal,1176.102501
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100006,Rock Canyon Well (WS003),Active,40.26213215,-111.6418062,Well,Withdrawal,1500.797913
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100007,Brough Well (WS002),Active,40.25503974,-111.6730662,Well,Withdrawal,696.3111861
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100008,Provost Well,Inactive,,,Well,Withdrawal,0
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100009,North Well (WS001),Active,40.26375333,-111.663504,Well,Withdrawal,1719.993862
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100010,City Center Well,Inactive,40.23276874,-111.6642168,Well,Withdrawal,444.5235538
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100011,Spring Dell Spring (WS013),Active,40.32923708,-111.6272553,Spring,Withdrawal,1357.373024
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100013,Smith Springs Exchange,Inactive,,,Spring,Withdrawal,0
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100016,Slate Canyon Well  (WS005),Active,40.22422985,-111.6301865,Well,Withdrawal,31.50529385
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100017,Rock Canyon Springs (WS024),Active,40.26548076,-111.623018,Spring,Withdrawal,423.8422587
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100018,"Parkside,Nunn Springs (WS015), (WS016)",Active,40.33265227,-111.6176668,Spring,Withdrawal,3691.475526
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100019,South Fork Springs (Group 6),Active,40.33973634,-111.6048562,Spring,Withdrawal,6693.199325
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100020,Partridge Spring,Inactive,,,Spring,Withdrawal,0
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100022,Yellow Jacket Spring (WS011),Active,40.32304628,-111.6238607,Spring,Withdrawal,56.13932791
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100025,Well 3700 North (WS027),Active,40.28274251,-111.6682444,Well,Withdrawal,2270.885377
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100026,Well 4800 North (WS026),Active,40.29789309,-111.6614794,Well,Withdrawal,682.3845328
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100027,Utilities Well (WS008),Active,40.24262035,-111.6629113,Well,Withdrawal,21.27972994
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100028,BYU Well (WS025),Active,40.25297927,-111.6514974,Well,Withdrawal,1191.661808
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100029,Metro`s Thorn Well (WS031),Active,40.2239035,-111.6301082,Well,Withdrawal,2.541046494
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100030,Well `88` (WS029),Active,40.24494547,-111.6735398,Well,Withdrawal,1004.308731
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100031,Deer Creek & Provo River  (CUWCD) WS037,Active,40.32093186,-111.6702987,Reservoir,Withdrawal,2306.361823
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100034,Lost Lake Reservoir,Inactive,,,Reservoir,Transfer Out,0
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100035,Lost Lake Reservoir,Inactive,,,Reservoir,Withdrawal,0
10102012,Provo City Water Resources Division (Culinary),1010,2012,10100036,Provo River,Inactive,,,Stream,Delivery,0
10102012,Provo City Water Resources Division (Culinary),1010,2012,108540536,Timpview Well (Timp Kiwainis) (WS032),Active,40.27715679,-111.6463672,Well,Withdrawal,0
10102012,Provo City Water Resources Division (Culinary),1010,2012,108541706,Canyon Road Well (WS038),Active,40.27077597,-111.6533425,Well,Withdrawal,1468.39957
10102012,Provo City Water Resources Division (Culinary),1010,2012,108541707,Riverwoods Well (WS036),Active,40.29593387,-111.6568878,Well,Withdrawal,484.7782722
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100001,"Mary`s/Springdell Comm Springs WS012, 34",Active,40.3225641,-111.6207535,Spring,Withdrawal,954.6533902
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100004,Well 5600 North (WS006),Active,40.30737406,-111.6575512,Well,Withdrawal,216.3409266
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100005,Edgemont Well (WS004),Active,40.28192182,-111.6528718,Well,Withdrawal,2443.024428
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100006,Rock Canyon Well (WS003),Active,40.26213215,-111.6418062,Well,Withdrawal,1104.420507
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100007,Brough Well (WS002),Active,40.25503974,-111.6730662,Well,Withdrawal,640.9178591
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100008,Provost Well,Inactive,,,Well,Withdrawal,0
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100009,North Well (WS001),Active,40.26375333,-111.663504,Well,Withdrawal,2360.063307
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100010,City Center Well,Inactive,40.23276874,-111.6642168,Well,Withdrawal,346.7475116
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100011,Spring Dell Spring (WS013),Active,40.32923708,-111.6272553,Spring,Withdrawal,906.9540904
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100012,Big Pipe Spring,Inactive,,,Spring,Withdrawal,0
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100013,Smith Springs Exchange,Inactive,,,Spring,Withdrawal,0
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100015,South Fork Springs (OLD),Inactive,,,Spring,Withdrawal,0
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100016,Slate Canyon Well  (WS005),Active,40.22422985,-111.6301865,Well,Withdrawal,33.5275498
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100017,Rock Canyon Springs (WS024),Active,40.26548076,-111.623018,Spring,Withdrawal,383.5797208
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100018,"Parkside,Nunn Springs (WS015), (WS016)",Active,40.33265227,-111.6176668,Spring,Withdrawal,3462.591847
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100019,South Fork Springs (Group 6),Active,40.33973634,-111.6048562,Spring,Withdrawal,6679.360006
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100020,Partridge Spring,Inactive,,,Spring,Withdrawal,0
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100021,Searle Property Spring,Inactive,,,Spring,Withdrawal,0
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100022,Yellow Jacket Spring (WS011),Active,40.32304628,-111.6238607,Spring,Withdrawal,50.7349103
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100025,Well 3700 North (WS027),Active,40.28274251,-111.6682444,Well,Withdrawal,1470.556695
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100026,Well 4800 North (WS026),Active,40.29789309,-111.6614794,Well,Withdrawal,915.8805941
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100027,Utilities Well (WS008),Active,40.24262035,-111.6629113,Well,Withdrawal,6.389414983
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100028,BYU Well (WS025),Active,40.25297927,-111.6514974,Well,Withdrawal,742.8201284
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100029,Metro`s Thorn Well (WS031),Active,40.2239035,-111.6301082,Well,Withdrawal,4.486707351
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100030,Well `88` (WS029),Active,40.24494547,-111.6735398,Well,Withdrawal,869.8811027
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100031,Deer Creek & Provo River  (CUWCD) WS037,Active,40.32093186,-111.6702987,Reservoir,Withdrawal,2291.808274
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100034,Lost Lake Reservoir,Inactive,,,Reservoir,Transfer Out,0
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100035,Lost Lake Reservoir,Inactive,,,Reservoir,Withdrawal,0
10102013,Provo City Water Resources Division (Culinary),1010,2013,10100036,Provo River,Inactive,,,Stream,Delivery,0
10102013,Provo City Water Resources Division (Culinary),1010,2013,108540536,Timpview Well (Timp Kiwainis) (WS032),Active,40.27715679,-111.6463672,Well,Withdrawal,45.41640362
10102013,Provo City Water Resources Division (Culinary),1010,2013,108541706,Canyon Road Well (WS038),Active,40.27077597,-111.6533425,Well,Withdrawal,1132.206176
10102013,Provo City Water Resources Division (Culinary),1010,2013,108541707,Riverwoods Well (WS036),Active,40.29593387,-111.6568878,Well,Withdrawal,0
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100001,"Mary`s/Springdell Comm Springs WS012, 34",Active,40.3225641,-111.6207535,Spring,Withdrawal,111.1080506
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100004,Well 5600 North (WS006),Active,40.30737406,-111.6575512,Well,Withdrawal,374.7566814
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100005,Edgemont Well (WS004),Active,40.28192182,-111.6528718,Well,Withdrawal,1908.952809
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100006,Rock Canyon Well (WS003),Active,40.26213215,-111.6418062,Well,Withdrawal,872.6400288
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100007,Brough Well (WS002),Active,40.25503974,-111.6730662,Well,Withdrawal,666.6504454
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100009,North Well (WS001),Active,40.26375333,-111.663504,Well,Withdrawal,2068.329125
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100010,City Center Well,Inactive,40.23276874,-111.6642168,Well,Withdrawal,260.1258843
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100011,Spring Dell Spring (WS013),Active,40.32923708,-111.6272553,Spring,Withdrawal,887.5315639
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100012,Big Pipe Spring,Inactive,,,Spring,Withdrawal,0
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100013,Smith Springs Exchange,Inactive,,,Spring,Withdrawal,0
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100016,Slate Canyon Well  (WS005),Active,40.22422985,-111.6301865,Well,Withdrawal,45.40719697
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100017,Rock Canyon Springs (WS024),Active,40.26548076,-111.623018,Spring,Withdrawal,586.1321549
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100018,"Parkside,Nunn Springs (WS015), (WS016)",Active,40.33265227,-111.6176668,Spring,Withdrawal,4026.053523
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100019,South Fork Springs (Group 6),Active,40.33973634,-111.6048562,Spring,Withdrawal,6643.764029
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100022,Yellow Jacket Spring (WS011),Active,40.32304628,-111.6238607,Spring,Withdrawal,10.28759645
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100025,Well 3700 North (WS027),Active,40.28274251,-111.6682444,Well,Withdrawal,1773.977185
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100026,Well 4800 North (WS026),Active,40.29789309,-111.6614794,Well,Withdrawal,817.6456404
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100027,Utilities Well (WS008),Active,40.24262035,-111.6629113,Well,Withdrawal,4.333263187
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100028,BYU Well (WS025),Active,40.25297927,-111.6514974,Well,Withdrawal,666.2760417
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100029,Metro`s Thorn Well (WS031),Active,40.2239035,-111.6301082,Well,Withdrawal,0
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100030,Well `88` (WS029),Active,40.24494547,-111.6735398,Well,Withdrawal,679.9479167
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100031,Deer Creek & Provo River  (CUWCD) WS037,Active,40.32093186,-111.6702987,Reservoir,Withdrawal,1981.415281
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100034,Lost Lake Reservoir,Inactive,,,Reservoir,Transfer Out,0
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100035,Lost Lake Reservoir,Inactive,,,Reservoir,Withdrawal,0
10102014,Provo City Water Resources Division (Culinary),1010,2014,10100036,Provo River,Inactive,,,Stream,Delivery,0
10102014,Provo City Water Resources Division (Culinary),1010,2014,108540536,Timpview Well (Timp Kiwainis) (WS032),Active,40.27715679,-111.6463672,Well,Withdrawal,698.7325512
10102014,Provo City Water Resources Division (Culinary),1010,2014,108541706,Canyon Road Well (WS038),Active,40.27077597,-111.6533425,Well,Withdrawal,1789.07916
10102014,Provo City Water Resources Division (Culinary),1010,2014,108541707,Riverwoods Well (WS036),Active,40.29593387,-111.6568878,Well,Withdrawal,0
10102015,Provo City Water Resources Division (Culinary),1010,2015,10100001,"Mary`s/Springdell Comm Springs WS012, 34",Active,40.3225641,-111.6207535,Spring,Withdrawal,982.717803
10102015,Provo City Water Resources Division (Culinary),1010,2015,10100004,Well 5600 North (WS006),Active,40.30737406,-111.6575512,Well,Withdrawal,224.350712
10102015,Provo City Water Resources Division (Culinary),1010,2015,10100005,Edgemont Well (WS004),Active,40.28192182,-111.6528718,Well,Withdrawal,1804.524849
