ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,BENEFICIAL_USE_ID,SUMMARY_SEQ,ROW_SEQ,AMOUNT,CONSUMPTIVE_INDICATOR,METHOD_ID,START_DATE,END_DATE
TWDB,2004,48485,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48489,14,1,1,122722,N,1,1-Jan,31-Dec
TWDB,2004,48493,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48497,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48501,14,1,1,1264,N,1,1-Jan,31-Dec
TWDB,2004,48505,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48509,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48513,14,1,1,302,N,1,1-Jan,31-Dec
TWDB,2004,48517,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48521,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48525,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48529,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48533,14,1,1,65,N,1,1-Jan,31-Dec
TWDB,2004,48537,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48541,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48545,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48549,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48565,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48553,14,1,1,3768,N,1,1-Jan,31-Dec
TWDB,2004,48557,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48561,14,1,1,106,N,1,1-Jan,31-Dec
TWDB,2004,48569,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48573,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48577,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48581,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48585,14,1,1,6,N,1,1-Jan,31-Dec
TWDB,2004,48589,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48593,14,1,1,916,N,1,1-Jan,31-Dec
TWDB,2004,48597,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48601,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48605,14,1,1,277,N,1,1-Jan,31-Dec
TWDB,2004,48609,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48625,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48629,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48633,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48637,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48641,14,1,1,3192,N,1,1-Jan,31-Dec
TWDB,2004,48645,14,1,1,62,N,1,1-Jan,31-Dec
TWDB,2004,48613,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48617,14,1,1,3034,N,1,1-Jan,31-Dec
TWDB,2004,48621,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48649,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48653,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48657,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48661,14,1,1,11607,N,1,1-Jan,31-Dec
TWDB,2004,48665,14,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48669,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48673,14,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48677,14,1,1,53,N,1,1-Jan,31-Dec
TWDB,2004,48681,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48685,14,1,1,56309,N,1,1-Jan,31-Dec
TWDB,2004,48689,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48693,14,1,1,100,N,1,1-Jan,31-Dec
TWDB,2004,48697,14,1,1,334,N,1,1-Jan,31-Dec
TWDB,2004,48701,14,1,1,236,N,1,1-Jan,31-Dec
TWDB,2004,48705,14,1,1,154,N,1,1-Jan,31-Dec
TWDB,2004,48709,14,1,1,35689,N,1,1-Jan,31-Dec
TWDB,2004,48713,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48717,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48721,14,1,1,39937,N,1,1-Jan,31-Dec
TWDB,2004,48725,14,1,1,11,N,1,1-Jan,31-Dec
TWDB,2004,48729,14,1,1,870,N,1,1-Jan,31-Dec
TWDB,2004,48733,14,1,1,78,N,1,1-Jan,31-Dec
TWDB,2004,48737,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48741,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48745,14,1,1,110,N,1,1-Jan,31-Dec
TWDB,2004,48749,14,1,1,320,N,1,1-Jan,31-Dec
TWDB,2004,48753,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48757,14,1,1,2,N,1,1-Jan,31-Dec
TWDB,2004,48761,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48765,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48769,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48773,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48777,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48781,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48785,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48789,14,1,1,305,N,1,1-Jan,31-Dec
TWDB,2004,48793,14,1,1,7,N,1,1-Jan,31-Dec
TWDB,2004,48797,14,1,1,37,N,1,1-Jan,31-Dec
TWDB,2004,48801,14,1,1,24,N,1,1-Jan,31-Dec
TWDB,2004,48805,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48809,14,1,1,3,N,1,1-Jan,31-Dec
TWDB,2004,48813,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48817,14,1,1,7617,N,1,1-Jan,31-Dec
TWDB,2004,48821,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48825,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48829,14,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48833,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48837,14,1,1,1463,N,1,1-Jan,31-Dec
TWDB,2004,48841,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48845,14,1,1,2408,N,1,1-Jan,31-Dec
TWDB,2004,48849,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48853,14,1,1,10,N,1,1-Jan,31-Dec
TWDB,2004,48857,14,1,1,5,N,1,1-Jan,31-Dec
TWDB,2004,48861,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48865,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48869,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48873,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48877,14,1,1,13500,N,1,1-Jan,31-Dec
TWDB,2004,48881,14,1,1,814,N,1,1-Jan,31-Dec
TWDB,2004,48885,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48889,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48893,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48897,14,1,1,4095,N,1,1-Jan,31-Dec
TWDB,2004,48901,14,1,1,1711,N,1,1-Jan,31-Dec
TWDB,2004,48905,14,1,1,11096,N,1,1-Jan,31-Dec
TWDB,2004,48909,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48913,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48917,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48921,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48925,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48929,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48933,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48937,14,1,1,19859,N,1,1-Jan,31-Dec
TWDB,2004,48941,14,1,1,18,N,1,1-Jan,31-Dec
TWDB,2004,48945,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48949,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48953,14,1,1,165,N,1,1-Jan,31-Dec
TWDB,2004,48957,14,1,1,43,N,1,1-Jan,31-Dec
TWDB,2004,48961,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48965,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48969,14,1,1,1649,N,1,1-Jan,31-Dec
TWDB,2004,48973,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48977,14,1,1,119,N,1,1-Jan,31-Dec
TWDB,2004,48981,14,1,1,510,N,1,1-Jan,31-Dec
TWDB,2004,48985,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48989,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48993,14,1,1,72,N,1,1-Jan,31-Dec
TWDB,2004,48997,14,1,1,108,N,1,1-Jan,31-Dec
TWDB,2004,49001,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,49005,14,1,1,26,N,1,1-Jan,31-Dec
TWDB,2004,49009,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,49013,14,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48001,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48005,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48009,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48013,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48017,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48021,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48025,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48029,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48033,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48037,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48041,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48045,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48049,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48053,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48057,7,1,1,10118,N,1,1-Jan,31-Dec
TWDB,2004,48061,7,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48065,7,1,1,77,N,1,1-Jan,31-Dec
TWDB,2004,48069,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48073,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48077,7,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48081,7,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48085,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48089,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48093,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48097,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48101,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48105,7,1,1,111,N,1,1-Jan,31-Dec
TWDB,2004,48109,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48113,7,1,1,1249,N,1,1-Jan,31-Dec
TWDB,2004,48117,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48121,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48125,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48129,7,1,1,65,N,1,1-Jan,31-Dec
TWDB,2004,48133,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48137,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48141,7,1,1,939,N,1,1-Jan,31-Dec
TWDB,2004,48145,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48149,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48153,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48157,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48161,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48165,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48169,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48173,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48177,7,1,1,1467,N,1,1-Jan,31-Dec
TWDB,2004,48181,7,1,1,7692,N,1,1-Jan,31-Dec
TWDB,2004,48185,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48189,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48193,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48197,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48201,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48205,7,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48209,7,1,1,50,N,1,1-Jan,31-Dec
TWDB,2004,48213,7,1,1,199,N,1,1-Jan,31-Dec
TWDB,2004,48217,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48221,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48225,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48229,7,1,1,31,N,1,1-Jan,31-Dec
TWDB,2004,48233,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48237,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48241,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48245,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48249,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48253,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48257,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48261,7,1,1,4267,N,1,1-Jan,31-Dec
TWDB,2004,48265,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48269,7,1,1,118,N,1,1-Jan,31-Dec
TWDB,2004,48273,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48281,7,1,1,99,N,1,1-Jan,31-Dec
TWDB,2004,48277,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48285,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48289,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48293,7,1,1,7,N,1,1-Jan,31-Dec
TWDB,2004,48297,7,1,1,10,N,1,1-Jan,31-Dec
TWDB,2004,48301,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48305,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48309,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48313,7,1,1,281,N,1,1-Jan,31-Dec
TWDB,2004,48317,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48321,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48325,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48329,7,1,1,1559,N,1,1-Jan,31-Dec
TWDB,2004,48333,7,1,1,204,N,1,1-Jan,31-Dec
TWDB,2004,48337,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48341,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48345,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48349,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48353,7,1,1,36,N,1,1-Jan,31-Dec
TWDB,2004,48357,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48361,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48365,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48369,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48373,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48377,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48381,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48385,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48389,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48393,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48397,7,1,1,3,N,1,1-Jan,31-Dec
TWDB,2004,48401,7,1,1,1156,N,1,1-Jan,31-Dec
TWDB,2004,48405,7,1,1,8,N,1,1-Jan,31-Dec
TWDB,2004,48409,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48413,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48417,7,1,1,346,N,1,1-Jan,31-Dec
TWDB,2004,48421,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48425,7,1,1,2,N,1,1-Jan,31-Dec
TWDB,2004,48429,7,1,1,722,N,1,1-Jan,31-Dec
TWDB,2004,48433,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48437,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48441,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48445,7,1,1,68,N,1,1-Jan,31-Dec
TWDB,2004,48449,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48453,7,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48457,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48461,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48465,7,1,1,85,N,1,1-Jan,31-Dec
TWDB,2004,48469,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48473,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48477,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48481,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48485,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48489,7,1,1,139,N,1,1-Jan,31-Dec
TWDB,2004,48493,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48497,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48501,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48505,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48509,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48513,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48517,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48521,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48525,7,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48529,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48533,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48537,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48541,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48545,7,1,1,205,N,1,1-Jan,31-Dec
TWDB,2004,48549,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48565,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48553,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48557,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48561,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48569,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48573,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48577,7,1,1,124,N,1,1-Jan,31-Dec
TWDB,2004,48581,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48585,7,1,1,642,N,1,1-Jan,31-Dec
TWDB,2004,48589,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48593,7,1,1,3,N,1,1-Jan,31-Dec
TWDB,2004,48597,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48601,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48605,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48609,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48625,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48629,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48633,7,1,1,24,N,1,1-Jan,31-Dec
TWDB,2004,48637,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48641,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48645,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48613,7,1,1,734,N,1,1-Jan,31-Dec
TWDB,2004,48617,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48621,7,1,1,219,N,1,1-Jan,31-Dec
TWDB,2004,48649,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48653,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48657,7,1,1,744,N,1,1-Jan,31-Dec
TWDB,2004,48661,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48665,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48669,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48673,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48677,7,1,1,5,N,1,1-Jan,31-Dec
TWDB,2004,48681,7,1,1,9,N,1,1-Jan,31-Dec
TWDB,2004,48685,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48689,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48693,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48697,7,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48701,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48705,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48709,7,1,1,382,N,1,1-Jan,31-Dec
TWDB,2004,48713,7,1,1,54,N,1,1-Jan,31-Dec
TWDB,2004,48717,7,1,1,2,N,1,1-Jan,31-Dec
TWDB,2004,48721,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48725,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48729,7,1,1,7,N,1,1-Jan,31-Dec
TWDB,2004,48733,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48737,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48741,7,1,1,5,N,1,1-Jan,31-Dec
TWDB,2004,48745,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48749,7,1,1,145,N,1,1-Jan,31-Dec
TWDB,2004,48753,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48757,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48761,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48765,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48769,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48773,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48777,7,1,1,495,N,1,1-Jan,31-Dec
TWDB,2004,48781,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48785,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48789,7,1,1,7475,N,1,1-Jan,31-Dec
TWDB,2004,48793,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48797,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48801,7,1,1,6,N,1,1-Jan,31-Dec
TWDB,2004,48805,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48809,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48813,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48817,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48821,7,1,1,7,N,1,1-Jan,31-Dec
TWDB,2004,48825,7,1,1,18,N,1,1-Jan,31-Dec
TWDB,2004,48829,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48833,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48837,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48841,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48845,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48849,7,1,1,253,N,1,1-Jan,31-Dec
TWDB,2004,48853,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48857,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48861,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48865,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48869,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48873,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48877,7,1,1,1,N,1,1-Jan,31-Dec
TWDB,2004,48881,7,1,1,130,N,1,1-Jan,31-Dec
TWDB,2004,48885,7,1,1,5,N,1,1-Jan,31-Dec
TWDB,2004,48889,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48893,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48897,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48901,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48905,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48909,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48913,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48917,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48921,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48925,7,1,1,269,N,1,1-Jan,31-Dec
TWDB,2004,48929,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48933,7,1,1,362,N,1,1-Jan,31-Dec
TWDB,2004,48937,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48941,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48945,7,1,1,44,N,1,1-Jan,31-Dec
TWDB,2004,48949,7,1,1,7,N,1,1-Jan,31-Dec
TWDB,2004,48953,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48957,7,1,1,5,N,1,1-Jan,31-Dec
TWDB,2004,48961,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48965,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48969,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48973,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48977,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48981,7,1,1,1844,N,1,1-Jan,31-Dec
TWDB,2004,48985,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48989,7,1,1,237,N,1,1-Jan,31-Dec
TWDB,2004,48993,7,1,1,12,N,1,1-Jan,31-Dec
TWDB,2004,48997,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,49001,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,49005,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,49009,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,49013,7,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48001,8,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48005,8,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48009,8,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48013,8,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48017,8,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48021,8,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48025,8,1,1,0,N,1,1-Jan,31-Dec
TWDB,2004,48029,8,1,1,0,N,1,1-Jan,31-Dec
