SiteID,SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,StateCV,HUC8,HUC12,County,PODorPOUSite,WaterSourceID
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334197,UTss_S130,1010,Provo City,NULL,Unspecified,-111.6457721,40.2458709,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334198,UTss_S1301,1143,North Ogden City,NULL,Unspecified,-111.957862,41.31256177,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3334206,UTss_S1310,1145,Mendon City,NULL,Unspecified,-111.9781984,41.70891665,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334206,UTss_S1310,1145,Mendon City,NULL,Unspecified,-111.9781984,41.70891665,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334206,UTss_S1310,1145,Mendon City,NULL,Unspecified,-111.9781984,41.70891665,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334206,UTss_S1310,1145,Mendon City,NULL,Unspecified,-111.9781984,41.70891665,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334206,UTss_S1310,1145,Mendon City,NULL,Unspecified,-111.9781984,41.70891665,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334206,UTss_S1310,1145,Mendon City,NULL,Unspecified,-111.9781984,41.70891665,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334209,UTss_S1313,1146,Scipio Town,NULL,Unspecified,-112.1139165,39.24427405,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3334209,UTss_S1313,1146,Scipio Town,NULL,Unspecified,-112.1139165,39.24427405,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3334213,UTss_S1318,1147,Mona Town Water System,NULL,Unspecified,-111.8502174,39.81214749,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Juab,POU,115918
3334213,UTss_S1318,1147,Mona Town Water System,NULL,Unspecified,-111.8502174,39.81214749,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Juab,POU,115918
3334213,UTss_S1318,1147,Mona Town Water System,NULL,Unspecified,-111.8502174,39.81214749,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Juab,POU,115918
3334215,UTss_S132,1011,South Robinson Spring Water Users,NULL,Unspecified,-111.672707,41.04807404,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334221,UTss_S1326,1148,Paradise Town Water System,NULL,Unspecified,-111.8327211,41.56720292,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334221,UTss_S1326,1148,Paradise Town Water System,NULL,Unspecified,-111.8327211,41.56720292,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334221,UTss_S1326,1148,Paradise Town Water System,NULL,Unspecified,-111.8327211,41.56720292,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334221,UTss_S1326,1148,Paradise Town Water System,NULL,Unspecified,-111.8327211,41.56720292,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334221,UTss_S1326,1148,Paradise Town Water System,NULL,Unspecified,-111.8327211,41.56720292,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334221,UTss_S1326,1148,Paradise Town Water System,NULL,Unspecified,-111.8327211,41.56720292,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3334226,UTss_S1331,1150,Central Enterprise Water Co.,NULL,Unspecified,-111.7403947,41.1039524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334226,UTss_S1331,1150,Central Enterprise Water Co.,NULL,Unspecified,-111.7403947,41.1039524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334232,UTss_S1338,1151,Coalville City Water System,NULL,Unspecified,-111.3942086,40.91526556,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3334232,UTss_S1338,1151,Coalville City Water System,NULL,Unspecified,-111.3942086,40.91526556,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3334232,UTss_S1338,1151,Coalville City Water System,NULL,Unspecified,-111.3942086,40.91526556,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3334232,UTss_S1338,1151,Coalville City Water System,NULL,Unspecified,-111.3942086,40.91526556,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3334232,UTss_S1338,1151,Coalville City Water System,NULL,Unspecified,-111.3942086,40.91526556,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3334236,UTss_S1341,1152,Webb Well Water Users,NULL,Unspecified,-111.942091,40.47662311,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334236,UTss_S1341,1152,Webb Well Water Users,NULL,Unspecified,-111.942091,40.47662311,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3334239,UTss_S1345,1153,Bothwell Town Water System,NULL,Unspecified,-112.2558207,41.71770819,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334239,UTss_S1345,1153,Bothwell Town Water System,NULL,Unspecified,-112.2558207,41.71770819,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334241,UTss_S135,1012,Monte Vista Community Water Co.,NULL,Unspecified,-113.1270362,37.68869528,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3334241,UTss_S135,1012,Monte Vista Community Water Co.,NULL,Unspecified,-113.1270362,37.68869528,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3334242,UTss_S1350,1154,Kanosh Town Water System,NULL,Unspecified,-112.4374275,38.80116814,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3334246,UTss_S1356,1155,Howell Town Water System,NULL,Unspecified,-112.4453346,41.77396375,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334246,UTss_S1356,1155,Howell Town Water System,NULL,Unspecified,-112.4453346,41.77396375,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334246,UTss_S1356,1155,Howell Town Water System,NULL,Unspecified,-112.4453346,41.77396375,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334248,UTss_S1358,1156,Peoa Pipeline Co.,NULL,Unspecified,-111.3338906,40.72663474,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3334252,UTss_S1362,1157,Centerfield Town Water System,NULL,Unspecified,-111.818599,39.11207126,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3334252,UTss_S1362,1157,Centerfield Town Water System,NULL,Unspecified,-111.818599,39.11207126,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3334252,UTss_S1362,1157,Centerfield Town Water System,NULL,Unspecified,-111.818599,39.11207126,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3334257,UTss_S1367,1158,Oak City Water System,NULL,Unspecified,-112.3396175,39.37509286,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3334257,UTss_S1367,1158,Oak City Water System,NULL,Unspecified,-112.3396175,39.37509286,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3334257,UTss_S1367,1158,Oak City Water System,NULL,Unspecified,-112.3396175,39.37509286,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3334257,UTss_S1367,1158,Oak City Water System,NULL,Unspecified,-112.3396175,39.37509286,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3334266,UTss_S1375,1159,Elk Ridge Town,NULL,Unspecified,-111.6768649,40.00967686,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334266,UTss_S1375,1159,Elk Ridge Town,NULL,Unspecified,-111.6768649,40.00967686,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334266,UTss_S1375,1159,Elk Ridge Town,NULL,Unspecified,-111.6768649,40.00967686,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334266,UTss_S1375,1159,Elk Ridge Town,NULL,Unspecified,-111.6768649,40.00967686,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334266,UTss_S1375,1159,Elk Ridge Town,NULL,Unspecified,-111.6768649,40.00967686,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334266,UTss_S1375,1159,Elk Ridge Town,NULL,Unspecified,-111.6768649,40.00967686,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334266,UTss_S1375,1159,Elk Ridge Town,NULL,Unspecified,-111.6768649,40.00967686,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334269,UTss_S1380,1160,Tropic Town Water System,NULL,Unspecified,-112.091374,37.62941068,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3334269,UTss_S1380,1160,Tropic Town Water System,NULL,Unspecified,-112.091374,37.62941068,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3334271,UTss_S1384,1161,Ukon Water Co.,NULL,Unspecified,-112.1192957,41.79509814,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334281,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334281,UTss_S1396,1162,Lincoln Culinary Water Association,NULL,Unspecified,-112.2647867,40.55817263,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3334285,UTss_S1400,1163,West Point City Water System,NULL,Unspecified,-112.0855329,41.1219826,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334285,UTss_S1400,1163,West Point City Water System,NULL,Unspecified,-112.0855329,41.1219826,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334293,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334293,UTss_S1410,1164,Moab City,NULL,Unspecified,-109.5503447,38.57481308,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3334295,UTss_S1412,1165,Clear Creek Utilities,NULL,Unspecified,-111.1665799,39.77114261,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Carbon,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334306,UTss_S1425,1166,Payson City Water System,NULL,Unspecified,-111.7370638,40.03429128,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3334310,UTss_S1429,1167,Wales Town Water System,NULL,Unspecified,-111.6360429,39.48544379,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3334310,UTss_S1429,1167,Wales Town Water System,NULL,Unspecified,-111.6360429,39.48544379,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3334310,UTss_S1429,1167,Wales Town Water System,NULL,Unspecified,-111.6360429,39.48544379,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3334319,UTss_S144,1015,East Carbon City,NULL,Unspecified,-110.4081681,39.54082178,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Carbon,POU,115918
3334320,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334320,UTss_S1440,1168,Tremonton City Corp.,NULL,Unspecified,-112.1888299,41.71907345,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334327,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334327,UTss_S1448,1169,Hurricane City,NULL,Unspecified,-113.3503986,37.15073603,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334336,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334336,UTss_S1458,1170,Morgan City Water System,NULL,Unspecified,-111.6802757,41.04130703,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3334341,UTss_S1464,1171,Virgin,NULL,Unspecified,-113.2055367,37.19474028,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334341,UTss_S1464,1171,Virgin,NULL,Unspecified,-113.2055367,37.19474028,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334341,UTss_S1464,1171,Virgin,NULL,Unspecified,-113.2055367,37.19474028,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3334345,UTss_S147,1016,Junction Town,NULL,Unspecified,-112.2238668,38.23570507,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Piute,POU,115918
3334345,UTss_S147,1016,Junction Town,NULL,Unspecified,-112.2238668,38.23570507,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Piute,POU,115918
3334347,UTss_S1471,1172,Perry City,NULL,Unspecified,-112.0396158,41.46483529,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334347,UTss_S1471,1172,Perry City,NULL,Unspecified,-112.0396158,41.46483529,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334347,UTss_S1471,1172,Perry City,NULL,Unspecified,-112.0396158,41.46483529,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3334347,UTss_S1471,1172,Perry City,NULL,Unspecified,-112.0396158,41.46483529,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
