Source ID,Source Name,Year,Source Status,System Name,System ID,Lat NAD83,Lon NAD83,Source Type,Diversion Type,Use Type,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
108544894,Benjamin 16-inch Well,,Active,Kilgore Benjamin Pit,11498,40.09994269,-111.8067022,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108544897,Artesian Well,,Active,Timpanogas Special Service District,11500,40.34755676,-111.7811124,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544898,Well,,Active,Timpanogas Special Service District,11500,40.34339873,-111.7787604,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544899,Well #3,,Active,Timpanogas Special Service District,11500,40.34383701,-111.7768831,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545865,Ovard Slough,,Active,Timpanogas Special Service District,11500,40.34586812,-111.7790597,Drain,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544900,Hilton Well,2017,Active,Clyde L. & Nan Bunker,11501,39.35225804,-112.5964036,Well,Withdrawal,Agricultural,kgallons,0,0,0,17498.22171,17498.22171,17498.22171,17498.22171,17498.22171,17498.22171,17498.22171,0,0,122487.552
108544900,Hilton Well,2018,Active,Clyde L. & Nan Bunker,11501,39.35225804,-112.5964036,Well,Withdrawal,Agricultural,kgallons,0,0,0,9775.542857,24308.51657,41024.69486,22483.74857,40503.33257,0,0,0,0,138095.8354
108544900,Hilton Well,2019,Active,Clyde L. & Nan Bunker,11501,39.35225804,-112.5964036,Well,Withdrawal,Agricultural,kgallons,0,0,0,30166.70614,6109.714286,17081.71842,0,16852.61228,0,0,0,0,70210.75112
108544901,Jones Well,2019,Active,Clyde L. & Nan Bunker,11501,39.41273833,-112.5928444,Well,Withdrawal,Agricultural,kgallons,0,0,0,31056.89966,9332.352329,8146.285714,0,34214.4,0,20528.64,0,0,103278.5777
108544904,Well 1,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.42544943,-112.3201944,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544905,Well 2,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.3789108,-112.3318828,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544906,Well 3,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.37085725,-112.3648594,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544907,Well 4,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.37198968,-112.3927913,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544908,Well 5,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.38817714,-112.4095807,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544909,Well 6,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.3480768,-112.4040915,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544910,Well 7,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.33532911,-112.4132262,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544911,Well 8,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.41420531,-112.3763384,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544912,Well 9,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.3847984,-112.3582051,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544913,Well 10,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.36057734,-112.3375147,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544914,Well 11,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.37782489,-112.3762629,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544915,Well 12,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.42134768,-112.3673552,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544916,Well 13,,Active,Utah School and Institutional Trust Lands (Tooele),11502,40.35256646,-112.3156669,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544917,Indian Hollow Well,,Active,"Indian Hollow Creek, LLC",11503,40.64789775,-111.3182065,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544918,Deep Springs Well,,Active,"Indian Hollow Creek, LLC",11503,40.63688365,-111.3171387,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544923,Jones Well,,Active,Alonzo Russell Greathouse,11504,39.41273833,-112.5928444,Well,Withdrawal,Agricultural,kgallons,,,,,,,,,,,,,
108544926,Fremont River Intake (Irrigation),,Active,Capitol Reef National Park (Irrigation),11505,38.27930946,-111.2542919,Stream,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544929,Baer Canyon Springs (Irrigation),,Active,Fruit Heights Culinary Water System (Irrigation),11506,41.03456385,-111.8837133,Spring,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544930,Little Canyon Springs (Irrigation),,Active,Fruit Heights Culinary Water System (Irrigation),11506,41.02567593,-111.8894037,Spring,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544931,Switchback Springs (Irrigation),,Active,Fruit Heights Culinary Water System (Irrigation),11506,41.03670126,-111.879002,Spring,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544932,Well 2 (Irrigation),,Active,Fruit Heights Culinary Water System (Irrigation),11506,41.02904014,-111.9091913,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544933,Benchland Irrigation Co (Irrigation),,Active,Fruit Heights Culinary Water System (Irrigation),11506,,,Stream,Transfer In,Irrigation,kgallons,,,,,,,,,,,,,
108544939,Freda Well (Irrigation),,Inactive,North Salt Lake City Water System (Irrigation),11507,40.86766505,-111.9125376,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545145,Well (Change Application a43383),,Inactive,Bluffdale Water System (Irrigation),11508,40.47493587,-111.9149423,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545790,Purchased from Geneva Rock (Mt. Jordan),,Active,Bluffdale Water System (Irrigation),11508,40.47486128,-111.9149988,Well,Transfer In,Irrigation,kgallons,,,,,,,,,,,,,
108544958,Well No. 1 (Culinary),,Active,"Last Chance Lakes Home Owners Association, Inc. (Culinary)",11510,40.13927975,-112.4670095,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544959,Well No. 2,,Inactive,"Last Chance Lakes Home Owners Association, Inc. (Culinary)",11510,40.13922588,-112.4670189,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544960,Well No. 3,,Inactive,"Last Chance Lakes Home Owners Association, Inc. (Culinary)",11510,40.13919362,-112.4652292,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544961,Big Bear Canyon Spring (WS001),,Inactive,Huntington Springs Flow - Castle Valley S.S.D (Culinary,11511,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544962,Little Bear Canyon Spring (WS002),2018,Inactive,Huntington Springs Flow - Castle Valley S.S.D (Culinary,11511,,,Spring,Withdrawal,Water Supplier,kgallons,13674,11244,11571,12455,10496,11171,9792,10437,9359,11105,9911,9949,131164
108544963,Tie Fork Upper Spring (WS004),,Inactive,Huntington Springs Flow - Castle Valley S.S.D (Culinary,11511,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544964,Tie Fork Lower Spring (WS005),,Inactive,Huntington Springs Flow - Castle Valley S.S.D (Culinary,11511,,,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544965,Sold to Elmo Town,2018,Inactive,Huntington Springs Flow - Castle Valley S.S.D (Culinary,11511,,,Spring,Transfer Out,Water Supplier,kgallons,1320,1470,1840,1880,1640,2290,1700,2030,1720,2000,1780,1680,21350
108544966,Sold to Cleveland Water system,2017,Inactive,Huntington Springs Flow - Castle Valley S.S.D (Culinary,11511,,,Spring,Transfer Out,Water Supplier,kgallons,2602,2437,2684,2426,1947,3212,2415,2635,2514,3135,2767,2838,31612
108544966,Sold to Cleveland Water system,2018,Inactive,Huntington Springs Flow - Castle Valley S.S.D (Culinary,11511,,,Spring,Transfer Out,Water Supplier,kgallons,1990,2200,2750,2810,2470,3440,2560,3040,2580,2990,2680,2520,32030
108544967,Sold to Huntington City,,Active,Huntington Springs Flow - Castle Valley S.S.D (Culinary,11511,,,Spring,Transfer Out,Water Supplier,,,,,,,,,,,,,,
108544968,Virgin River,2017,Active,Zion National Park (Irrigation),11512,37.21932014,-112.973992,Stream,Withdrawal,Irrigation,kgallons,0,0,0,58197.06514,58197.06514,58197.06514,58197.06514,58197.06514,58197.06514,58197.06514,0,0,407379.456
108544968,Virgin River,2018,Active,Zion National Park (Irrigation),11512,37.21932014,-112.973992,Stream,Withdrawal,Irrigation,kgallons,0,0,0,50937.09531,50937.09531,51002.2656,50963.16343,50937.09531,50937.09531,50937.09531,0,0,356650.9056
108544968,Virgin River,2019,Active,Zion National Park (Irrigation),11512,37.21932014,-112.973992,Stream,Withdrawal,Irrigation,kgallons,0,0,0,50937.09531,50937.09531,51002.2656,50963.16343,50937.09531,50937.09531,50937.09531,0,0,356650.9056
108544978,Golf Course Well #6 (Irrigation),,Inactive,Eagle Mountain City (Irrigation),11513,40.37721905,-111.9668364,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545309,Well #2 Waste (Irrigation),,Active,Eagle Mountain City (Irrigation),11513,40.37674958,-111.9645246,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544990,Gammon Well (Irrigation),,Active,Vineyard City (Irrigation),11514,40.29620237,-111.7482973,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108544991,Purchased from CUWCD - CUP (Irrigation),,Active,Vineyard City (Irrigation),11514,40.30641534,-111.7533308,Stream,Transfer In,Irrigation,kgallons,,,,,,,,,,,,,
108544992,4` Supplemental Meter PI (Irrigation),,Active,Vineyard City (Irrigation),11514,40.30674798,-111.7532735,Stream,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545285,Robins Well (Irrigation),2019,Active,Vineyard City (Irrigation),11514,40.29542203,-111.7483712,Well,Withdrawal,Irrigation,kgallons,0,0,0,0,188.9938286,391.0217143,684.288,684.288,553.9474286,0,0,0,2502.538971
108545774,Lake Bottom Canal Co.,,Active,Vineyard City (Irrigation),11514,40.30414638,-111.7517597,Stream,Transfer In,Irrigation,kgallons,,,,,,,,,,,,,
108544997,East Gate Well (WS001),,Active,Zion National Park (East Gate) Culinary,11515,37.23376329,-112.8755321,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544998,Sinawava Spring (WS001),,Active,Zion National Park (Sinawava Temple) Culinary,11516,37.28633754,-112.9509146,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108544999,Kolob Well (WS001),,Active,Zion National Park (Kolob Canyon) Culinary,11517,37.46159683,-113.2258347,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545001,Well Combined,2019,Active,State of Utah Division of Parks & Recreation (Utah Lake),11518,40.236671,-111.734311,Well,Withdrawal,Irrigation,kgallons,0,0,0,150,150,150,150,150,150,150,0,0,1050
108545002,Well #1,,Inactive,State of Utah Division of Parks & Recreation (Utah Lake),11518,40.236501,-111.73427,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545007,Old Farm Road Well (Irrigation),,Active,Washington County WCD/Gunlock Santa Clara (Irrigation),11519,37.12898546,-113.650726,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545008,Gates Well (Irrigation),,Active,Washington County WCD/Gunlock Santa Clara (Irrigation),11519,37.13261999,-113.6601438,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545009,Chapel Street Well (Irrigation),,Active,Washington County WCD/Gunlock Santa Clara (Irrigation),11519,37.13183982,-113.6542708,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545010,Gubler Well (Irrigation,,Active,Washington County WCD/Gunlock Santa Clara (Irrigation),11519,37.13831983,-113.6657972,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545648,Gunlock/Santa Clara,,Active,Washington County WCD/Gunlock Santa Clara (Irrigation),11519,37.25108962,-113.7750389,Reservoir,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545011,Kolob Well #1 (WS001),,Active,Washington County WCD/Kolob Wells (Culinary),11520,37.43202673,-113.0447615,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545012,Woodland Spring (WS003),,Active,Washington County WCD/Kolob Wells (Culinary),11520,37.40325421,-113.0339304,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545013,Whispering Pines Well (WS004),,Active,Washington County WCD/Kolob Wells (Culinary),11520,37.40907127,-113.0420462,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545014,Panguitch Lake (Irrigation),2017,Active,Panguitch City (Irrigation),11521,37.81790703,-112.46829,Lake,Withdrawal,Irrigation,kgallons,0,0,0,0,0,71424,71424,71424,0,0,0,0,214272
108545014,Panguitch Lake (Irrigation),2018,Active,Panguitch City (Irrigation),11521,37.81790703,-112.46829,Lake,Withdrawal,Irrigation,kgallons,0,0,0,0,0,74294.12571,74294.12571,75271.68,0,0,0,0,223859.9314
108545014,Panguitch Lake (Irrigation),2019,Active,Panguitch City (Irrigation),11521,37.81790703,-112.46829,Lake,Withdrawal,Irrigation,kgallons,0,0,0,0,15829.8624,67842.26743,70103.67634,70103.67634,15829.8624,0,0,0,239709.3449
108545019,Lone Rock  Well (WS001),,Active,"National Park Service, Lone Rock",11522,37.01745747,-111.5527293,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545022,Gunnison Irrigation Company (Irrigation),2018,Active,Gunnison City Corporation (Irrigation),11523,39.15424027,-111.7335472,Stream,Transfer In,Irrigation,kgallons,0,0,0,32.58514286,32.58514286,32.58514286,32.58514286,32.58514286,0,0,0,0,162.9257143
108545022,Gunnison Irrigation Company (Irrigation),2019,Active,Gunnison City Corporation (Irrigation),11523,39.15424027,-111.7335472,Stream,Transfer In,Irrigation,kgallons,0,0,0,40285.01211,80566.76571,80566.76571,80566.76571,80566.76571,80566.76571,40285.01211,0,0,483403.8528
108545023,Peacock Spring (Irrigation),2019,Active,Gunnison City Corporation (Irrigation),11523,39.18410472,-111.6900311,Spring,Withdrawal,Irrigation,kgallons,0,0,0,6715.797943,13428.33737,13428.33737,13428.33737,13428.33737,13428.33737,6715.797943,0,0,80573.28274
108545025,County Well (WS001),,Active,Utah County/Lincoln Beach,11524,40.13961,-111.801271,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545032,North County Well,,Active,Utah County/Lincoln Beach,11524,40.14374,-111.803601,Well,Withdrawal,Domestic,,,,,,,,,,,,,,
108545026,West Well (WS001),2019,Active,Utah County/Willow Park (Culinary),11525,40.39150493,-111.8993227,Well,Withdrawal,Water Supplier,kgallons,6,6,7.5,15,25,30,30,30,30,25,6,6,216.5
108545027,Aspen Cove So Well (WS001),,Active,Aspen Cove Association,11526,39.8059117,-111.1457746,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545028,Aspen Cove Well #4 (WS002),,Active,Aspen Cove Association,11526,39.80749691,-111.1465308,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545030,North Willow Park Well (Irrigation),2018,Active,Utah County/Willow Park (Irrigation),11527,40.393285,-111.8971126,Well,Withdrawal,Irrigation,kgallons,0,0,0,0,1282.318,1282.318,1282.318,1282.318,1282.318,0,0,0,6411.59
108545030,North Willow Park Well (Irrigation),2019,Active,Utah County/Willow Park (Irrigation),11527,40.393285,-111.8971126,Well,Withdrawal,Irrigation,kgallons,0,0,0,0,978.1,1010.9,1189.7,1147.89,1451,250.6,0,0,6028.19
108545031,Park Well (WS001),,Active,Utah County/Benjamin Park,11528,40.09764279,-111.7321161,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545033,Wellington Canal Company (irrigation),,Active,Wellington City (Irrigation),11529,,,Stream,Transfer In,Irrigation,kgallons,,,,,,,,,,,,,
108545034,Red Brick Well (Irrigation),2019,Active,Eureka City Corporation (Irrigation),11531,39.96172339,-112.1099993,Well,Withdrawal,Irrigation,kgallons,0,0,0,0,0,0,753.3,753.3,729,0,0,0,2235.6
108545035,Cemetery Well #5 (Irrigation),2018,Active,Redmond Town (Irrigation),11532,39.01270309,-111.8703784,Well,Withdrawal,Irrigation,kgallons,0,0,0,1680,1680,2100,2100,1680,1680,840,0,0,11760
108545035,Cemetery Well #5 (Irrigation),2019,Active,Redmond Town (Irrigation),11532,39.01270309,-111.8703784,Well,Withdrawal,Irrigation,kgallons,0,0,0,840,1680,1680,2100,2100,1680,1260,0,0,11340
108545036,McConkie Spring (Irrigation),2019,Active,Moab City (Irrigation),11533,38.54022654,-109.4960621,Spring,Withdrawal,Irrigation,kgallons,3258.5,3258.5,3258.5,3258.5,3258.5,3258.5,3258.5,3258.5,3258.5,3258.5,3258.5,3258.5,39102
108545037,Well #7 Golf Course (Irrigation),,Active,Moab City (Irrigation),11533,38.53604038,-109.4827986,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545757,City Center Well,,Active,Moab City (Irrigation),11533,38.57367263,-109.5460117,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545038,Big AG Well,,Active,"Rockland Ranch, LLC (Irrigation)",11534,38.22721553,-109.4619696,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545039,Little AG Well,,Active,"Rockland Ranch, LLC (Irrigation)",11534,38.22794577,-109.46131,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545041,Pine Valley Irrigation Main Diversion,,Active,Pine Valley Irrigation Company (Irrigation),11535,37.38434608,-113.4852906,Stream,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545072,Hot Springs Area,,Active,"Harper Excavating, Rulon J. and Paula (Per Cast)",11537,40.81491896,-111.9288211,Spring,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545073,McGuire Pit Well,2019,Active,Staker & Parson Companies (McGuire),11538,41.36472594,-112.0317007,Well,Withdrawal,Industrial,kgallons,0,0,81.46285714,162.9257143,325.8514286,814.6285714,1303.405714,1140.48,651.7028571,325.8514286,325.8514286,162.9257143,5295.085714
108545074,Cove Pit Well,2019,Active,Staker & Parson Companies (Cove Pit),11539,41.95823626,-111.8020606,Well,Withdrawal,Industrial,kgallons,0,0,977.5542857,2118.034286,3258.514286,7657.508571,9286.765714,5865.325714,3421.44,1629.257143,0,0,34214.4
108545077,Jones Well  (Irrigation),,Active,Nephi City Golf Course (Irrigation),11540,39.70737729,-111.8314608,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545266,Equipment Shed Well (Irrigation),,Active,Nephi City Golf Course (Irrigation),11540,39.71128564,-111.8411222,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545079,Bigler Well (WS002),,Active,Corp. of the Presiding Bishop (Cove Fort),11541,38.60687456,-112.6003915,Well,Withdrawal,Domestic,,,,,,,,,,,,,,
108545086,Tooele Bauer Well,2019,Active,Staker & Parson Companies ( Tooele Bauer),11542,40.47671728,-112.3479016,Well,Withdrawal,Industrial,kgallons,325.8514286,651.7028571,1629.257143,2606.811429,3910.217143,4887.771429,7168.731429,6191.177143,4561.92,1303.405714,325.8514286,325.8514286,33888.54857
108545100,Well No. 2 (Irrigation),2018,Active,"Last Chance Lakes Home Owners Association, Inc. (Irrigation)",11543,40.13933536,-112.4650035,Well,Withdrawal,Irrigation,kgallons,0,0,0,325.8514286,325.8514286,977.5542857,1303.405714,651.7028571,325.8514286,0,0,0,3910.217143
108545100,Well No. 2 (Irrigation),2019,Active,"Last Chance Lakes Home Owners Association, Inc. (Irrigation)",11543,40.13933536,-112.4650035,Well,Withdrawal,Irrigation,kgallons,0,0,0,0,325.8514286,1303.405714,1303.405714,651.7028571,325.8514286,0,0,0,3910.217143
108545101,Drain (Irrigation),2018,Active,"Last Chance Lakes Home Owners Association, Inc. (Irrigation)",11543,40.11672199,-112.4446894,Drain,Withdrawal,Irrigation,kgallons,0,0,0,1955.108571,2606.811429,3258.514286,4561.92,4561.92,4073.142857,2606.811429,0,0,23624.22857
108545101,Drain (Irrigation),2019,Active,"Last Chance Lakes Home Owners Association, Inc. (Irrigation)",11543,40.11672199,-112.4446894,Drain,Withdrawal,Irrigation,kgallons,0,0,0,0,1955.108571,3910.217143,5213.622857,5213.622857,4724.845714,2606.811429,0,0,23624.22857
108545112,CCNIC Chalk Creek North Irrigation Co,,Active,Coalville City Corporation (Irrigation),11544,,,Stream,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545114,Panguitch Lake Falls Well,,Active,"Panguitch Lake Falls Property Owners and Water Company, Inc.",11545,37.72941089,-112.6226386,Well,Withdrawal,Domestic,,,,,,,,,,,,,,
108545118,Well #1 (WS001),2019,Active,M & J Trailer Home Community,11548,41.83977549,-112.1250201,Well,Withdrawal,Domestic,kgallons,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,394.149888
108545119,Well #2 (WS002),2019,Active,M & J Trailer Home Community,11548,41.83849672,-112.1252473,Well,Withdrawal,Domestic,kgallons,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,32.845824,394.149888
108545120,Main Well (WS001),,Active,Oakridge Water Company,11549,,,Well,Withdrawal,Domestic,,,,,,,,,,,,,,
108545121,Back Up Well (WS002),,Active,Oakridge Water Company,11549,,,Well,Withdrawal,Domestic,,,,,,,,,,,,,,
108545146,Morgan Well  #1,2019,Active,Morgan Asphalt,11550,40.65679318,-112.5478375,Well,Withdrawal,Industrial,kgallons,0,0,0,0,0,0,0,162.9257143,325.8514286,325.8514286,162.9257143,0,977.5542857
108545147,Asphalt Material Well #1,2019,Active,Asphalt Materials Inc.,11551,40.45256075,-111.9198521,Well,Withdrawal,Industrial,kgallons,0,0,0,0,0,0,0,162.9257143,325.8514286,325.8514286,162.9257143,0,977.5542857
108545149,Kerr Spring (WS001),,Active,The Firs Incorporated,11552,40.69285564,-111.6698706,Spring,Withdrawal,Domestic,kgallons,,,,,,,,,,,,,
108545150,Pine View Well (WS003),,Active,Pine View Home Owners Association,11553,41.2611565,-111.8426317,Well,Withdrawal,Domestic,,,,,,,,,,,,,,
108545157,Roberts Legacy Well #1,2019,Active,"Roberts Legacy, LLC",11555,38.27365505,-112.6924953,Well,Withdrawal,Irrigation,kgallons,0,0,0,6517.028571,13034.05714,16292.57143,22809.6,22809.6,14663.31429,7820.434286,0,0,103946.6057
108545474,Roberts Legacy Well #2,2019,Active,"Roberts Legacy, LLC",11555,38.27773857,-112.673419,Well,Withdrawal,Agricultural,kgallons,0,0,0,9775.542857,14663.31429,16292.57143,21180.34286,21180.34286,16292.57143,8146.285714,0,0,107530.9714
108545158,Well,2019,Active,Sunroc Corporation (Pintura Pit),11556,37.33354668,-113.2727575,Well,Withdrawal,Irrigation,kgallons,0,0,1303.405714,2606.811429,3910.217143,3910.217143,3910.217143,3910.217143,6517.028571,6517.028571,2606.811429,1955.108571,37147.06286
108545652,Leap Creek,2019,Active,Sunroc Corporation (Pintura Pit),11556,37.35607248,-113.262056,Stream,Withdrawal,Industrial,kgallons,0,0,39102.17143,127082.0571,96777.87429,58001.55429,29326.62857,0,0,0,0,0,350290.2857
108545160,KV Hansen Well 1 and 2 (WS001),,Active,Bear Lake Water Company,11557,41.89096843,-111.3809678,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545161,Well #3 (Main Well) (WS003),,Active,Bear Lake Water Company,11557,41.89468381,-111.3866268,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545162,Sweetwater Parkway South Well (WS004),,Active,Bear Lake Water Company,11557,41.89596773,-111.3800936,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545163,New Well,,Active,Bear Lake Water Company,11557,41.89145997,-111.3850417,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545164,Grafton Diversion Virgin River,,Active,Hall & Grafton Irrigation Company,11558,37.17101273,-113.0121971,Stream,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545165,North Well,,Active,"Tycob, LLC",11559,37.16052106,-113.0315466,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545166,Belle Estate Well,,Active,"Tycob, LLC",11559,37.16014577,-113.030524,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545167,South Well,,Active,"Tycob, LLC",11559,37.15856852,-113.031992,Well,Withdrawal,Irrigation,kgallons,,,,,,,,,,,,,
108545168,Strawberry Ranch SSD Well (WS001),,Active,Strawberry Ranch Special Service District,11560,40.12033625,-111.0418377,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,
108545169,Drainage Channel from Jackson Spring,2018,Active,The Holyoak Family Trust,11561,38.55397818,-109.5391186,Drain,Withdrawal,Irrigation,kgallons,671.2539429,671.2539429,671.2539429,677.7709714,651.7028571,651.7028571,671.2539429,619.1177143,619.1177143,619.1177143,671.2539429,671.2539429,7866.053486
108545169,Drainage Channel from Jackson Spring,2019,Active,The Holyoak Family Trust,11561,38.55397818,-109.5391186,Drain,Withdrawal,Irrigation,kgallons,0,0,0,0,0,1966.513371,1966.513371,1966.513371,1966.513371,0,0,0,7866.053486
108545170,Well #1 (Midway Hatchery),,Inactive,State of Utah Division of Wildlife Resources Midway Hatchery,11562,40.49329542,-111.4686326,Well,Withdrawal,Agricultural,kgallons,,,,,,,,,,,,,
108545171,Wells (Group)  (Midway Hatchery),,Active,State of Utah Division of Wildlife Resources Midway Hatchery,11562,40.4947814,-111.4698802,Well,Withdrawal,Agricultural,kgallons,,,,,,,,,,,,,
108545172,Well #2 (Midway Hatchery),,Inactive,State of Utah Division of Wildlife Resources Midway Hatchery,11562,40.49614829,-111.4693502,Well,Withdrawal,Agricultural,kgallons,,,,,,,,,,,,,
108545173,Well #4 (Midway Hatchery),,Inactive,State of Utah Division of Wildlife Resources Midway Hatchery,11562,40.50435022,-111.46924,Well,Withdrawal,Agricultural,kgallons,,,,,,,,,,,,,
108545175,Well #1,,Active,"Whitney`s Properties, LLC",11563,40.08329656,-109.664184,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545176,Well #2,,Active,"Whitney`s Properties, LLC",11563,40.08393916,-109.6627593,Well,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545177,Green River (Pumped into Trucks),,Active,"Whitney`s Properties, LLC",11563,40.08394123,-109.662938,Stream,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545178,Green River (Pumped into Trucks),,Active,Tu and Frum Inc.,11564,40.24923649,-109.5300404,Stream,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545179,Bitter Creek & White River,,Active,Tu and Frum Inc.,11564,39.97008506,-109.4120508,Stream,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545180,White River Bridge (Pumped into Trucks),,Active,Tu and Frum Inc.,11564,39.97943399,-109.1781489,Stream,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545181,Evacuation Creek (Pumped into Trucks),,Active,Tu and Frum Inc.,11564,39.88050028,-109.1575977,Stream,Withdrawal,Industrial,kgallons,,,,,,,,,,,,,
108545182,Inlet Pipe (Reservoir),2019,Active,"South Eden Ranch, LLC",11567,41.92380601,-111.2573529,Reservoir,Withdrawal,Irrigation,kgallons,0,0,0,0,0,35843.65714,65170.28571,65170.28571,9775.542857,0,0,0,175959.7714
