MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart,ReasonRemoved,index
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,8520.594251,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01,Bad SiteUUID,990.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,8520.594251,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01,Bad SiteUUID,991.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,8520.594251,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01,Bad SiteUUID,992.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,8520.594251,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01,Bad SiteUUID,994.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,9088.100868,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01,Bad SiteUUID,1002.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,9088.100868,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01,Bad SiteUUID,1005.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,9088.100868,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01,Bad SiteUUID,1008.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,9088.100868,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01,Bad SiteUUID,1009.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,9088.100868,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01,Bad SiteUUID,1010.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,9088.100868,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01,Bad SiteUUID,1011.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,9088.100868,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01,Bad SiteUUID,1012.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,9088.100868,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01,Bad SiteUUID,1014.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,9328.199349,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01,Bad SiteUUID,1022.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,9328.199349,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01,Bad SiteUUID,1025.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,9328.199349,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01,Bad SiteUUID,1028.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,9328.199349,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01,Bad SiteUUID,1029.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,9328.199349,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01,Bad SiteUUID,1030.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,9328.199349,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01,Bad SiteUUID,1031.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,9328.199349,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01,Bad SiteUUID,1032.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,9328.199349,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01,Bad SiteUUID,1034.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,9104.669421,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01,Bad SiteUUID,1042.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,9104.669421,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01,Bad SiteUUID,1045.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,9104.669421,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01,Bad SiteUUID,1048.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,9104.669421,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01,Bad SiteUUID,1049.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,9104.669421,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01,Bad SiteUUID,1050.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,9104.669421,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01,Bad SiteUUID,1051.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,9104.669421,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01,Bad SiteUUID,1052.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,9104.669421,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01,Bad SiteUUID,1054.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,8375.261708,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01,Bad SiteUUID,1062.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,8375.261708,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01,Bad SiteUUID,1065.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,8375.261708,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01,Bad SiteUUID,1068.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,8375.261708,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01,Bad SiteUUID,1069.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,8375.261708,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01,Bad SiteUUID,1070.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,8375.261708,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01,Bad SiteUUID,1071.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,8375.261708,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01,Bad SiteUUID,1072.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,8375.261708,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01,Bad SiteUUID,1074.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,7765.663231999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01,Bad SiteUUID,1082.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,7765.663231999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01,Bad SiteUUID,1085.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,7765.663231999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01,Bad SiteUUID,1088.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,7765.663231999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01,Bad SiteUUID,1089.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,7765.663231999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01,Bad SiteUUID,1090.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,7765.663231999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01,Bad SiteUUID,1091.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,7765.663231999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01,Bad SiteUUID,1092.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,7765.663231999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01,Bad SiteUUID,1094.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,7347.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01,Bad SiteUUID,1102.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,7347.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01,Bad SiteUUID,1105.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,7347.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01,Bad SiteUUID,1108.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,7347.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01,Bad SiteUUID,1109.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,7347.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01,Bad SiteUUID,1110.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,7347.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01,Bad SiteUUID,1111.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,7347.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01,Bad SiteUUID,1112.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,7347.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01,Bad SiteUUID,1114.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS54,7347.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01,Bad SiteUUID,1120.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,8566.826949,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01,Bad SiteUUID,1123.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,8566.826949,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01,Bad SiteUUID,1126.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,8566.826949,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01,Bad SiteUUID,1129.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,8566.826949,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01,Bad SiteUUID,1130.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,8566.826949,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01,Bad SiteUUID,1131.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,8566.826949,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01,Bad SiteUUID,1132.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,8566.826949,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01,Bad SiteUUID,1133.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,8566.826949,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01,Bad SiteUUID,1135.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS54,8566.826949,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01,Bad SiteUUID,1141.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,9275.875499,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01,Bad SiteUUID,1144.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,9275.875499,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01,Bad SiteUUID,1147.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,9275.875499,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01,Bad SiteUUID,1150.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,9275.875499,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01,Bad SiteUUID,1151.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,9275.875499,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01,Bad SiteUUID,1152.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,9275.875499,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01,Bad SiteUUID,1153.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,9275.875499,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01,Bad SiteUUID,1154.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,9275.875499,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01,Bad SiteUUID,1156.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS54,9275.875499,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01,Bad SiteUUID,1162.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,8708.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01,Bad SiteUUID,1165.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,8708.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01,Bad SiteUUID,1168.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,8708.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01,Bad SiteUUID,1171.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,8708.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01,Bad SiteUUID,1172.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,8708.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01,Bad SiteUUID,1173.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,8708.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01,Bad SiteUUID,1174.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,8708.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01,Bad SiteUUID,1175.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,8708.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01,Bad SiteUUID,1177.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS54,8708.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01,Bad SiteUUID,1183.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,8877.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01,Bad SiteUUID,1186.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,8877.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01,Bad SiteUUID,1189.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,8877.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01,Bad SiteUUID,1192.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,8877.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01,Bad SiteUUID,1193.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,8877.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01,Bad SiteUUID,1194.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,8877.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01,Bad SiteUUID,1195.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,8877.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01,Bad SiteUUID,1196.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,8877.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01,Bad SiteUUID,1198.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS54,8877.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01,Bad SiteUUID,1204.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,8801.532870000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01,Bad SiteUUID,1207.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,8801.532870000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01,Bad SiteUUID,1210.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,8801.532870000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01,Bad SiteUUID,1213.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,8801.532870000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01,Bad SiteUUID,1214.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,8801.532870000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01,Bad SiteUUID,1215.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,8801.532870000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01,Bad SiteUUID,1216.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,8801.532870000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01,Bad SiteUUID,1217.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,8801.532870000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01,Bad SiteUUID,1219.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS54,8801.532870000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01,Bad SiteUUID,1225.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,7653.76,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01,Bad SiteUUID,1228.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,7653.76,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01,Bad SiteUUID,1231.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,7653.76,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01,Bad SiteUUID,1234.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,7653.76,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01,Bad SiteUUID,1235.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,7653.76,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01,Bad SiteUUID,1236.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,7653.76,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01,Bad SiteUUID,1237.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,7653.76,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01,Bad SiteUUID,1238.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,7653.76,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01,Bad SiteUUID,1240.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS54,7653.76,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01,Bad SiteUUID,1246.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,9421.092085,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01,Bad SiteUUID,1249.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,9421.092085,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01,Bad SiteUUID,1252.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,9421.092085,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01,Bad SiteUUID,1255.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,9421.092085,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01,Bad SiteUUID,1256.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS44,9421.092085,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01,Bad SiteUUID,1257.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS45,9421.092085,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01,Bad SiteUUID,1258.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS47,9421.092085,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01,Bad SiteUUID,1259.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS48,9421.092085,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01,Bad SiteUUID,1261.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS54,9421.092085,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01,Bad SiteUUID,1267.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS36,9252.06,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01,Bad SiteUUID,1270.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS39,9252.06,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01,Bad SiteUUID,1273.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS42,9252.06,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01,Bad SiteUUID,1276.0
UDWR_Water Use Data,UDWR,,UDWR_Site Specific Withdrawal,UTSS_WS43,9252.06,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01,Bad SiteUUID,1277.0
