MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,OwnerClassificationCV,PopulationServed,PowerType,PrimaryUseCategory,WaterAllocationNativeURL,ReasonRemoved,index
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24817,CITY OF CORONA,07/27/2004,,12/31,01/01,Groundwater Recordation,8.8,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16446.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24826,INDIAN HILLS WATER CONSERVATION CORPORATION,08/22/2005,,12/31,01/01,Groundwater Recordation,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16456.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24827,INDIAN HILLS WATER CONSERVATION CORPORATION,08/22/2005,,12/31,01/01,Groundwater Recordation,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16457.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24828,MT SAN JACINTO COMMUNITY COLLEGE DISTRICT,08/22/2005,,12/31,01/01,Groundwater Recordation,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16458.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24832,EASTERN MUNICIPAL WATER DISTRICT,05/26/2005,,,,Groundwater Recordation,0.0,Municipal,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16463.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24833,RUBIDOUX COMMUNITY SERVICES DISTRICT,03/25/2005,,,,Groundwater Recordation,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16464.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24834,RUBIDOUX COMMUNITY SERVICES DISTRICT,03/25/2005,,,,Groundwater Recordation,0.0,Domestic,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16465.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,24855,CUCAMONGA VALLEY WATER DISTRICT,05/10/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16488.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24856,"Connors Properties, LLC",04/13/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16489.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24857,"Connors Properties, LLC",04/13/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16490.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24862,REDLANDS COUNTRY CLUB,02/20/1985,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16496.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,24866,Unspecified,06/12/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,16500.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,24870,Unspecified,06/12/1982,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,16505.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24871,MONTECITO MEMORIAL PARK & MORTUARY #0742,04/20/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16506.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24880,GLADYSTA WELL & WATER COMPANY,06/10/1986,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16516.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24881,EAST VALLEY WATER DISTRICT,05/06/1983,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16517.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24888,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16524.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24890,EAST VALLEY WATER DISTRICT,05/06/1983,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16527.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24896,WEST VALLEY WATER DISTRICT,04/28/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16533.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24897,WEST VALLEY WATER DISTRICT,04/28/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16534.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24901,MT VERNON WATER COMPANY,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16540.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24936,BARTON DEVELOPMENT,07/13/1981,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16578.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24941,BASELINE GARDENS MUTUAL WATER COMPANY,08/11/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16584.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24951,OLD TOWN WELL COMPANY,07/01/1980,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16595.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24952,OLD TOWN WELL COMPANY,07/01/1980,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16596.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24959,LANGFORD RCHS TO REDLNDS FRMNG CO,07/07/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16603.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24960,LANGFORD RCHS TO REDLNDS FRMNG CO,07/07/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16605.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24963,JURUPA WATER COMPANY,04/21/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16608.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24969,FAIRVIEW WATER CO,05/30/1986,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16614.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24978,FONTANA UNION WATER COMPANY,01/28/1985,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16624.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24981,EAST HIGHLAND RANCH INC,08/06/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16628.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Inactive,24983,Unspecified,06/12/1982,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,16630.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24989,EAST VALLEY WATER DISTRICT,05/06/1983,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16636.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,24990,Unspecified,06/12/1982,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,16638.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25002,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16653.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25003,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16654.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25005,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16656.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25006,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,05/13/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16657.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25007,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16658.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25008,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16659.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25009,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16660.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25010,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16662.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25011,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16663.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25012,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16664.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25013,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16665.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25014,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16666.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25015,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16667.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25016,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16668.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25017,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16669.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25018,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16670.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25019,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16671.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25020,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16673.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25023,MT VIEW CEMETERY OF SAN BERNARDINO #744,06/29/1983,,,,Groundwater Recordation,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16676.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25024,MT VIEW CEMETERY OF SAN BERNARDINO #744,06/29/1983,,,,Groundwater Recordation,0.0,Irrigation,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16677.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25027,CITY OF REDLANDS,07/01/1980,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16680.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25028,MARIGOLD FARMS,09/01/1987,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16681.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25038,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16692.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25039,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16693.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25040,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16695.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25041,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16696.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25042,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16697.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25043,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16698.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25044,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16699.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25045,CITY OF RIVERSIDE,02/10/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16700.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25046,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16701.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25047,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16702.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25048,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16703.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25049,CITY OF RIVERSIDE,07/14/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16704.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25060,Unspecified,05/06/1983,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,16717.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25065,CITY OF REDLANDS,06/12/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16722.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25071,EAST VALLEY WATER DISTRICT,05/06/1983,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16729.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25072,EAST VALLEY WATER DISTRICT,05/06/1983,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16730.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25073,EAST VALLEY WATER DISTRICT,05/06/1983,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16731.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25074,EAST VALLEY WATER DISTRICT,,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16732.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25075,EAST VALLEY WATER DISTRICT,,,,,Groundwater Recordation,0.0,Other,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16733.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25084,Unspecified,05/06/1983,,,,Groundwater Recordation,0.0,Irrigation,,,,07/21/2021,,0,,,,,Unspecified,,,Unspecified,,Bad SiteUUID,16743.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25097,"MOUNTAINVIEW POWER COMPANY,  LLC",06/29/1984,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16757.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25098,"MOUNTAINVIEW POWER COMPANY,  LLC",06/29/1984,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16758.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,25105,CUCAMONGA VALLEY WATER DISTRICT,06/28/1988,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16767.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25106,KANSAS STREET MUTUAL WATER COMPANY,04/16/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16768.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25111,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16774.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25112,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,05/05/1987,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16775.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25113,SAN BERNARDINO MUNICIPAL WATER DEPARTMENT,07/09/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16776.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25116,GAY GROVE / LARRY JACINTO,09/13/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16779.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25128,COUNTY OF SAN BERNARDINO,07/07/1981,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16792.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed - Local Oversight,25129,K INV / EVCA / Y UN WELL,08/21/1985,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16793.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,25130,CUCAMONGA VALLEY WATER DISTRICT,05/10/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16795.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,25131,CUCAMONGA VALLEY WATER DISTRICT,05/10/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16796.0
CSWRCB_Water Rights,CSWRCB,,CSWRCB_Allocation,,,,,,,,,,Claimed,25132,CUCAMONGA VALLEY WATER DISTRICT,05/10/1982,,,,Groundwater Recordation,0.0,Unspecified,,,,07/21/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,16797.0
