Year,TWDB_Survey_Number,PWS_Entity_Name,TCEQ_PWS_Code,Single_Family_Connections,Multi_Family_Connections,Commercial_Connections,Industrial_Connections,Institutional_Connections,Agriculture_Connections,Reuse_Connections,Total_Metered_Connections,Total_Unmetered_Connections,Single_Family_Volume,Multi_Family_Volume,Commercial_Volume,Industrial_Volume,Institutional_Volume,Agriculture_Volume,Reuse_Volume,Total_Metered_Volume,Unmetered_Volume
2019,0327250,CITY OF GLADEWATER,920001,"3,256",20,225,15,4,0,0,"3,520",22,"168,281,400","25,110,230","35,250,450","10,245,000","24,600,550",0,0,"263,487,630","3,100,500"
2019,0329000,CITY OF GLEN ROSE,2130001,"1,012",7,112,0,66,26,0,"1,223",297,"68,443,000","4,416,000","20,716,000",0,"31,463,000","2,720,000",0,"127,758,000","2,477,000"
2019,0328575,CITY OF GLENN HEIGHTS,570085,"7,481",1,69,0,27,0,0,"7,578",0,"414,100,000","4,100,000","19,174,000",0,"4,287,000",0,0,"441,661,000",0
2019,0329800,CITY OF GODLEY,1260007,344,44,38,0,10,0,0,436,0,"20,530,982","1,063,939","2,328,615",0,"3,357,723",0,0,"27,281,259","8,800,261"
2019,0330800,CITY OF GOLDSMITH,680012,192,0,22,0,0,0,0,214,5,"12,912,000",0,"6,449,000",0,0,0,0,"19,361,000","600,000"
2019,0330600,CITY OF GOLDTHWAITE,1670001,773,72,120,0,48,0,1,"1,014",2,"51,302,873","1,709,457","11,827,800",0,"21,239,800",0,"4,580,000","90,659,930","2,250,000"
2019,0331400,CITY OF GOLIAD,880001,791,8,124,0,65,0,0,988,0,"41,019,283","555,520","25,666,883",0,"29,261,385",0,0,"96,503,071",0
2019,0331950,CITY OF GONZALES,890001,"2,615",0,537,66,0,4,0,"3,222",0,"207,303,300",0,"83,406,600","173,159,744",0,"108,300",0,"463,977,944",0
2019,0332200,CITY OF GOODRICH,1870005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,0332750,CITY OF GORDON,1820007,286,0,37,0,14,0,0,337,3,"15,956,700",0,"6,685,600",0,"652,200",0,0,"23,294,500",0
2019,0333000,CITY OF GOREE,1380001,88,0,7,0,0,0,0,95,0,"4,718,701",0,"4,186,821",0,0,0,0,"8,905,522","416,978"
2019,0333800,CITY OF GORMAN,670003,615,1,58,10,14,2,0,700,0,"18,953,100","326,800","2,675,900","2,905,100","951,100","56,600",0,"25,868,600",0
2019,0334335,CITY OF GRAFORD,1820003,328,0,0,0,1,0,0,329,14,"12,225,600",0,0,0,"811,100",0,0,"13,036,700","265,400"
2019,0334350,CITY OF GRAHAM,2520001,"3,609",0,545,0,130,0,0,"4,284",1,"401,504,100",0,"76,376,440",0,"54,629,460",0,0,"532,510,000","1,000,000"
2019,0334600,CITY OF GRANBURY,1110001,"4,699",98,998,0,104,0,0,"5,899",0,"302,505,145","31,797,732","276,970,872",0,"29,377,861",0,0,"640,651,610",0
2019,0336200,CITY OF GRAND PRAIRIE,570048,"64,710",0,"4,386",153,495,0,0,"69,744",150,"4,961,968,000",0,"1,693,930,000","607,178,000","400,818,000",0,0,"7,663,894,000","285,169,234"
2019,0337000,CITY OF GRAND SALINE,2340003,"1,156",9,154,4,12,6,0,"1,341",180,"61,983,000","4,087,300","15,102,800","5,874,775","8,685,100","1,921,800",0,"97,654,775","2,060,085"
2019,0335400,CITY OF GRANDFALLS,2380003,193,18,16,0,0,0,0,227,0,"24,906,493","9,582,381","4,971,166",0,0,0,0,"39,460,040",0
2019,0337800,CITY OF GRANDVIEW,1260004,546,6,43,2,17,0,0,614,0,0,0,0,0,0,0,0,0,0
2019,0338600,CITY OF GRANGER,2460002,530,2,70,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0
2019,0338702,CITY OF GRANITE SHOALS-LAKE PLANT,270049,"2,202",0,50,0,1,0,0,"2,253",0,"113,723,386",0,"8,479,775",0,"522,634",0,0,"122,725,795",0
2019,0338700,CITY OF GRANITE SHOALS-SHERWOOD SHORES 3,270022,211,0,1,0,0,0,0,212,0,"11,201,251",0,"14,619",0,0,0,0,"11,215,870",0
2019,0339400,CITY OF GRAPELAND,1130002,676,5,60,8,42,0,0,791,0,"50,484,000","3,739,000","2,335,000","22,794,000","17,482,000",0,0,"96,834,000","3,200,000"
2019,0340200,CITY OF GRAPEVINE,2200013,"13,530","9,767",913,8,127,0,0,"24,345",0,"1,915,676,522","345,976,207","531,587,524","1,399,864","70,749,256",0,0,"2,865,389,373","15,095,800"
2019,0342340,CITY OF GREENVILLE,1160004,"9,302",105,"1,757",0,120,0,0,"11,284",0,"531,710,400","147,946,200","466,857,400",0,"81,378,300",0,0,"1,227,892,300",0
2019,0342395,CITY OF GREGORY,2050001,613,3,32,0,2,0,0,650,0,"59,392","4,373","10,683",0,0,0,0,"74,448",0
2019,0344150,CITY OF GROESBECK,1470002,"1,932",128,144,0,43,0,0,"2,247",10,"76,420,297","4,431,491","20,715,656",0,"32,518,856",0,0,"134,086,300","1,700,000"
2019,0344200,CITY OF GROOM,330001,328,2,31,0,19,4,0,384,10,"26,914,000","224,000","1,897,000",0,"7,082,000","137,000",0,"36,254,000","2,950,000"
2019,0344800,CITY OF GROVES,1230012,"6,092",0,384,0,0,0,0,"6,476",0,"393,630,525",0,"81,530,000",0,0,0,0,"475,160,525","25,500,000"
2019,0345000,CITY OF GROVETON,2280001,526,3,65,0,34,0,0,628,0,"16,296,720","2,043,000","1,945,280",0,"4,551,900",0,0,"24,836,900","835,050"
2019,0345800,CITY OF GRUVER,980004,672,0,21,0,0,0,0,693,1,"59,350,000",0,"16,127,000",0,0,0,0,"75,477,000","200,000"
2019,0359100,CITY OF GUSTINE,470003,246,0,4,0,4,0,0,254,0,"9,358,684",0,"385,060",0,"26,940",0,0,"9,770,684",0
2019,0578975,CITY OF HACKBERRY,610091,"2,558",0,53,0,6,0,0,"2,617",4,"191,855,570",0,"15,606,780",0,"982,400",0,0,"208,444,750","2,291,630"
2019,0364400,CITY OF HALE CENTER,950002,768,5,45,0,0,0,0,818,15,"57,901,182","2,932,000","15,160,137",0,0,0,0,"75,993,319","8,592,641"
2019,0365200,CITY OF HALLETTSVILLE,1430001,"1,051",116,187,3,113,0,0,"1,470",13,"55,416,112","5,817,000","6,400,956","2,301,000","52,128,062",0,0,"122,063,130","4,678,200"
2019,0366000,CITY OF HALLSVILLE,1020004,"1,514",13,104,0,26,0,0,"1,657",24,"90,109,000","16,562,000","8,905,000",0,"9,049,000",0,0,"124,625,000","1,537,000"
2019,0366800,CITY OF HALTOM CITY,2200014,"12,075",469,"1,348",2,71,0,0,"13,965",0,"647,976,075","290,940,036","197,403,020","152,341,344","35,446,290",0,0,"1,324,106,765",0
2019,0367600,CITY OF HAMILTON,970001,"1,273",52,211,0,29,0,0,"1,565",84,"71,692,290","2,731,400","33,060,500",0,"11,186,800",0,0,"118,670,990","4,800,000"
2019,0367750,CITY OF HAMLIN,1270002,959,34,87,0,21,154,0,"1,255",98,"62,392,000","945,900","10,850,400",0,"9,286,400","3,314,000",0,"86,788,700","5,802,800"
2019,0368600,CITY OF HAPPY,2190001,294,2,7,0,0,0,0,303,0,"10,587,528","97,236","1,560,000",0,0,0,0,"12,244,764","30,000"
2019,0368770,CITY OF HARKER HEIGHTS,140023,"10,404",100,528,0,45,0,0,"11,077",0,"1,120,821,065","63,404,200","161,171,600",0,"44,172,700",0,0,"1,389,569,565","14,806,233"
2019,0372400,CITY OF HART,350002,372,0,39,0,0,0,0,411,3,"41,728,000",0,"1,780,000",0,0,0,0,"43,508,000","200,000"
2019,0374800,CITY OF HASKELL,1040001,250,"1,000",250,0,0,100,0,"1,600",0,0,0,0,0,0,0,0,0,0
2019,0374900,CITY OF HASLET,2200052,755,0,130,22,0,0,0,907,0,"104,306,161",0,"74,455,653","22,715,642",0,0,0,"201,477,456",0
2019,0375600,CITY OF HAWKINS,2500001,556,0,47,2,13,30,0,648,12,"2,537,500",0,"3,428,000","556,000","7,929,000","1,716,000",0,"16,166,500","2,552,245"
2019,0269310,CITY OF HAYS,1050004,95,0,0,0,0,0,0,95,0,"5,584,100",0,0,0,0,0,0,"5,584,100",0
2019,0377200,CITY OF HEARNE,1980004,"2,532",8,262,0,0,0,0,"2,802",50,"162,870,480","3,625,000","134,102,000",0,0,0,0,"300,597,480","13,500,000"
2019,0377274,CITY OF HEATH,1990014,"3,511",40,73,0,30,0,0,"3,654",92,"723,149,358","2,006,000","36,459,000",0,"10,239,642",0,0,"771,854,000","9,515,000"
2019,0378800,CITY OF HEDLEY,650002,144,0,18,0,0,12,0,174,0,"4,690,946",0,"2,297,284",0,0,"401,590",0,"7,389,820",0
2019,0379400,CITY OF HEMPHILL,2020001,478,0,191,0,22,0,0,691,2,"19,470,000",0,"9,169,000",0,"12,233,000",0,0,"40,872,000","7,200,000"
2019,0379600,CITY OF HEMPSTEAD,2370001,"1,768",0,232,0,0,0,0,"2,000",225,"95,412,000",0,"43,814,000",0,0,0,0,"139,226,000","20,700,000"
2019,0380400,CITY OF HENDERSON,2010001,"4,625",453,726,26,147,0,0,"5,977",0,"365,389,000","33,724,000","96,232,000","103,697,000","217,451,000",0,0,"816,493,000",0
2019,0382850,CITY OF HENRIETTA,390001,"1,334",169,44,0,61,1,0,"1,609",14,"68,606,400","12,164,200","6,266,100",0,"6,785,700","819,600",0,"94,642,000","12,500,000"
2019,0385200,CITY OF HEWITT,1550031,"4,435","1,621",326,0,66,0,0,"6,448",586,"386,682,900","71,989,900","35,568,700",0,"26,814,200",0,0,"521,055,700","3,659,070"
2019,0386800,CITY OF HICO,970002,611,85,114,0,38,25,0,873,8,"28,359,340","2,690,070","7,740,660",0,"3,162,400","170,480",0,"42,122,950","477,487"
2019,0387600,CITY OF HIDALGO,1080021,"3,870",0,536,0,0,0,0,"4,406",0,"361,165,108",0,"144,122,883",0,0,0,0,"505,287,991",0
2019,0388400,CITY OF HIGGINS,1480004,248,0,23,0,0,0,0,271,0,"23,204,000",0,0,0,0,0,0,"23,204,000",0
2019,0389277,CITY OF HIGHLAND VILLAGE,610080,"5,227",4,118,3,30,186,0,"5,568",0,"728,718,600","2,378,000","60,207,870","602,000","8,672,300","71,602,500",0,"872,181,270","14,673,285"
2019,0390000,CITY OF HILLSBORO,1090001,"2,602",30,644,7,0,0,0,"3,283",0,"143,011,000","27,444,600","150,888,100","6,629,000",0,0,0,"327,972,700",0
2019,0391200,CITY OF HITCHCOCK,840004,"2,153",659,104,12,43,79,0,"3,050",890,"122,129,000","32,386,000","15,937,000","2,751,000","13,715,000","6,946,000",0,"193,864,000","5,000,000"
2019,0392400,CITY OF HOLLAND,140003,406,3,14,0,0,0,0,423,60,"28,480,448","5,239,070","2,425,630",0,0,0,0,"36,145,148","1,705,226"
2019,0392440,CITY OF HOLLIDAY,50002,704,22,43,0,27,2,0,798,8,"33,888,000","1,868,000","1,350,000",0,"3,460,000","59,000",0,"40,625,000","416,550"
2019,0393200,CITY OF HONDO,1630002,"2,004",200,521,1,2,0,0,"2,728",181,"199,583,550","22,175,950","105,656,800","348,100","183,802,700",0,0,"511,567,100","65,160,000"
2019,0394000,CITY OF HONEY GROVE,740003,638,102,59,1,37,0,0,837,6,"33,809,900","4,771,700","16,219,300","29,100","6,082,200",0,0,"60,912,200","130,900"
2019,0395330,CITY OF HOOKS,190002,"1,192",3,18,0,17,0,0,"1,230",0,"46,058,900","33,620,000","3,174,800",0,"2,439,800",0,0,"85,293,500","3,245,730"
2019,0481273,CITY OF HORSESHOE BAY,1500015,"2,882",564,515,0,4,0,0,"3,965",24,"418,925,000","19,603,000","100,016,000",0,"1,300,000",0,0,"539,844,000","65,563,000"
2019,0396200,CITY OF HOUSTON-GENERAL DISTRIBUTION SYSTEM (HOUSTON) & CWA SYSTEMS,1010013,"417,365","16,244","45,673",386,"12,859",0,0,"492,527",0,"24,661,840,000","26,125,381,000","30,691,172,000","64,581,190,155","3,277,037,000",0,0,"149,336,620,155","350,270,060"
2019,0398800,CITY OF HOWE,910013,"1,084",240,49,3,24,0,0,"1,400",156,"50,659,190","11,503,930","2,319,960","570,100","5,841,648",0,0,"70,894,828","52,315,602"
2019,0399000,CITY OF HUBBARD,1090002,528,0,70,0,0,0,0,598,0,"49,285,172",0,0,0,0,0,0,"49,285,172",0
2019,0389244,CITY OF HUDSON OAKS-DYEGARD,1840126,197,0,0,0,0,0,0,197,0,"57,165,480",0,0,0,0,0,0,"57,165,480","9,200"
2019,0399432,CITY OF HUDSON OAKS-PUBLIC WATER SYSTEM,1840006,856,0,111,0,0,0,0,967,0,"91,667,477",0,"65,784,100",0,0,0,0,"157,451,577","785,300"
2019,0399600,CITY OF HUGHES SPRINGS,340003,"1,145",40,98,22,42,0,0,"1,347",127,"46,072,600","851,966","9,022,600","27,802,848","17,372,486",0,0,"101,122,500","15,162,883"
2019,0402000,CITY OF HUMBLE,1010014,"3,485","3,155","1,201",0,0,0,0,"7,841",0,"241,883,289","181,937,102","410,696,026",0,0,0,0,"834,516,417",0
2019,0409200,CITY OF HUNTINGTON,30002,770,101,78,0,23,0,0,972,63,"40,782,500","2,679,300","8,480,600",0,"4,428,900",0,0,"56,371,300","10,000,000"
2019,0410000,CITY OF HUNTSVILLE,2360001,"8,485","9,333","1,204",5,328,0,0,"19,355",0,"487,621,800","276,596,000","248,938,900","1,236,983,200","1,478,629,600",0,0,"3,728,769,500","60,140,120"
2019,0410800,CITY OF HURST,2200054,"11,382","2,894","2,671",4,329,0,0,"17,280",0,"969,497,000","211,286,000","530,047,000","5,934,000","66,881,000",0,0,"1,783,645,000","3,740,064"
2019,0412400,CITY OF HUTCHINS,570012,"1,049",7,182,85,1,0,0,"1,324",20,"50,946,000","78,760,000","153,921,000","43,561,063","56,485,187",0,0,"383,673,250","1,416,280"
2019,0413200,CITY OF HUTTO,2460007,"5,359",310,179,25,22,0,0,"5,895",0,"338,177,309","2,729,435","98,188,456","23,754,000","9,462,815",0,0,"472,312,015",0
2019,0413300,CITY OF HUXLEY,2100019,720,0,5,0,0,10,0,735,0,"31,348,000",0,"1,665,000",0,0,"4,428,000",0,"37,441,000","36,206,235"
2019,0418200,CITY OF IDALOU,1520001,829,77,68,0,10,12,0,996,1,"64,714,000","4,456,000","13,690,000",0,"2,775,000","3,760,000","11,545,600","100,940,600","150,000"
2019,0419380,CITY OF INGLESIDE,2050002,"3,129",995,235,0,25,0,0,"4,384",0,"163,073,200","33,747,100","117,872,900",0,"7,166,800",0,0,"321,860,000","8,406,903"
2019,0419382,CITY OF INGLESIDE ON THE BAY,2050071,384,1,0,0,0,0,0,385,0,"19,861,700","481,800",0,0,0,0,0,"20,343,500",0
2019,0422250,CITY OF IOWA PARK,2430003,"2,679",162,148,6,41,0,1,"3,037",205,"119,499,300","4,887,900","17,742,000","66,224,900","12,476,700",0,"21,921,700","242,752,500","1,508,920"
2019,0423000,CITY OF IRAAN,1860002,473,0,48,0,38,0,0,559,0,"40,965,000",0,"5,699,000",0,"12,474,000",0,0,"59,138,000","31,382,800"
2019,0423800,CITY OF IREDELL,180014,148,5,0,4,0,0,0,157,0,"6,836,790","1,257,321",0,"857,648",0,0,0,"8,951,759",0
2019,0425400,CITY OF IRVING,570050,"44,190","55,084","6,345",24,266,0,0,"105,909",0,"3,967,783,000","3,509,556,000","3,897,535,000","768,646,000","150,847,000",0,0,"12,294,367,000","138,730,384"
2019,0426200,CITY OF ITALY,700028,670,37,34,0,20,0,0,761,0,"3,075,800",0,"847,700",0,0,0,0,"3,923,500",0
2019,0427000,CITY OF ITASCA,1090003,553,20,42,0,2,0,0,617,9,"45,312,300","1,680,000","2,712,900",0,"347,000",0,0,"50,052,200","637,000"
2019,0432000,CITY OF JACINTO CITY,1010015,"2,515",501,13,6,230,0,0,"3,265",0,"131,929,100","19,967,800","7,203,400","14,046,000","51,422,300",0,"12,000,000","236,568,600",0
2019,0432810,CITY OF JACKSBORO,1190002,"1,190",14,207,234,44,0,0,"1,689",5,"58,455,300","3,891,800","31,169,800","2,298,527","36,111,300",0,0,"131,926,727","6,748,301"
2019,0432800,CITY OF JACKSONVILLE,370002,"5,245",0,901,5,5,0,0,"6,156",26,"302,668,613",0,"162,632,001","33,064,829","107,900,994",0,0,"606,266,437","10,000,000"
2019,0433150,CITY OF JAMAICA BEACH,840030,"1,200",0,0,0,0,0,0,"1,200",100,"60,575,900",0,0,0,0,0,0,"60,575,900","10,296,352"
2019,0433600,CITY OF JARRELL,2460169,316,0,18,0,0,0,0,334,22,"36,964,000",0,0,0,0,0,0,"36,964,000","661,000"
2019,0434400,CITY OF JASPER,1210001,"3,752",194,668,4,0,0,0,"4,618",496,"189,844,286","48,882,998","78,643,066","35,236,580",0,0,0,"352,606,930","215,390"
2019,0435200,CITY OF JAYTON,1320001,267,0,40,3,0,4,0,314,4,"10,413,376",0,"314,081","2,845,379",0,"337,690",0,"13,910,526","20,000"
2019,0436800,CITY OF JEFFERSON,1580001,896,0,238,0,0,0,0,"1,134",3,"48,126,964",0,"65,089,145",0,0,0,0,"113,216,109","67,127"
2019,0437500,CITY OF JERSEY VILLAGE,1010016,"2,876","1,520",265,0,62,0,0,"4,723",0,"211,096,000","84,116,000","165,793,000",0,"6,631,000",0,0,"467,636,000",0
2019,0437600,CITY OF JEWETT,1450007,479,1,20,0,0,0,0,500,0,"37,063,000","570,000","3,859,800",0,0,0,0,"41,492,800",0
2019,0438400,CITY OF JOAQUIN,2100010,431,0,83,0,0,0,0,514,92,"20,697,200",0,"31,264,400",0,0,0,0,"51,961,600","17,167,425"
2019,0439200,CITY OF JOHNSON CITY,160001,610,81,291,0,0,0,0,982,2,"27,799,780","4,078,420","18,668,810",0,0,0,0,"50,547,010","525,000"
2019,0440540,CITY OF JOSEPHINE,430036,"1,182",0,1,4,2,0,0,"1,189",20,"75,876,960",0,"196,600","9,376,200","3,059,240",0,0,"88,509,000","3,200,000"
2019,0440800,CITY OF JOURDANTON,70002,"1,461",96,206,9,62,0,31,"1,865",55,0,0,0,0,0,0,0,0,"15,129,073"
2019,0441600,CITY OF JUNCTION,1340001,"1,058",10,465,0,13,0,0,"1,546",6,"67,373,000","26,540,000","39,566,000",0,"1,890,000",0,0,"135,369,000","30,250,000"
2019,0442400,CITY OF JUSTIN,610003,"1,706",15,39,0,14,0,0,"1,774",6,"108,133,713","3,265,906","998,269",0,"5,080,941",0,0,"117,478,829","931,427"
2019,0457800,CITY OF KARNES CITY,1280001,"1,139",8,148,6,20,0,0,"1,321",10,"68,056,700","2,465,200","9,264,799","1,134,800","3,172,500",0,0,"84,093,999","4,000,000"
2019,0458600,CITY OF KATY,1010017,"7,011",65,"1,116",1,0,0,0,"8,193",0,"751,463,000","43,322,000","590,402,000","44,181,000",0,0,0,"1,429,368,000",0
2019,0458650,CITY OF KAUFMAN,1290003,"1,896",528,414,0,35,0,0,"2,873",5,"134,193,000","22,251,000","76,369,000",0,"5,603,000",0,0,"238,416,000","5,108,000"
2019,0459400,CITY OF KEENE,1260008,"2,355",0,0,0,0,0,0,"2,355",0,0,0,0,0,0,0,0,0,0
2019,0460200,CITY OF KELLER,2200096,"14,658",43,"1,037",0,118,0,0,"15,856",2,"2,136,158,229","49,823,600","371,639,693",0,"64,307,500",0,0,"2,621,929,022","14,952,161"
2019,0461465,CITY OF KEMP,1290004,880,3,56,0,46,0,0,985,0,"30,833,000","2,751,000","5,269,000",0,"30,408,000",0,0,"69,261,000",0
2019,0461800,CITY OF KENEDY,1280002,"1,488",463,201,3,973,5,0,"3,133",0,"85,767,610","19,100,612","64,054,500","40,922,600","265,462,100","286,800","25,930","475,620,152",0
2019,0462000,CITY OF KENNARD,1130011,157,1,8,1,11,0,1,179,3,"9,544,140","318,000","386,400","360,000","1,675,320",0,"2,400,000","14,683,860","100,000"
2019,0462600,CITY OF KENNEDALE,2200017,"2,815",266,325,40,34,0,0,"3,480",0,"251,363,648","16,030,162","30,062,545","8,563,221","7,005,069",0,0,"313,024,645","5,435,085"
2019,0463200,CITY OF KERENS,1750005,541,4,42,0,20,0,0,607,0,"22,135,980","2,209,300","3,009,100",0,"2,851,100",0,0,"30,205,480","682,584"
2019,0463400,CITY OF KERMIT,2480001,"2,619",495,285,0,269,0,0,"3,668",306,"284,501,000","57,733,000","26,634,500",0,"56,679,000",0,0,"425,547,500","1,885,250"
2019,0465000,CITY OF KERRVILLE,1330001,"8,048","2,778","1,220",3,0,499,9,"12,557",0,"669,084,100",0,"279,618,900","7,982,800",0,"79,458,000","250,623,300","1,286,767,100",0
2019,0465800,CITY OF KILGORE,920003,"5,123","1,593",854,0,128,0,0,"7,698",0,"309,800,000",0,"153,700,000",0,"79,000,000",0,0,"542,500,000","188,700,000"
2019,0465850,CITY OF KILLEEN,140006,"50,339","12,340","3,257",0,23,0,1,"65,960",0,"2,989,100,822","409,761,296","888,535,021",0,"25,879,661",0,"2,872,000","4,316,148,800","132,869,852"
2019,0466800,CITY OF KINGSVILLE,1370001,"6,847",172,877,0,12,161,0,"8,069",0,"479,260,300","13,231,100","321,238,700",0,"54,076,600","42,460,700",0,"910,267,400","20,149,759"
2019,0467000,CITY OF KIRBY,150010,"2,461",59,116,0,0,0,0,"2,636",0,"155,766,000","18,952,000","28,562,000",0,0,0,0,"203,280,000",0
2019,0467400,CITY OF KIRBYVILLE,1210002,765,9,109,0,34,0,0,917,11,"43,936,586","4,415,193","9,944,611",0,"5,826,622",0,0,"64,123,012","21,000,000"
2019,1102383,CITY OF KNOLLWOOD,910146,230,15,3,0,0,0,0,248,12,"5,896,970","8,747,199","469,980",0,0,0,0,"15,114,149","1,200"
2019,0468200,CITY OF KNOX CITY,1380002,426,55,100,11,0,0,0,592,20,"18,873,000","1,095,000","7,072,000","1,095,000",0,0,0,"28,135,000","4,328,200"
2019,0469000,CITY OF KOSSE,1470003,234,0,37,0,0,0,0,271,0,"9,794,221",0,"2,709,140",0,0,0,0,"12,503,361",0
2019,0469800,CITY OF KOUNTZE,1000001,868,1,110,0,44,0,0,"1,023",0,"40,068,605","284,300","7,557,910",0,"14,107,190",0,0,"62,018,005","858,794"
2019,0470600,CITY OF KRESS,2190002,310,0,0,0,0,0,0,310,0,"18,415,000",0,0,0,0,0,0,"18,415,000",0
2019,0471400,CITY OF KRUM,610007,"1,843",0,110,0,0,0,0,"1,953",0,"142,421,000",0,"18,426,000",0,0,0,0,"160,847,000",0
2019,0473000,CITY OF KYLE,1050002,"9,305","2,400",348,0,0,190,0,"12,243",0,"597,814,200","44,582,400","246,985,400",0,0,"110,668,200",0,"1,000,050,200","21,676,567"
2019,0479000,CITY OF LA FERIA,310003,"2,495",17,300,1,2,0,0,"2,815",400,"138,346,250","9,880,000","36,232,352","350,260","9,680,000",0,0,"194,488,862","6,280,000"
2019,0479600,CITY OF LA GRANGE,750003,"1,907",146,342,0,0,0,0,"2,395",396,"117,687,000","5,703,000","45,643,000",0,0,0,0,"169,033,000","5,990,484"
2019,0479610,CITY OF LA GRULLA,2140006,"3,124",18,71,0,2,0,0,"3,215",100,"120,000,000","29,000,000","30,000,000",0,"1,038,000",0,0,"180,038,000","15,000,000"
2019,0479690,CITY OF LA JOYA,1080213,"1,256",7,64,0,71,0,0,"1,398",0,"134,939,942","9,989,860","7,331,250",0,"8,973,248",0,0,"161,234,300",0
2019,0485600,CITY OF LA PORTE,1010018,"11,555","3,111","1,102",71,101,0,0,"15,940",0,"621,401,940","184,431,300","283,614,400","29,030,900","39,159,293",0,0,"1,157,637,833","176,428,167"
2019,0486800,CITY OF LA VERNIA,2470004,461,10,152,0,35,0,0,658,0,"26,660,000","1,875,000","21,580,000",0,"7,098,000",0,0,"57,213,000",0
2019,0486820,CITY OF LA VILLA,1080023,432,20,16,0,5,0,0,473,0,"33,495,795","12,096,797","3,102,459","43,417,401","14,062,361",0,0,"106,174,813",0
2019,0487500,CITY OF LA WARD,1200013,64,0,1,0,0,0,0,65,0,"6,206,900",0,"73,000",0,0,0,0,"6,279,900",0
2019,0478200,CITY OF LACY LAKEVIEW,1550033,"1,938",28,125,0,0,0,0,"2,091",69,"120,792,431","21,961,081","62,916,318",0,0,0,0,"205,669,830","20,000,000"
2019,0478800,CITY OF LADONIA,740004,477,25,10,0,15,2,0,529,3,"8,239,300","1,234,200","320,800",0,"436,300","35,400",0,"10,266,000","1,505,145"
2019,0871728,CITY OF LAGO VISTA,2270092,"3,927",28,216,0,0,0,1,"4,172",14,"274,106,000",0,"37,003,000",0,0,0,"3,873,000","314,982,000","25,200,000"
2019,0481200,CITY OF LAKE JACKSON,200006,"8,560","3,506",414,0,138,112,1,"12,731","1,045","505,904,000","151,978,000","184,171,000",0,"46,283,000","32,811,000","106,905,000","1,028,052,000","12,787,828"
2019,0482975,CITY OF LAKE WORTH,2200060,"1,839",0,431,0,0,0,0,"2,270",0,"130,338,000",0,"119,122,000",0,0,0,0,"249,460,000",0
2019,0481380,CITY OF LAKESIDE,2200028,726,0,20,0,2,0,0,748,0,"68,648,037",0,"2,527,515",0,"711,923",0,0,"71,887,475",0
2019,0481385,CITY OF LAKESIDE CITY,50015,470,0,0,0,0,0,0,470,1,0,0,0,0,0,0,0,0,0
2019,0483600,CITY OF LAMESA,580001,"3,537",2,462,1,2,0,0,"4,004",0,"294,460,000","3,983,000","70,083,000","564,000","173,495,000",0,0,"542,585,000","2,990,756"
2019,0483650,CITY OF LAMPASAS,1410001,"2,916",27,531,4,0,0,0,"3,478",0,"215,268,200","9,551,000","107,024,700","59,815,500",0,0,0,"391,659,400",0
2019,0484400,CITY OF LANCASTER,570013,"12,252","1,108",742,63,90,0,0,"14,255",32,"1,489,401,152","80,306,700","424,454,100","11,819,700","78,384,348",0,0,"2,084,366,000","65,099,000"
2019,0486190,CITY OF LAREDO,2400001,"65,500","15,599","6,562",2,0,0,0,"87,663",0,"6,947,000,000",0,"4,230,568,700","7,431,300",0,0,0,"11,185,000,000",0
2019,0487600,CITY OF LAWN,2210005,307,0,2,0,9,0,0,318,15,"11,152,510",0,"57,530",0,"508,170",0,0,"11,718,210","264,100"
2019,0488400,CITY OF LEAGUE CITY,840007,"32,939",179,"1,936",0,0,0,0,"35,054",0,"2,516,464,000","344,195,000","877,869,000",0,0,0,0,"3,738,528,000",0
2019,0488800,CITY OF LEAKEY,1930002,458,0,121,0,0,0,0,579,0,"50,509,000",0,"16,278,000",0,0,0,0,"66,787,000",0
2019,0488850,CITY OF LEANDER UTILITIES,2460012,"18,894","2,240",732,0,172,0,2,"22,040",0,"1,940,769,685","72,880,947","306,275,508",0,"73,072,313",0,"66,970,000","2,459,968,453",0
2019,0490000,CITY OF LEFORS,900001,270,0,7,0,0,0,0,277,0,"13,200,000",0,"370,700",0,0,0,0,"13,570,700",0
2019,0491870,CITY OF LEON VALLEY,150178,"2,255",58,323,0,0,0,0,"2,636",0,"147,644,000",0,"130,501,407",0,0,0,0,"278,145,407","490,000"
2019,0490600,CITY OF LEONA,1450008,79,0,17,0,0,0,0,96,0,"5,301,130",0,"1,822,650",0,0,0,0,"7,123,780",0
2019,0491600,CITY OF LEONARD,740005,736,16,75,1,33,0,0,861,0,"33,770,156","3,858,714","6,738,503","13,600","12,220,100",0,0,"56,601,073",0
2019,0492400,CITY OF LEVELLAND,1100002,"4,906",61,22,328,30,0,0,"5,347",13,"515,657,000","46,652,006","13,555,000","8,600,000","5,345,000",0,0,"589,809,006","11,000,000"
2019,0493200,CITY OF LEWISVILLE,610004,"20,959","25,425","2,721",26,418,0,0,"49,549",0,"1,742,617,000","1,204,298,000","1,614,318,000","38,767,000","208,739,000",0,0,"4,808,739,000","81,041,420"
2019,0494000,CITY OF LEXINGTON,1440002,683,7,86,0,18,2,0,796,0,"51,195,524","819,960","5,099,612",0,"1,439,604","134,388",0,"58,689,088","18,799,912"
