Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
2013,0441600,CITY OF JUNCTION,"2,574",Surface Water,Ss,F,KIMBLE,COLORADO,KIMBLE,COLORADO,,JUNCTION LAKE/RESERVOIR,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"12,717,000","12,068,000","15,271,000","14,782,000","16,303,000","16,470,000","18,886,000","17,739,000","11,641,000","11,507,000","10,973,000","12,011,000","170,368,000"
2013,0545500,MAY WSC,372,Ground Water,SS,F,BROWN,COLORADO,BROWN,COLORADO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"550,000","483,000","436,000","492,000","563,000","804,000","985,000","987,000","928,000","698,000","508,000","680,000","8,114,000"
2013,0565400,CITY OF MIDLAND-UTILITIES DEPARTMENT (MIDLAND),"119,385",Reuse,Ss,F,MIDLAND,COLORADO,MIDLAND,COLORADO,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,,N,100.00,0,0,0,0,0,0,0,0,0,0,0,0,"3,334,168,000"
2013,0569950,MILLERSVIEW DOOLE WSC,"3,875",Ground Water,SS,F,CONCHO,COLORADO,MCCULLOCH,COLORADO,HICKORY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"83,845,588","83,845,588"
2013,0569950,MILLERSVIEW DOOLE WSC,"3,875",Surface Water,Pur,F,CONCHO,COLORADO,,,,UNKNOWN,CITY OF SAN ANGELO                                                                                                                                                                                                                                             ,0,N,,0.00,"479,000","700,000","499,000","670,000","655,000","553,000","731,000","960,000","739,000","470,000","641,000","406,000","7,503,000"
2013,0574200,CITY OF MONAHANS,"6,953",Ground Water,SS,F,WARD,RIO GRANDE,WARD,RIO GRANDE,PECOS AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"45,919,000","45,673,000","63,036,000","74,001,000","84,826,000","91,590,000","87,075,000","91,271,000","74,353,000","64,926,000","50,990,000","49,884,000","823,544,000"
2013,0604365,SOUTHWEST SANDHILLS WSC,"1,558",Ground Water,Pur,F,WARD,RIO GRANDE,WARD,RIO GRANDE,PECOS AQUIFER,,CITY OF MONAHANS                                                                                                                                                                                                                                               ,0,N,N,0.00,"5,254,800","3,902,100","4,576,400","7,092,100","7,567,500","7,728,300","7,973,200","7,574,400","6,087,400","6,131,200","3,506,700","4,322,100","71,716,200"
2013,0607507,CONCHO RURAL WATER CORPORATION-NORTH CONCHO LAKE ESTATES,"1,440",Ground Water,SS,F,TOM GREEN,COLORADO,TOM GREEN,COLORADO,OTHER AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0.00,"3,030,700","2,579,500","2,429,700","2,764,800","2,862,500","4,880,300","4,764,100","4,986,100","3,554,300","2,725,500","2,303,700","2,570,800","39,452,000"
2013,0823400,CITY OF STANTON,"2,492",Ground Water,SS,F,MARTIN,COLORADO,MARTIN,COLORADO,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"1,070,000","1,055,000","1,495,000","1,625,000","2,705,000","2,135,000","1,655,000","2,740,000","1,935,000","1,755,000","1,700,000","2,045,000","21,915,000"
2013,0823400,CITY OF STANTON,"2,492",Ground Water,SS,F,MARTIN,COLORADO,MARTIN,COLORADO,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"1,190,000","475,000","15,000","200,000","850,000","1,750,000","1,920,000","1,280,000","2,080,000","1,880,000",0,0,"11,640,000"
2013,0050700,CITY OF BALLINGER,"4,430",Surface Water,Ss,F,RUNNELS,COLORADO,,,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"8,424,000","6,321,000","7,201,000","7,495,000","6,008,000","6,758,000","7,320,000","10,831,000","14,067,000","9,320,000","4,338,000","6,395,000","94,478,000"
2013,0098305,CITY OF BRONTE,999,Ground Water,Pur,F,COKE,COLORADO,COKE,COLORADO,EDWARDS-TRINITY-PLATEAU AQUIFER,,FAUBION 1                                                                                                                                                                                                                                                      ,0,N,N,0.00,"252,000","73,000","26,000","174,000","71,000","694,000","186,000","9,000","3,000","38,000",0,"4,000","1,530,000"
2013,0098305,CITY OF BRONTE,999,Ground Water,Pur,F,COKE,COLORADO,COKE,COLORADO,EDWARDS-TRINITY-PLATEAU AQUIFER,,GOODMAN 4                                                                                                                                                                                                                                                      ,0,N,N,0.00,"8,000","63,000","127,000","353,000","419,000","562,000","37,000","45,000","118,000","9,000","87,000","119,000","1,947,000"
2013,0330800,CITY OF GOLDSMITH,257,Ground Water,Pur,F,ECTOR,COLORADO,ECTOR,COLORADO,EDWARDS-TRINITY-PLATEAU AQUIFER,,CAPITAN ENTERPRISES INC                                                                                                                                                                                                                                        ,0,N,Y,100.00,0,0,0,0,0,0,0,0,0,0,0,"15,939,394","15,939,394"
2013,0384400,HERMLEIGH WATER SYSTEM,251,Ground Water,SS,F,SCURRY,BRAZOS,SCURRY,BRAZOS,DOCKUM AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"588,063","619,808","612,162","623,862","850,560","936,419","1,130,864","951,471","801,638","699,833","730,105","625,033","9,169,818"
2013,0423000,CITY OF IRAAN,"1,229",Ground Water,SS,F,PECOS,RIO GRANDE,PECOS,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"1,540,000","1,667,000","1,764,000","2,883,000","2,919,000","3,489,000","3,635,000","5,195,000","3,796,000","2,460,000","2,093,000","2,290,000","33,731,000"
2013,0423000,CITY OF IRAAN,"1,229",Ground Water,SS,F,PECOS,RIO GRANDE,PECOS,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"2,236,000","2,460,000","2,758,000","4,159,000","4,180,000","4,176,000","5,146,000","7,158,000","5,352,000","3,507,000","2,786,000","123,000","44,041,000"
2013,0463400,CITY OF KERMIT,"6,200",Ground Water,SS,F,WINKLER,RIO GRANDE,WINKLER,RIO GRANDE,DOCKUM AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"29,876,000","30,519,000","45,695,000","53,108,000","64,504,000","65,483,000","56,180,000","67,058,000","56,704,000","44,693,000","31,993,000","26,885,000","572,698,000"
2013,0524000,MADERA VALLEY WSC,"1,947",Ground Water,SS,F,REEVES,RIO GRANDE,JEFF DAVIS,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"190,300","167,600","320,900","353,400","125,200",0,0,"99,100","129,800","117,600","172,500","144,300","1,820,700"
2013,0569950,MILLERSVIEW DOOLE WSC,"3,875",Surface Water,Pur,F,CONCHO,COLORADO,CONCHO,COLORADO,,O.H. IVIE LAKE/RESERVOIR,O H IVEY RESERVOIR                                                                                                                                                                                                                                             ,0,N,N,0.00,"7,637,000","7,336,000","7,314,000","7,930,000","7,901,000","8,000,000","9,584,000","9,850,000","9,259,000","8,672,000","9,178,000","9,440,000","102,101,000"
2013,0639530,CITY OF PAINT ROCK WATER SYSTEMS,275,Surface Water,Ss,F,CONCHO,COLORADO,,,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"964,000","896,000","976,000","928,000","852,000",0,0,0,0,0,0,0,"4,616,000"
2013,0654200,CITY OF PECOS,"8,903",Ground Water,SS,F,REEVES,RIO GRANDE,WARD,RIO GRANDE,PECOS AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"23,981,000","23,832,228","28,728,954","18,558,895","16,457,000","30,985,862","66,637,138","51,714,200","47,874,800","10,898,000","781,500","696,132","321,145,709"
2013,0764157,CITY OF SAN ANGELO,"95,887",Surface Water,Ss,F,TOM GREEN,COLORADO,,,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"10,672,000","107,143,000",0,0,"1,361,000",0,0,0,0,"96,765,000",0,0,"215,941,000"
2013,0866273,THUNDERBIRD WATER SERVICES-T BIRD BAY HARBOR PT TAMARACK MT,"1,618",Surface Water,Pur,F,BROWN,COLORADO,BROWN,COLORADO,,BROWNWOOD LAKE/RESERVOIR,BROWN COUNTY WCID 1                                                                                                                                                                                                                                            ,0,N,Y,0.00,"1,167,800","736,900","793,200","1,019,200","1,155,400","1,753,200","1,564,300","1,526,300","1,608,300","698,600","1,552,600","635,700","14,211,500"
2013,0871002,CONCHO RURAL WATER CORPORATION-TOM GREEN MUD 3,945,Ground Water,SS,F,TOM GREEN,COLORADO,TOM GREEN,COLORADO,LIPAN AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,100.00,"1,877,100","1,442,200","1,484,400","2,193,400","2,642,800","2,886,900","2,994,700","3,045,000","2,009,800","1,405,800","1,644,900","1,605,300","25,232,300"
2013,1102416,GREATER GARDENDALE WSC,"2,880",Ground Water,SS,F,ECTOR,COLORADO,MIDLAND,COLORADO,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,6,N,N,100.00,"6,153,000","5,169,000","6,074,000","6,571,000","7,617,000","7,507,000","9,150,000","8,547,000","8,405,000","6,620,000","7,626,000","8,145,000","87,584,000"
2013,0028000,CITY OF ANDREWS,"12,000",Reuse,Ss,F,ANDREWS,COLORADO,ANDREWS,COLORADO,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,,N,100.00,0,0,0,0,0,0,0,0,0,0,0,0,"76,332,000"
2013,0078400,CITY OF BLANKET,392,Ground Water,SS,F,BROWN,COLORADO,BROWN,COLORADO,TRINITY AQUIFER,,N/A                                                                                                                                                                                                                                                            ,5,N,N,100.00,"1,910,500","1,005,800","1,293,500","1,312,400","1,270,900","1,484,100","1,558,600","1,695,900","1,577,000","1,273,500","1,154,100","1,407,400","16,943,700"
2013,0100600,CITY OF BROWNWOOD,"20,400",Reuse,Ss,F,BROWN,COLORADO,BROWN,COLORADO,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,,N,100.00,0,0,0,0,0,0,0,0,0,0,0,0,"16,000,000"
2013,0150630,CONCHO RURAL WATER CORPPORATION,"3,240",Ground Water,SS,F,TOM GREEN,COLORADO,TOM GREEN,COLORADO,OTHER AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,100.00,"6,866,400","5,701,100","5,871,800","6,786,800","8,047,800","12,078,900","9,305,800","11,697,800","8,185,870","7,406,600","8,293,500","6,685,800","96,928,170"
2013,0164704,COKE COUNTY WSC,305,Surface Water,Pur,F,COKE,COLORADO,COKE,COLORADO,,MOUNTAIN CREEK LAKE/RESERVOIR - COLORADO,CITY OF ROBERT LEE                                                                                                                                                                                                                                             ,0,N,Y,0.00,"764,000","684,000","599,000","936,000","790,000","1,222,000","1,360,000","900,000","855,430","818,000","772,000","736,300","10,436,730"
2013,0165200,CITY OF COLEMAN,"4,709",Surface Water,Ss,F,COLEMAN,COLORADO,COLEMAN,COLORADO,,HORDS CREEK LAKE/RESERVOIR,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"6,486,900","4,566,630","4,111,440","1,360,980","1,464,300","1,130,600","1,952,280","670,280","701,580",0,"238,150","5,429,000","28,112,140"
2013,0167400,CITY OF COLORADO CITY,"4,146",Ground Water,SS,F,MITCHELL,COLORADO,MITCHELL,COLORADO,DOCKUM AQUIFER,,N/A                                                                                                                                                                                                                                                            ,18,N,N,100.00,"21,799,000","21,472,000","28,762,000","30,510,000","31,157,000","31,628,000","35,752,000","32,989,000","32,525,000","28,862,000","25,926,000","30,926,000","352,308,000"
2013,0177315,CONCHO RURAL WATER CORPORATION-THE OAKS SYSTEM,723,Ground Water,SS,F,TOM GREEN,COLORADO,TOM GREEN,COLORADO,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,0.00,"1,485,500","1,285,400","1,442,900","2,224,700","2,691,400","3,853,200","3,871,900","2,212,700","2,547,500","1,827,600","1,956,700","1,681,200","27,080,700"
2013,0247400,CITY OF EARLY,"2,762",Surface Water,Pur,F,BROWN,COLORADO,BROWN,COLORADO,,BROWNWOOD LAKE/RESERVOIR,BROWN COUNTY WCID 1                                                                                                                                                                                                                                            ,0,N,N,100.00,"13,569,000","11,469,000","13,730,000","14,325,000","16,001,000","18,795,000","18,416,000","19,031,000","15,201,000","15,195,000","13,319,000","15,758,000","184,809,000"
2013,0335400,CITY OF GRANDFALLS,350,Ground Water,SS,F,WARD,RIO GRANDE,WARD,RIO GRANDE,PECOS AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"2,108,250","2,986,125","2,646,935","4,472,038","3,995,050","4,526,598","4,987,256","4,987,589","3,905,236","3,095,000","2,060,321","1,236,548","41,006,946"
2013,0565400,CITY OF MIDLAND-UTILITIES DEPARTMENT (MIDLAND),"119,385",Ground Water,SS,F,MIDLAND,COLORADO,MARTIN,COLORADO,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,31,N,N,0.00,"53,327,000","75,420,000","120,990,000","99,210,000","95,590,000","129,660,000","101,960,000","87,170,000","106,630,000","92,540,000","75,060,000","64,720,000","1,102,277,000"
2013,0610018,NORTH RUNNELS WSC,"2,235",Surface Water,Pur,F,RUNNELS,COLORADO,RUNNELS,COLORADO,,BALLINGER / MOONEN LAKE/RESERVOIR,CITY OF BALLINGER                                                                                                                                                                                                                                              ,0,N,Y,0.00,"1,114,000","1,092,000","617,000","296,000","261,000","360,000","561,000","438,000","151,000",0,"10,000","157,000","5,057,000"
2013,0619550,CITY OF ODESSA,"113,498",Reuse,Ss,F,ECTOR,COLORADO,ECTOR,COLORADO,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,,N,100.00,0,0,0,0,0,0,0,0,0,0,0,0,"406,236,000"
2013,0619550,CITY OF ODESSA,"113,498",Surface Water,Pur,F,ECTOR,COLORADO,ECTOR,COLORADO,,O.H. IVIE LAKE/RESERVOIR,SPENCE IVY & THOMAS                                                                                                                                                                                                                                            ,0,N,N,0.00,"388,986,400","351,048,500","428,579,100","487,273,200","597,714,300","626,865,100","586,853,900","637,453,100","562,625,400","501,363,500","426,321,800","402,755,500","5,997,839,800"
2013,0639530,CITY OF PAINT ROCK WATER SYSTEMS,275,Ground Water,Pur,F,CONCHO,COLORADO,CONCHO,COLORADO,HICKORY AQUIFER,,MILLERSVIEW DOOLE WSC                                                                                                                                                                                                                                          ,0,Y,N,100.00,0,0,0,0,0,"681,800","862,800","879,200","755,600","705,300","612,500","652,900","5,150,100"
2013,0703800,CITY OF PYOTE,114,Surface Water,Pur,F,WARD,RIO GRANDE,,,,UNKNOWN,SOUTH WELL FIELD                                                                                                                                                                                                                                               ,0,N,,100.00,"2,189,900","1,583,700","2,135,500","2,230,200","2,681,100","2,554,600","2,759,500","2,963,400","2,400,800","2,154,900","1,086,900","845,200","25,585,700"
2013,0748950,ROWENA WSC,400,Surface Water,Pur,F,RUNNELS,COLORADO,RUNNELS,COLORADO,,BALLINGER / MOONEN LAKE/RESERVOIR,CITY OF BALLINGER                                                                                                                                                                                                                                              ,0,N,Y,100.00,"913,000","861,000","965,000","1,189,000","1,277,000","1,483,000","1,532,000","1,535,000","1,200,000","992,000","2,110,000","1,617,000","15,674,000"
2013,0804150,CITY OF SNYDER,"11,202",Surface Water,Pur,F,SCURRY,COLORADO,SCURRY,COLORADO,,J B THOMAS LAKE/RESERVOIR,SCURRY SNYDER COUNTY FIELD                                                                                                                                                                                                                                     ,0,N,N,0.00,"49,160,500","43,900,000","54,228,000","58,698,000","60,663,000","64,665,000","68,920,000","71,776,000","72,644,000","64,693,000","60,160,000","59,086,000","728,593,500"
2013,0866273,THUNDERBIRD WATER SERVICES-T BIRD BAY HARBOR PT TAMARACK MT,"1,618",Surface Water,Pur,F,BROWN,COLORADO,,,,UNKNOWN,BROOKESMITH SPECIAL UTILITY DISTRICT                                                                                                                                                                                                                           ,0,N,,100.00,0,0,0,0,0,"2,954,200","204,100","265,100","317,400","672,100","367,000","833,800","5,613,700"
2013,0871000,TOM GREEN COUNTY FWSD 2,522,Ground Water,SS,F,TOM GREEN,COLORADO,TOM GREEN,COLORADO,LIPAN AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,Y,100.00,0,0,0,0,0,0,0,0,0,0,0,"18,728,000","18,728,000"
2013,0871252,CITY OF TOYAH,110,Surface Water,Pur,F,REEVES,RIO GRANDE,,,,UNKNOWN,CITY OF BALMORHEA                                                                                                                                                                                                                                              ,0,N,,100.00,"774,000","418,000","612,000","651,000","741,000","579,000","922,000","1,100,000","1,088,000","940,000","861,000","1,692,000","10,378,000"
2013,0952000,CITY OF WINK,940,Ground Water,SS,F,WINKLER,RIO GRANDE,WINKLER,RIO GRANDE,PECOS AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"3,742,000","3,046,000","3,305,000","5,664,000","8,113,000","12,322,000","9,283,000","10,157,000","9,524,000","6,314,000","4,887,000","3,434,000","79,791,000"
2013,0028000,CITY OF ANDREWS,"12,000",Ground Water,SS,F,ANDREWS,COLORADO,ANDREWS,COLORADO,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,18,N,N,100.00,"47,360,000","50,608,000","52,143,000","84,369,000","104,546,000","121,349,000","108,478,000","97,878,000","115,174,000","87,499,000","65,081,000","49,534,000","984,019,000"
2013,0050720,CITY OF BALMORHEA,479,Ground Water,SS,F,REEVES,RIO GRANDE,JEFF DAVIS,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"3,618,000","4,271,000","1,366,000","5,305,000","4,523,000","5,017,000","4,950,000","4,949,000","4,736,000","4,608,000","4,246,000","4,415,000","52,004,000"
2013,0100600,CITY OF BROWNWOOD,"20,400",Surface Water,Pur,F,BROWN,COLORADO,BROWN,COLORADO,,BROWNWOOD LAKE/RESERVOIR,BROWN COUNTY WCID 1                                                                                                                                                                                                                                            ,0,N,N,100.00,"67,146,000","66,973,000","65,165,000","73,873,000","90,967,000","110,258,000","102,516,000","109,608,000","108,081,000","93,430,000","83,068,000","92,173,000","1,063,258,000"
2013,0163460,CITY OF COAHOMA,"3,175",Surface Water,Pur,F,HOWARD,COLORADO,HOWARD,COLORADO,,E V SPENCE LAKE/RESERVOIR,HOWARD COUNTY WCID 1                                                                                                                                                                                                                                           ,0,N,N,99.00,"6,121,000","5,435,000","6,737,000","7,186,000","7,489,000","8,018,000","9,212,000","8,323,000","7,423,000","6,720,000","6,155,000","7,201,000","86,020,000"
2013,0189800,CITY OF CRANE,"3,996",Reuse,Ss,F,CRANE,RIO GRANDE,CRANE,RIO GRANDE,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,,N,100.00,0,0,0,0,0,0,0,0,0,0,0,0,"32,959,000"
2013,0255800,CITY OF ELDORADO,"1,959",Ground Water,SS,F,SCHLEICHER,COLORADO,SCHLEICHER,COLORADO,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,0,100,400,0,"1,000","168,000","663,100","23,000",0,0,0,"1,000","856,600"
2013,0255800,CITY OF ELDORADO,"1,959",Ground Water,SS,F,SCHLEICHER,COLORADO,SCHLEICHER,COLORADO,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"694,000",0,"786,000","765,000","868,000","1,990,000","1,655,800","3,234,000","9,104,000","3,804,000","1,794,000","533,000","25,227,800"
2013,0524000,MADERA VALLEY WSC,"1,947",Ground Water,SS,F,REEVES,RIO GRANDE,REEVES,RIO GRANDE,PECOS AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"7,598,000","5,957,000","6,372,000","5,929,000","6,760,000","7,309,000","6,854,000","8,420,000","7,552,000","6,766,000","7,128,000","8,379,000","85,024,000"
2013,0556600,CITY OF MENARD,"1,472",Surface Water,Ss,F,MENARD,COLORADO,,,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"5,953,000","5,220,000","7,537,000","7,776,000","8,288,000","8,145,000","8,435,000","9,382,000","6,246,000","6,006,000","5,087,000","6,005,000","84,080,000"
2013,0561400,CITY OF MERTZON,783,Reuse,Ss,F,IRION,COLORADO,IRION,COLORADO,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,,N,100.00,0,0,0,0,0,0,0,0,0,0,0,0,"26,562"
2013,0718590,CITY OF RANKIN,788,Ground Water,Pur,F,UPTON,RIO GRANDE,UPTON,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,RANKIN SYSTEM                                                                                                                                                                                                                                                  ,0,N,N,0.00,"4,881,000","4,179,000","6,939,000","6,637,000","8,251,000","7,349,000","5,766,000","7,767,000","7,169,000","5,115,000","4,216,000","3,954,000","72,223,000"
2013,0884995,U & F WSC,445,Surface Water,Pur,F,SCURRY,COLORADO,SCURRY,COLORADO,,J B THOMAS LAKE/RESERVOIR,CITY OF SNYDER                                                                                                                                                                                                                                                 ,0,N,N,100.00,"2,221,800","2,109,400","2,683,700","2,716,000","2,837,100","2,722,400","2,682,100","3,013,100","2,608,800","2,786,300","2,539,400","3,042,200","31,962,300"
2012,0098305,CITY OF BRONTE,999,Ground Water,SS,F,COKE,COLORADO,COKE,COLORADO,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"22,000",0,"142,000",0,"452,000","494,000","246,000","450,000","517,000","421,000","379,000","88,000","3,211,000"
2012,0098305,CITY OF BRONTE,999,Ground Water,SS,F,COKE,COLORADO,COKE,COLORADO,OTHER AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,0,"150,000","227,000","16,000","917,000","555,000","443,000","1,437,000","506,000","587,000","498,000","398,000","5,734,000"
2012,0098360,BROOKESMITH SPECIAL UTILITY DISTRICT,"8,030",Surface Water,Pur,F,BROWN,COLORADO,BROWN,COLORADO,,BROWNWOOD LAKE/RESERVOIR,BROWN COUNTY WCID 1                                                                                                                                                                                                                                            ,0,N,N,100.00,"36,713,000","31,203,000","32,705,000","39,528,000","41,224,000","43,376,000","52,961,000","44,728,000","41,777,000","38,902,000","37,594,000","37,846,000","478,557,000"
2012,0100600,CITY OF BROWNWOOD,"20,400",Surface Water,Pur,F,BROWN,COLORADO,BROWN,COLORADO,,BROWNWOOD LAKE/RESERVOIR,BROWN COUNTY WCID 1                                                                                                                                                                                                                                            ,0,N,N,100.00,"61,423,000","60,965,000","53,461,000","61,293,000","82,326,000","94,812,000","96,483,000","115,330,000","116,572,000","111,212,000","86,579,000","77,369,000","1,017,825,000"
2012,0133800,CONCHO RURAL WATER CORPORATION-TOM GREEN COUNTY FWSD 1 CARLSBAD SYSTEM,600,Ground Water,SS,F,TOM GREEN,COLORADO,TOM GREEN,COLORADO,OTHER AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"1,090,400","1,026,300","854,700","1,248,900","1,491,000","1,769,800","1,988,700","2,046,200","1,389,700","1,383,000","1,132,900","1,102,700","16,524,300"
2012,0165200,CITY OF COLEMAN,"4,709",Surface Water,Ss,F,COLEMAN,COLORADO,COLEMAN,COLORADO,,HORDS CREEK LAKE/RESERVOIR,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"6,486,900","4,566,630","4,111,440","1,360,980","1,464,300","1,130,600","1,952,280","670,280","701,580",0,"238,150","5,429,000","28,112,140"
2012,0296000,CITY OF FORT STOCKTON,"9,000",Ground Water,SS,F,PECOS,RIO GRANDE,PECOS,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"22,895,605","47,209,161","41,898,805","79,306,352","74,052,086","96,320,918","95,850,000","99,693,115","79,715,885","71,357,983","65,261,311","59,826,668","833,387,889"
2012,0441600,CITY OF JUNCTION,"2,500",Surface Water,Ss,F,KIMBLE,COLORADO,KIMBLE,COLORADO,,JUNCTION LAKE/RESERVOIR,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"11,292,000","11,162,000","12,225,000","15,484,000","17,168,000","20,259,000","20,940,000","21,352,000","16,202,000","14,150,000","14,217,000","13,383,000","187,834,000"
2012,0524000,MADERA VALLEY WSC,"1,836",Ground Water,SS,F,REEVES,RIO GRANDE,REEVES,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"1,661,300","1,364,300","3,500","781,800","2,239,700","1,971,900","2,256,800","750,500","2,677,900","1,804,400","2,127,600","2,361,800","20,001,500"
2012,0569950,MILLERSVIEW DOOLE WSC,"3,825",Surface Water,Pur,F,CONCHO,COLORADO,CONCHO,COLORADO,,O.H. IVIE LAKE/RESERVOIR,O H IVEY RESERVOIR                                                                                                                                                                                                                                             ,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"71,453,001","71,453,001"
2012,0574200,CITY OF MONAHANS,"6,953",Ground Water,SS,F,WARD,RIO GRANDE,WARD,RIO GRANDE,PECOS AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"42,628,000","49,693,000","73,395,000","91,365,000","92,171,000","105,060,000","96,377,000","98,902,000","73,992,000","70,049,000","60,485,000","56,495,000","910,612,000"
2012,0721551,BALMORHEA LAKE WATER SYSTEM,68,Ground Water,SS,F,REEVES,RIO GRANDE,REEVES,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0.00,"127,750","127,750","127,750","127,750","127,750","127,750","127,750","127,750","127,750","127,750","127,750","127,750","1,533,000"
2012,0733500,CITY OF ROBERT LEE,"1,049",Surface Water,Pur,F,COKE,COLORADO,,,,UNKNOWN,CITY OF BRONTE                                                                                                                                                                                                                                                 ,0,N,,100.00,0,0,0,0,"1,264,000","5,282,000","6,545,000","5,675,000","3,981,000","3,441,000","5,009,000","5,274,000","36,471,000"
2012,0805800,CITY OF SONORA,"4,100",Ground Water,SS,F,SUTTON,RIO GRANDE,SUTTON,RIO GRANDE,EDWARDS-TRINITY-PLATEAU AQUIFER,,N/A                                                                                                                                                                                                                                                            ,6,N,N,0.00,"22,162,000","20,205,000","44,687,000","29,599,000","30,850,000","39,872,000","36,302,000","38,590,000","28,416,000","27,716,000","25,815,600","24,774,100","368,988,700"
2012,0952000,CITY OF WINK,940,Ground Water,SS,F,WINKLER,RIO GRANDE,WINKLER,RIO GRANDE,PECOS AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"2,801,000","3,778,100","6,418,300","8,503,900","7,674,100","12,147,700","11,976,227","10,319,622","8,081,133","5,653,662","4,715,000","4,253,100","86,321,844"
2012,0952900,CITY OF WINTERS,"2,972",Reuse,Ss,F,RUNNELS,COLORADO,RUNNELS,COLORADO,,UNKNOWN,N/A                                                                                                                                                                                                                                                            ,0,,N,100.00,0,0,0,0,0,0,0,0,0,0,0,0,"1,818,000"
