Year,TWDB_Survey_Number,PWS_Entity_Name,TCEQ_PWS_Code,Single_Family_Connections,Multi_Family_Connections,Commercial_Connections,Industrial_Connections,Institutional_Connections,Agriculture_Connections,Reuse_Connections,Total_Metered_Connections,Total_Unmetered_Connections,Single_Family_Volume,Multi_Family_Volume,Commercial_Volume,Industrial_Volume,Institutional_Volume,Agriculture_Volume,Reuse_Volume,Total_Metered_Volume,Unmetered_Volume
2017,0423800,CITY OF IREDELL,180014,136,10,10,0,0,0,0,156,0,"3,083,400","2,351,286","946,960",0,0,0,0,"6,381,646",0
2017,0425400,CITY OF IRVING,570050,"43,261","53,996","6,244",38,604,0,0,"104,143",0,"3,935,417,000","3,683,102,000","3,571,525,000","666,715,000","297,053,000",0,0,"12,153,812,000","183,249,663"
2017,0426200,CITY OF ITALY,700028,747,0,75,1,23,0,0,846,43,"35,521,200",0,"8,056,800","18,000","1,611,600",0,0,"45,207,600","12,470,400"
2017,0427000,CITY OF ITASCA,1090003,553,6,34,0,10,0,0,603,10,"19,463,035","5,099,371","20,397,484",0,"1,699,790",0,0,"46,659,680","110,400"
2017,0432000,CITY OF JACINTO CITY,1010015,"2,490",500,17,8,230,0,0,"3,245",0,"142,251,900","22,374,500","12,052,100","6,768,400","49,695,500",0,0,"233,142,400","20,079,160"
2017,0432810,CITY OF JACKSBORO,1190002,"1,197",12,205,201,44,0,2,"1,661",4,"63,968,800","3,015,400","29,982,400","1,284,380","39,041,900",0,"37,474,800","174,767,680","10,544,689"
2017,0432800,CITY OF JACKSONVILLE,370002,"5,200",0,925,4,5,0,0,"6,134",24,"286,977,050",0,"122,279,920","28,992,000","131,903,100",0,0,"570,152,070","8,640,000"
2017,0433150,CITY OF JAMAICA BEACH,840030,"1,275",0,0,0,0,0,0,"1,275",100,"65,150,100",0,0,0,0,0,0,"65,150,100","5,155,916"
2017,0433600,CITY OF JARRELL,2460169,192,0,0,0,0,0,0,192,6,"18,546,007",0,0,0,0,0,0,"18,546,007","360,000"
2017,0434400,CITY OF JASPER,1210001,"3,756",204,675,2,89,0,0,"4,726",60,"201,372,799","11,766,970","80,960,190","5,194,600","21,807,333",0,0,"321,101,892","7,000"
2017,0435200,CITY OF JAYTON,1320001,240,0,41,0,0,0,0,281,0,"12,422,253",0,"3,507,913",0,0,0,0,"15,930,166",0
2017,0436800,CITY OF JEFFERSON,1580001,902,0,250,0,0,0,0,"1,152",40,"50,910,289",0,"59,912,664",0,0,0,0,"110,822,953","13,473,654"
2017,0437500,CITY OF JERSEY VILLAGE,1010016,"2,876","1,520",265,0,62,0,0,"4,723",0,"114,374,000","133,063,000","125,666,000",0,"10,080,000",0,0,"383,183,000",0
2017,0437600,CITY OF JEWETT,1450007,445,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0
2017,0438400,CITY OF JOAQUIN,2100010,449,0,76,0,0,0,0,525,92,"25,004,800",0,"34,141,900",0,0,0,0,"59,146,700","16,913,700"
2017,0439200,CITY OF JOHNSON CITY,160001,618,82,204,0,0,0,0,904,2,"23,214,180","4,687,600","23,214,180",0,0,0,0,"51,115,960","500,000"
2017,0440540,CITY OF JOSEPHINE,430036,817,0,1,0,2,0,0,820,18,"54,191,000",0,"60,000",0,"2,930,000",0,0,"57,181,000","600,000"
2017,0440800,CITY OF JOURDANTON,70002,"1,497",96,185,9,83,0,0,"1,870",43,"134,984,000","2,752,000","41,136,000","1,530,700","46,782,000",0,0,"227,184,700","19,809,415"
2017,0441600,CITY OF JUNCTION,1340001,"1,083",10,482,0,13,0,0,"1,588",6,"79,304,000","26,640,900","27,289,000",0,"1,584,600",0,0,"134,818,500","29,250,000"
2017,0442400,CITY OF JUSTIN,610003,"1,449",9,16,10,1,0,0,"1,485",2,"87,845,588","2,640,095","6,863,681","2,915,979","3,203,628",0,0,"103,468,971","20,421"
2017,0457800,CITY OF KARNES CITY,1280001,"1,155",8,156,6,23,0,0,"1,348",0,"71,153,800","2,827,400","9,595,800","22,899,873","4,476,700",0,0,"110,953,573",0
2017,0458600,CITY OF KATY,1010017,"5,792",64,955,1,0,0,0,"6,812",0,"613,263,000","49,893,000","535,206,000","27,203,000",0,0,0,"1,225,565,000",0
2017,0458650,CITY OF KAUFMAN,1290003,"1,798",531,390,0,35,0,0,"2,754",4,"179,432,000","22,053,000","93,335,000",0,"7,853,000",0,0,"302,673,000","400,000"
2017,0459400,CITY OF KEENE,1260008,"2,027",58,122,4,4,0,0,"2,215",204,"111,560,600","2,436,000","55,736,214","3,404,600","521,100",0,0,"173,658,514","720,000"
2017,0460200,CITY OF KELLER,2200096,"14,473",42,990,0,105,0,0,"15,610",2,"2,256,905,290","48,072,200","392,802,887",0,"56,892,099",0,0,"2,754,672,476","14,994,133"
2017,0461465,CITY OF KEMP,1290004,713,3,45,0,44,0,0,805,1,"31,184,650","2,102,320","8,575,450",0,"14,888,580",0,0,"56,751,000","360,000"
2017,0461800,CITY OF KENEDY,1280002,"1,279",637,307,5,51,5,0,"2,284",0,"79,257,200","15,096,900","62,961,200","16,648,600","259,640,300","566,100","140,000","434,310,300",0
2017,0462000,CITY OF KENNARD,1130011,170,2,7,1,11,1,0,192,1,"12,602,435","360,000","650,000","89,000","2,700,221","6,000",0,"16,407,656","5,000"
2017,0462600,CITY OF KENNEDALE,2200017,"2,728",266,316,40,34,0,0,"3,384",0,"231,757,551","15,678,613","30,810,261","7,075,740","10,426,248",0,0,"295,748,413","28,060,950"
2017,0463200,CITY OF KERENS,1750005,570,4,41,0,20,0,0,635,0,"23,874,800","2,918,000","7,685,400",0,"3,426,000",0,0,"37,904,200","5,356,300"
2017,0463400,CITY OF KERMIT,2480001,"2,447",84,249,0,81,0,0,"2,861",211,"294,804,000","8,729,000","63,281,000",0,"79,282,000",0,0,"446,096,000","3,683,000"
2017,0465000,CITY OF KERRVILLE,1330001,"10,993",0,"1,589",0,0,515,5,"13,102",1,"652,033,600",0,"336,476,100",0,0,"113,715,200","174,196,801","1,276,421,701","71,128,808"
2017,0465800,CITY OF KILGORE,920003,"5,189",0,964,0,109,0,0,"6,262",0,"307,196,482",0,"158,960,345",0,"69,457,082",0,0,"535,613,909",0
2017,0465850,CITY OF KILLEEN,140006,"48,191","12,380","3,160",0,19,0,1,"63,751",0,"2,943,666,441","415,626,719","899,810,095",0,"25,708,278",0,"73,121,000","4,357,932,533","118,781,535"
2017,0466800,CITY OF KINGSVILLE,1370001,"6,009",155,775,0,14,141,0,"7,094",0,"481,375,800","14,548,100","453,628,900",0,"185,216,309","55,027,500",0,"1,189,796,609","13,449,558"
2017,0467000,CITY OF KIRBY,150010,"2,545",67,111,0,0,0,0,"2,723",0,"160,521,000","20,027,000","25,795,000",0,0,0,0,"206,343,000",0
2017,0467400,CITY OF KIRBYVILLE,1210002,739,9,111,0,30,0,0,889,0,"18,461,576","3,580,336","4,880,807",0,"5,013,569",0,0,"31,936,288",0
2017,1102383,CITY OF KNOLLWOOD,910146,233,10,2,0,0,0,0,245,0,"5,341,708","6,872,255","389,480",0,0,0,0,"12,603,443",0
2017,0468200,CITY OF KNOX CITY,1380002,430,55,101,4,0,0,0,590,22,"19,647,000","172,000","7,409,000","435,000",0,0,0,"27,663,000","3,851,500"
2017,0469000,CITY OF KOSSE,1470003,260,0,29,0,0,0,0,289,0,"9,954,994",0,"2,807,366",0,0,0,0,"12,762,360","89,950"
2017,0469800,CITY OF KOUNTZE,1000001,827,1,104,0,48,0,0,980,0,"39,667,180","267,400","16,679,860",0,"11,434,410",0,0,"68,048,850","2,247,908"
2017,0470600,CITY OF KRESS,2190002,255,0,10,0,0,0,0,265,2,"12,149,100",0,"888,000",0,0,0,0,"13,037,100","500,000"
2017,0471400,CITY OF KRUM,610007,"1,719",0,101,0,0,0,0,"1,820",0,"113,787,000",0,"19,789,000",0,0,0,0,"133,576,000",0
2017,0473000,CITY OF KYLE,1050002,"8,829",10,317,0,0,0,0,"9,156",0,"613,807,300","71,331,900","164,136,300",0,0,0,0,"849,275,500","39,315,925"
2017,0478000,CITY OF LA COSTE,1630004,438,0,50,0,0,0,0,488,41,"31,687,200",0,"6,636,000",0,0,0,0,"38,323,200","563,000"
2017,0479000,CITY OF LA FERIA,310003,"2,294",17,291,1,2,0,0,"2,605",400,"149,920,103","14,879,470","39,922,173","336,000","11,035,408",0,0,"216,093,154","2,300,000"
2017,0479600,CITY OF LA GRANGE,750003,"1,824",0,338,0,0,0,0,"2,162",10,"133,905,000",0,"49,646,000",0,0,0,0,"183,551,000","42,107,500"
2017,0479610,CITY OF LA GRULLA,2140006,"3,046",18,57,0,1,1,0,"3,123",0,"210,420,000","1,939,000","16,310,000",0,"64,000","64,000",0,"228,797,000","20,000,000"
2017,0479690,CITY OF LA JOYA,1080213,"1,032",7,40,0,141,0,0,"1,220",100,"79,018,600","901,060","4,968,010",0,"80,032,100",0,0,"164,919,770","3,600,000"
2017,0483200,CITY OF LA MARQUE,840006,"4,500",300,333,0,65,0,0,"5,198",0,"543,767,205","68,844,000","131,217,195",0,"10,660,000",0,0,"754,488,400",0
2017,0485600,CITY OF LA PORTE,1010018,"11,299","3,111","1,080",63,101,0,0,"15,654",0,"662,882,800","134,136,000","260,684,300","24,574,200","34,863,370",0,0,"1,117,140,670","203,980,330"
2017,0486800,CITY OF LA VERNIA,2470004,458,10,141,0,34,0,0,643,10,"34,393,000","2,269,000","25,086,000",0,"6,306,000",0,0,"68,054,000","200,000"
2017,0486820,CITY OF LA VILLA,1080023,454,20,16,0,5,0,0,495,6,"34,815,420","13,396,026","2,886,821",0,"86,927,237",0,0,"138,025,504",0
2017,0487500,CITY OF LA WARD,1200013,64,0,1,0,0,0,0,65,0,"6,206,900",0,"73,000",0,0,0,0,"6,279,900",0
2017,0478200,CITY OF LACY LAKEVIEW,1550033,"2,054",0,164,0,0,0,0,"2,218",0,"122,220,347",0,"75,196,588",0,0,0,0,"197,416,935",0
2017,0478800,CITY OF LADONIA,740004,499,25,13,0,14,4,0,555,3,"11,146,200","1,168,000","234,300",0,"274,900","128,700",0,"12,952,100","476,906"
2017,0871728,CITY OF LAGO VISTA,2270092,"3,223",28,171,0,0,0,0,"3,422",5,"125,687,238","106,947,324","61,158,640",0,0,0,0,"293,793,202","14,000,000"
2017,0481200,CITY OF LAKE JACKSON,200006,"8,399","3,313",412,0,59,107,1,"12,291","1,040","548,973,000","137,669,000","178,075,000",0,"61,755,000","36,919,000","61,888,000","1,025,279,000","11,569,300"
2017,0482975,CITY OF LAKE WORTH,2200060,"1,831",0,429,0,0,0,0,"2,260",0,"122,068,000",0,"131,334,000",0,0,0,0,"253,402,000","8,590,811"
2017,0481380,CITY OF LAKESIDE,2200028,803,0,20,0,2,0,0,825,0,"69,637,466",0,"1,956,838",0,"728,298",0,0,"72,322,602",0
2017,0481385,CITY OF LAKESIDE CITY,50015,454,0,6,0,0,0,0,460,1,"27,999,000",0,"351,000",0,0,0,0,"28,350,000","5,000"
2017,0483600,CITY OF LAMESA,580001,"3,520",12,413,3,74,4,0,"4,026",0,"279,386,000","1,484,000","58,199,000","96,000","168,456,000","561,000",0,"508,182,000","582,030"
2017,0483650,CITY OF LAMPASAS,1410001,"2,830",29,489,3,0,0,0,"3,351",0,"209,697,700","11,336,800","98,060,100","57,871,300",0,0,0,"376,965,900",0
2017,0484400,CITY OF LANCASTER,570013,"13,967",101,790,57,58,0,0,"14,973",43,"1,131,136,200","112,477,800","208,608,700","10,680,097","203,182,088",0,0,"1,666,084,885","172,630,000"
2017,0486190,CITY OF LAREDO,2400001,"63,071","12,992","6,616",2,0,0,0,"82,681",0,"7,104,000,000",0,"4,164,919,200","9,068,700",0,0,0,"11,277,987,900",0
2017,0487600,CITY OF LAWN,2210005,276,0,2,0,12,0,0,290,1,"10,780,118",0,"65,680",0,"82,862",0,0,"10,928,660","1,051,050"
2017,0488400,CITY OF LEAGUE CITY,840007,"31,354",180,"1,854",0,0,0,1,"33,389",0,"2,344,237,000","335,013,000","847,190,000",0,0,0,"52,894,000","3,579,334,000",0
2017,0488800,CITY OF LEAKEY,1930002,461,0,121,0,0,0,0,582,0,"32,679,000",0,"36,722,000",0,0,0,0,"69,401,000",0
2017,0488850,CITY OF LEANDER UTILITIES,2460012,"15,638","1,492",622,0,132,0,2,"17,886",0,"1,512,137,173","40,038,067","215,262,999",0,"89,173,243",0,"20,250,000","1,876,861,482",0
2017,0490000,CITY OF LEFORS,900001,282,0,0,0,0,0,0,282,0,"16,096,800",0,0,0,0,0,0,"16,096,800",0
2017,0491870,CITY OF LEON VALLEY,150178,"2,583",0,0,0,0,0,0,"2,583",0,"326,143,000",0,0,0,0,0,0,"326,143,000",0
2017,0490600,CITY OF LEONA,1450008,99,0,16,0,0,0,0,115,0,"4,894,210",0,"888,450",0,0,0,0,"5,782,660",0
2017,0491600,CITY OF LEONARD,740005,780,18,33,8,20,0,0,859,5,"34,000,000","3,000,000","15,000,000","4,000,000","18,000,000",0,0,"74,000,000","35,000,000"
2017,0492400,CITY OF LEVELLAND,1100002,"4,914",60,22,0,27,341,0,"5,364",0,"432,741,000","13,776,000","13,229,000",0,"2,892,000","79,786,000",0,"542,424,000","12,000,000"
2017,0493200,CITY OF LEWISVILLE,610004,"23,079","23,567","2,978",24,410,0,0,"50,058",0,"1,759,406,000","1,023,622,000","1,489,534,000","29,514,000","236,655,000",0,0,"4,538,731,000","93,946,678"
2017,0494000,CITY OF LEXINGTON,1440002,653,43,63,0,36,2,0,797,96,"39,712,124","987,000","7,392,672",0,"15,283,100","71,784",0,"63,446,680","2,216,684"
2017,0494800,CITY OF LIBERTY,1460003,"2,591",0,568,1,0,0,0,"3,160",1,"167,078,000",0,"127,257,000","47,643,000",0,0,0,"341,978,000","2,268,563"
2017,0495600,CITY OF LIBERTY  HILL,2460013,489,3,125,0,12,0,0,629,10,0,0,0,0,0,0,0,0,"208,158"
2017,0497200,CITY OF LINDALE,2120002,"2,097",267,287,20,0,0,0,"2,671",0,"231,979,768","29,536,766","31,749,258","2,212,492",0,0,0,"295,478,284","18,859,000"
2017,0498800,CITY OF LINDEN,340004,778,92,108,0,12,0,0,990,0,0,0,0,0,0,0,0,0,0
2017,0499400,CITY OF LINDSAY,490003,409,8,26,0,10,1,0,454,0,"27,677,815","184,553","3,828,208",0,"6,142,517","30,998",0,"37,864,091","30,650"
2017,0501200,CITY OF LIPAN,1110011,320,0,0,0,0,0,0,320,0,"35,994,908",0,0,0,0,0,0,"35,994,908",0
2017,0503600,CITY OF LITTLEFIELD,1400003,"2,287",6,221,0,14,0,0,"2,528",0,"169,239,000","3,154,000","25,967,000",0,"14,528,000",0,0,"212,888,000",0
2017,0504850,CITY OF LIVE OAK,150068,"2,615",47,209,0,24,0,0,"2,895",6,"188,361,613","54,757,138","105,667,779",0,"26,399,377",0,0,"375,185,907","17,247,321"
2017,0504875,CITY OF LIVERPOOL,200555,220,0,3,0,0,0,0,223,0,"6,224,822",0,"188,400",0,0,0,0,"6,413,222","5,000"
2017,0505200,CITY OF LIVINGSTON,1870002,"1,816",328,587,0,2,0,0,"2,733",0,"100,043,000","4,762,000","149,150,000",0,"292,456,000",0,0,"546,411,000",0
2017,0505250,CITY OF LLANO,1500001,"1,368",34,320,0,69,0,0,"1,791",63,"102,982,200","9,150,500","51,068,300",0,"26,325,500",0,0,"189,526,500","43,460,900"
2017,0506800,CITY OF LOCKHART,280001,"4,077",38,540,6,0,4,0,"4,665",94,"291,625,000","6,612,000","104,541,000","60,751,000",0,"624,000",0,"464,153,000","1,418,000"
2017,0507000,CITY OF LOCKNEY,770002,646,6,98,0,0,0,0,750,0,"25,300,000","640,000","9,040,000",0,0,0,0,"34,980,000",0
2017,0507050,CITY OF LOG CABIN,1070121,352,0,0,0,0,0,0,352,37,"16,460,000",0,0,0,0,0,0,"16,460,000","999,000"
2017,0508400,CITY OF LONE OAK,1160006,271,0,22,0,14,0,0,307,0,"13,805,780",0,"1,120,320",0,"2,603,463",0,0,"17,529,563",0
2017,0508750,CITY OF LONE STAR,1720005,834,0,73,0,8,0,0,915,32,"29,396,500",0,"11,410,600",0,"164,900",0,0,"40,972,000",0
2017,0512010,CITY OF LONGVIEW,920004,"23,345",803,"3,550",58,55,"1,640",1,"29,452",1,"1,877,006,800","460,097,900","719,001,700","1,917,412,300","133,491,800","514,300,600","674,295,000","6,295,606,100","1,864,900"
2017,0512400,CITY OF LORAINE,1680002,130,71,23,3,17,2,0,246,1,"56,363,000","426,000","96,000","40,000","48,000","2,000",0,"56,975,000",0
2017,0513200,CITY OF LORENA,1550036,868,6,116,0,6,0,0,996,0,"72,487,700","1,258,900","33,472,500",0,"5,237,600",0,0,"112,456,700",0
2017,0514000,CITY OF LORENZO,540002,389,2,17,0,4,0,0,412,1,"26,233,000","1,859,000","3,102,000",0,"2,650,000",0,0,"33,844,000","40,000"
2017,0514500,CITY OF LOS FRESNOS,310004,"1,691",50,160,0,28,0,0,"1,929",6,"116,665,500","20,843,300","32,629,900",0,"19,082,700",0,0,"189,221,400","400,000"
2017,0514800,CITY OF LOTT,730001,294,60,15,0,10,1,0,380,55,"25,573,198","1,559,400","648,100",0,"739,600","257,300",0,"28,777,598","2,498,747"
2017,0516400,CITY OF LOVELADY,1130003,360,0,20,2,20,0,0,402,0,"19,237,622",0,"516,500","2,600","2,536,700",0,0,"22,293,422",0
2017,0518000,CITY OF LUBBOCK-WATER TREATMENT PLANT,1520002,"77,296","28,500","7,387",141,917,0,1,"114,242","8,039","5,946,966,000","945,555,000","2,441,435,000","321,861,000","1,044,977,000",0,"4,521,430,000","15,222,224,000","186,064,981"
2017,0519215,CITY OF LUCAS,430054,"2,420",0,30,2,44,0,0,"2,496",0,"427,327,700",0,"11,079,000","171,900","11,466,400",0,0,"450,045,000","10,884,459"
2017,0519245,CITY OF LUEDERS,1270007,175,0,0,0,0,0,0,175,0,"13,156,240",0,0,0,0,0,0,"13,156,240",0
2017,0519600,CITY OF LUFKIN,30004,"13,137","2,519","1,788",6,0,0,0,"17,450","1,792","827,794,590","107,561,950","525,348,970","511,977,650",0,0,0,"1,972,683,160","34,299,171"
2017,0520400,CITY OF LULING,280002,"2,028",0,371,0,0,0,0,"2,399",0,"66,220,907",0,"36,193,882",0,0,0,0,"102,414,789","88,989,690"
2017,0520800,CITY OF LYFORD,2450003,710,36,35,0,5,0,0,786,1,"46,199,939","4,131,660","8,076,280",0,"256,060",0,0,"58,663,939","50,000"
2017,0521600,CITY OF LYTLE,70004,"1,191",23,138,0,0,0,0,"1,352",23,"91,732,400","532,100","39,269,900",0,0,0,0,"131,534,400","4,511,105"
2017,0521625,CITY OF MABANK,1290005,"3,141",374,300,0,0,0,0,"3,815",182,"205,356,110","12,558,550","33,589,563",0,0,0,0,"251,504,223","2,380,600"
2017,0526200,CITY OF MADISONVILLE,1570001,"1,631",51,269,4,62,0,0,"2,017",8,"99,855,695","6,360,548","54,320,703","302,530","31,070,852",0,0,"191,910,328","5,000,000"
2017,0526800,CITY OF MAGNOLIA,1700020,"1,024",37,233,0,29,0,0,"1,323",0,"171,353,020","1,844,000","300,141",0,"798,839",0,0,"174,296,000",0
2017,0533400,CITY OF MALAKOFF,1070002,791,146,90,2,4,0,0,"1,033",108,"9,002,900","4,125,600","11,629,200","36,822,000","1,283,700",0,0,"62,863,400","15,631,600"
2017,0534200,CITY OF MALONE,1090004,151,2,17,0,6,2,0,178,0,"4,745,580","37,400","688,760",0,"260,140","25,230",0,"5,757,110",0
2017,0535000,CITY OF MANOR,2270002,"3,248",1,154,0,9,0,1,"3,413",0,"170,294,000","792,000",0,0,"584,000",0,"134,104,000","305,774,000",0
2017,0535800,CITY OF MANSFIELD,2200018,"19,286",0,"1,843",129,156,0,0,"21,414",0,"2,035,008,840",0,"975,573,640","118,367,760","57,951,920",0,0,"3,186,902,160",0
2017,0535850,CITY OF MANVEL,200407,546,0,0,0,0,0,0,546,0,"45,338,612",0,0,0,0,0,0,"45,338,612","13,000,000"
2017,0536350,CITY OF MARBLE FALLS,270026,"2,225",207,654,2,81,0,0,"3,169",9,"192,956,000","27,123,000","176,566,000","577,000","35,748,000",0,0,"432,970,000","25,180,978"
2017,0536600,CITY OF MARFA,1890001,"1,499",0,195,1,0,0,0,"1,695",0,"74,489,827",0,"24,089,347","2,561,400",0,0,0,"101,140,574",0
2017,0537400,CITY OF MARION,940001,612,3,56,7,13,1,1,693,0,"29,007,344","1,036,500","8,877,120","1,107,700","2,222,200","21,136",0,"42,272,000",0
2017,0537650,CITY OF MARLIN,730002,"1,873",0,253,0,1,81,0,"2,208",1,"84,578,200",0,"59,000,100",0,"19,958,900","3,153,200",0,"166,690,400","3,298,000"
2017,0537800,CITY OF MARQUEZ,1450009,129,0,28,1,0,0,0,158,23,"7,746,520",0,"1,823,260","907,800",0,0,0,"10,477,580","1,284,537"
2017,0538090,CITY OF MARSHALL,1020002,"8,025",0,"1,185",2,52,0,0,"9,264",0,"482,412,000",0,"221,889,000","682,772,000","49,328,000",0,0,"1,436,401,000","278,210,414"
2017,0538200,CITY OF MART,1550005,883,5,75,0,8,1,0,972,0,"82,128,520","2,247,263","3,475,524",0,"542,184","1,632,325",0,"90,025,816",0
2017,0540600,CITY OF MASON,1600001,973,44,226,0,0,0,0,"1,243",3,"101,639,714","6,308,242","35,192,422",0,0,0,0,"143,140,378","11,848,865"
2017,0541400,CITY OF MATADOR,1730001,308,2,30,0,20,19,0,379,2,"25,261,000","204,000","1,837,000",0,"2,605,000","1,229,000",0,"31,136,000","576,000"
2017,0543000,CITY OF MATHIS,2050003,"1,478",0,127,0,55,0,0,"1,660",0,"137,187,000",0,0,0,0,0,0,"137,187,000","51,080"
2017,0543800,CITY OF MAUD,190007,500,19,43,0,1,0,0,563,1,"33,000,000","1,254,000","2,838,000",0,"66,000",0,0,"37,158,000","200,000"
2017,0545400,CITY OF MAYPEARL,700004,313,5,18,0,12,4,0,352,0,"16,623,300","399,900","1,002,210",0,"1,970,000","147,600",0,"20,143,010",0
2017,0546200,CITY OF MCALLEN,1080006,"39,366","1,288","6,038",157,0,0,0,"46,849",0,"4,726,211,100","696,665,900","2,688,497,000","311,780,100",0,0,0,"8,423,154,100","750,000,000"
2017,0547000,CITY OF MCCAMEY,2310001,907,0,159,2,0,0,0,"1,068",93,"86,620,700",0,"92,804,800","890,500",0,0,0,"180,316,000","500,000"
2017,0547800,CITY OF MCGREGOR,1550004,"1,782",9,149,12,31,7,0,"1,990",150,"171,557,802","5,714,160","113,528,258","2,836,000","18,070,885","2,010,000",0,"313,717,105","10,000,000"
2017,0548600,CITY OF MCKINNEY,430039,"51,059","1,476","3,602",16,370,0,0,"56,523",0,"5,447,456,000","640,684,000","1,854,830,000","104,308,000","340,567,000",0,0,"8,387,845,000",0
2017,0549400,CITY OF MCLEAN,900002,341,13,40,0,17,0,0,411,0,"3,406,800","96,700","270,400",0,"409,700",0,0,"4,183,600",0
2017,0552600,CITY OF MEADOW,2230002,218,0,3,3,19,0,0,243,0,"17,121,350",0,"326,390","253,800","2,420,690",0,0,"20,122,230",0
2017,0552895,CITY OF MEADOWLAKES,270036,934,0,4,0,0,0,0,938,0,"159,900,000",0,"5,100,000",0,0,0,0,"165,000,000",0
2017,0552900,CITY OF MEADOWS PLACE,790025,"1,565",182,24,0,1,14,0,"1,786",0,"119,172,000","3,727,000","26,387,000",0,"745,000","6,023,000",0,"156,054,000",0
2017,0554100,CITY OF MEGARGEL,50012,115,0,1,3,5,2,0,126,4,"4,027,000",0,"34,000","265,000","20,000","7,000",0,"4,353,000","3,400,000"
2017,0554200,CITY OF MELISSA-CITY WATER DEPARTMENT,430040,"3,005",0,170,0,0,0,0,"3,175",60,"241,906,374",0,"72,209,910",0,0,0,0,"314,116,284","116,888,369"
2017,0188051,CITY OF MELISSA-COUNTRY RIDGE,430070,216,0,2,0,0,0,0,218,4,"38,734,155",0,"842,149",0,0,0,0,"39,576,304","459,300"
2017,0555000,CITY OF MELVIN,1540003,103,0,7,0,5,18,0,133,24,"10,724,860",0,"512,780",0,"21,720","4,500,940",0,"15,760,300","4,596,000"
2017,0555800,CITY OF MEMPHIS,960002,900,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0
2017,0556600,CITY OF MENARD,1640001,662,2,79,0,62,8,0,813,1,"56,906,000","1,253,200","5,765,769",0,"10,416,000","351,300",0,"74,692,269","3,287,500"
2017,0557400,CITY OF MERCEDES,1080007,"3,284",200,350,0,0,0,0,"3,834",0,"347,494,000","90,519,600","166,403,200",0,0,0,0,"604,416,800",0
2017,0559800,CITY OF MERIDIAN,180002,555,11,88,5,40,0,1,700,0,"30,363,600","2,753,000","6,176,700","1,973,600","11,236,200",0,"301,750","52,804,850",0
2017,0559950,CITY OF MERKEL,2210002,"1,127",65,141,0,39,0,0,"1,372",0,"48,007,000","2,624,000","14,708,000",0,"3,514,000",0,0,"68,853,000","951,000"
2017,0560600,CITY OF MERTENS,1090024,65,0,0,0,0,0,0,65,4,"4,067,360",0,0,0,0,0,0,"4,067,360",0
2017,0561400,CITY OF MERTZON,1180002,259,10,20,0,25,0,0,314,0,"10,497,484","1,807,396","1,277,234",0,"16,592,356",0,0,"30,174,470",0
2017,0562200,CITY OF MESQUITE,570014,"37,825","13,042","2,519",589,589,0,0,"54,564",0,"2,485,954,000","787,375,100","774,518,600","166,680,750","678,130,400",0,0,"4,892,658,850","22,831,200"
2017,0563800,CITY OF MEXIA,1470004,"2,134",465,298,5,87,37,0,"3,026",384,"96,697,200","15,335,100","29,840,200","3,470,800","83,985,600","2,728,900",0,"232,057,800","945,800"
2017,0180000,CITY OF MIAMI,1970002,297,17,32,0,26,8,0,380,22,"29,745,600","105,809","1,070,800",0,"5,650,347","267,300",0,"36,839,856","17,880,066"
2017,0565400,CITY OF MIDLAND-UTILITIES DEPARTMENT (MIDLAND),1650001,"43,135",357,"3,826",0,538,0,0,"47,856",0,"4,123,932,000","723,924,000","1,404,468,000",0,"319,248,000",0,0,"6,571,572,000",0
2017,0566200,CITY OF MIDLOTHIAN,700005,"4,593","1,246",395,19,119,0,0,"6,372",11,"369,826,300","55,867,200","92,111,003","103,813,300","79,587,600",0,0,"701,205,403","39,326,400"
2017,0567100,CITY OF MIDWAY,1570003,154,0,3,0,6,6,0,169,0,"4,271,236",0,"2,068,899",0,"78,520","250,000",0,"6,668,655","2,775,150"
2017,0568600,CITY OF MILES,2000002,355,0,22,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0
2017,0569400,CITY OF MILFORD,700006,290,0,0,0,0,0,0,290,0,"20,689,700",0,0,0,0,0,0,"20,689,700",0
2017,0571000,CITY OF MINEOLA,2500002,"2,056",5,363,0,30,0,0,"2,454",0,"94,065,000","6,382,600","51,307,600",0,"975,200",0,0,"152,730,400","6,552,000"
2017,0571490,CITY OF MINERAL WELLS,1820001,"5,377",24,656,0,194,0,0,"6,251",0,"323,267,139","24,379,400","8,849,400",0,"38,118,000",0,0,"394,613,939","133,852,000"
2017,0571620,CITY OF MINGUS,1820008,146,0,5,0,0,3,0,154,15,"5,483,500",0,"230,000",0,0,"20,000",0,"5,733,500","250,000"
2017,0572200,CITY OF MISSION,1080008,"25,829","3,306","1,433",6,297,0,0,"30,871","2,864","3,653,257,000","255,572,000","335,680,000","59,287,000","242,175,000",0,0,"4,545,971,000","1,960,500"
2017,0551005,CITY OF MISSOURI CITY,790207,939,0,29,0,0,0,0,968,0,"906,350,000",0,"183,200,000",0,0,0,"28,657,000","1,118,207,000","2,649,000"
2017,0573400,CITY OF MOBEETIE,2420004,57,0,8,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
