Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
2009,0083350,TRI COUNTY POINT PROPERTY ASSOCOCIATION,45,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"173,980","117,410","161,540","193,880","178,890","289,660","487,771","692,709","385,140","106,500","125,130","119,490","3,032,100"
2009,0507200,JACKSON COUNTY WCID 1,700,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"1,276,220","1,365,091","1,460,820","1,467,480","1,804,020","2,508,930","2,836,430","1,861,430","1,273,400","1,229,180","1,151,550","1,212,006","19,446,557"
2009,0515600,WHARTON COUNTY WCID 1,"1,189",Ground Water,SS,P,WHARTON,LAVACA,WHARTON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"3,060,900","2,789,100","3,370,600","3,202,600","4,077,400","6,439,500","5,989,600","5,220,400","3,488,100","3,027,200","2,651,900","2,777,400","46,094,700"
2009,0967600,CITY OF YOAKUM,"7,563",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"24,731,000","25,129,000","27,816,000","28,712,000","28,810,000","45,215,000","52,043,000","46,055,000","28,840,000","23,034,000","21,473,000","22,184,000","374,042,000"
2008,0083350,TRI COUNTY POINT PROPERTY ASSOCOCIATION,113,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,813,640","1,813,640"
2008,0515600,WHARTON COUNTY WCID 1,0,Ground Water,SS,P,WHARTON,LAVACA,WHARTON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,100.00,0,0,0,0,0,0,0,0,0,0,0,"38,941,400","38,941,400"
2008,0795075,CAPE CARANCAHUA WSC,800,Ground Water,SS,P,JACKSON,LAVACA-GUADALUPE,JACKSON,LAVACA-GUADALUPE,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"882,930","816,430","926,900","1,058,350","1,400,996","2,079,990","1,740,800","1,376,110","1,169,400","1,063,900","919,000","901,200","14,336,006"
2008,0580600,CITY OF MOULTON,944,Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0.00,"3,118,700","2,804,700","3,149,000","3,440,100","4,311,600","5,337,100","4,305,100","3,651,200","4,416,900","3,921,700","3,106,300","3,032,000","44,594,400"
2008,0254200,CITY OF EDNA,"6,000",Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"17,779,000","16,354,000","19,013,000","20,024,000","22,742,000","30,441,000","25,600,000","21,760,000","21,348,000","21,040,000","19,889,000","19,648,000","255,638,000"
2008,0317000,CITY OF GANADO,0,Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,100.00,0,0,0,0,0,0,0,0,0,0,0,"72,178,000","72,178,000"
2008,0507200,JACKSON COUNTY WCID 1,700,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"1,522,870","1,306,930","1,304,860","1,402,760","1,668,030","2,126,640","1,818,750","1,742,600","1,658,910","1,467,020","1,346,720","1,346,860","18,712,950"
2008,0967600,CITY OF YOAKUM,"5,731",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,100.00,"22,776,000","20,394,000","22,235,000","25,958,000","35,415,000","43,535,000","39,613,000","37,841,000","46,867,000","39,462,000","27,952,000","23,899,000","385,947,000"
2008,0487500,CITY OF LA WARD,100,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"339,100","245,200","257,300","285,800","543,600","390,100","553,080","399,100","421,600","419,800","286,000","304,600","4,445,280"
2008,0793800,CITY OF SHINER,"2,070",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,100.00,"12,917,000","11,635,000","13,231,000","15,137,000","18,734,000","26,542,000","20,218,000","18,695,000","19,731,000","18,809,000","13,767,000","13,174,000","202,590,000"
2008,0898200,JACKSON COUNTY WCID 2,0,Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,Y,100.00,0,0,0,0,0,0,0,0,0,0,0,"14,729,000","14,729,000"
2008,0255000,CITY OF EL CAMPO,480,Ground Water,SS,P,WHARTON,COLORADO-LAVACA,WHARTON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,0.00,"43,747,000","40,879,000","46,125,000","50,517,000","62,416,000","63,125,000","60,929,000","75,065,000","54,835,000","52,992,000","47,470,000","46,702,000","644,802,000"
2008,0365200,CITY OF HALLETTSVILLE,"3,000",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,100.00,"14,831,000","12,967,000","14,983,000","16,367,000","21,815,000","26,915,000","21,807,000","18,338,000","21,343,000","20,381,000","15,389,000","14,665,000","219,801,000"
2007,0083350,TRI COUNTY POINT PROPERTY ASSOCOCIATION,26,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,408,950","1,408,950"
2007,0487500,CITY OF LA WARD,60,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"382,100","574,900","321,600","336,500","440,700","437,100","406,500","407,700","254,600","253,200","248,300","298,000","4,361,200"
2007,0255000,CITY OF EL CAMPO,"10,945",Ground Water,SS,P,WHARTON,COLORADO-LAVACA,WHARTON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,100.00,"41,509,000","38,368,000","45,568,000","44,609,000","41,899,400","41,503,500","45,374,000","50,953,000","61,184,000","56,584,000","48,257,000","37,569,001","553,377,901"
2007,0317000,CITY OF GANADO,"1,915",Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"6,252,000","5,379,000","5,342,000","6,255,000","5,805,000","6,559,000","6,373,000","6,025,000","6,035,000","6,374,000","6,410,000","5,369,000","72,178,000"
2007,0507200,JACKSON COUNTY WCID 1,700,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"1,473,770","1,423,160","1,434,080","1,311,190","1,330,850","1,345,680","1,465,110","1,541,200","1,407,560","1,508,390","1,471,210","1,527,920","17,240,120"
2007,0793800,CITY OF SHINER,"2,070",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,100.00,"12,072,000","12,475,000","13,171,000","13,141,000","13,935,000","15,041,000","13,995,000","14,483,000","14,292,000","14,786,000","13,471,000","12,590,000","163,452,000"
2007,0254200,CITY OF EDNA,"6,000",Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"17,079,000","15,840,000","18,443,000","17,295,000","18,262,000","18,880,000","17,247,000","18,423,000","18,591,000","20,133,000","18,367,000","17,694,000","216,254,000"
2007,0580600,CITY OF MOULTON,944,Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"3,237,900","3,218,300","3,452,300","3,049,200","3,729,200","3,340,600","3,130,100","3,280,800","3,464,300","3,690,740","3,328,000","3,175,900","40,097,340"
2007,0795075,CAPE CARANCAHUA WSC,"2,000",Ground Water,SS,P,JACKSON,LAVACA-GUADALUPE,JACKSON,LAVACA-GUADALUPE,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"771,600","985,400","885,800","721,400","904,500","923,400","1,268,400","893,120","878,280","849,950","778,900","349,100","10,209,850"
2006,0083350,TRI COUNTY POINT PROPERTY ASSOCOCIATION,0,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,408,950","1,408,950"
2006,0255000,CITY OF EL CAMPO,"4,397",Ground Water,SS,P,WHARTON,COLORADO-LAVACA,WHARTON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,0.00,"44,975,000","43,586,000","51,824,000","59,306,000","71,692,000","60,161,000","56,469,000","61,983,000","60,009,000","52,606,000","48,332,000","44,079,000","655,022,000"
2006,0967600,CITY OF YOAKUM,"5,731",Ground Water,SS,P,LAVACA,LAVACA,DEWITT,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"25,024,000","20,938,000","25,695,000","30,672,000","37,982,000","38,032,000","28,579,000","37,130,000","29,541,000","26,406,000","26,699,000","23,259,000","349,957,000"
2006,0507200,JACKSON COUNTY WCID 1,700,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"1,451,020","1,271,000","1,557,650","1,682,630","1,627,140","1,526,650","1,422,690","1,550,430","1,700,690","1,789,190","1,507,400","1,506,030","18,592,520"
2006,0793800,CITY OF SHINER,"2,070",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,100.00,"13,843,000","11,676,000","15,036,000","19,282,000","21,083,000","18,652,000","17,212,000","26,918,000","16,231,000","13,894,000","13,788,000","12,497,000","200,112,000"
2006,0487500,CITY OF LA WARD,0,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"407,240","397,300","387,300","608,600","464,200","576,950","453,200","393,500","415,000","370,100","334,300","407,900","5,215,590"
2006,0515600,WHARTON COUNTY WCID 1,"1,169",Ground Water,SS,P,WHARTON,LAVACA,WHARTON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"3,183,100","2,555,200","3,392,200","4,063,500","4,364,700","3,556,600","2,882,200","3,435,500","3,363,700","2,861,100","2,611,800","2,671,800","38,941,400"
2006,0254200,CITY OF EDNA,"6,000",Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"18,358,000","15,726,000","20,345,000","21,747,000","24,831,000","20,748,000","20,548,000","24,283,000","21,473,000","18,353,000","18,918,000","17,953,000","243,283,000"
2006,0795075,CAPE CARANCAHUA WSC,"1,000",Ground Water,SS,P,JACKSON,LAVACA-GUADALUPE,JACKSON,LAVACA-GUADALUPE,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"786,700","609,560","859,060","1,096,550","1,153,400","1,627,280","1,056,270","1,122,140","1,262,190","822,380","683,590","679,300","11,758,420"
2006,0898200,JACKSON COUNTY WCID 2,411,Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"1,001,000","984,000","1,244,000","1,308,000","1,598,000","1,424,000","1,119,000","1,419,000","1,333,000","1,164,000","1,034,000","1,101,000","14,729,000"
2005,0254200,CITY OF EDNA,"6,435",Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"17,190,000","16,083,000","16,900,000","17,882,000","20,327,000","22,850,000","24,136,000","25,853,000","23,709,000","20,101,000","18,317,000","17,926,000","241,274,000"
2005,0317000,CITY OF GANADO,"1,915",Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"5,215,000","4,768,000","5,198,000","5,390,000","5,687,000","7,171,000","7,242,000","7,566,000","7,196,000","6,050,000","5,326,000","5,215,000","72,024,000"
2005,0795075,CAPE CARANCAHUA WSC,"1,000",Ground Water,SS,P,JACKSON,LAVACA-GUADALUPE,JACKSON,LAVACA-GUADALUPE,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"805,090","755,900","574,460","556,330","903,990","1,186,860","1,949,860","1,197,470","1,201,730","860,230","827,610","874,320","11,693,850"
2005,0967600,CITY OF YOAKUM,"5,731",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,100.00,"20,394,000","19,205,000","20,237,000","24,748,000","27,441,000","34,051,000","33,779,000","35,927,000","39,046,000","29,041,000","25,077,000","23,866,000","332,812,000"
2005,0580600,CITY OF MOULTON,944,Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,100.00,"3,648,800","2,951,800","3,299,000","3,866,400","3,961,600","4,508,000","4,640,600","4,938,000","3,856,900","4,084,900","3,522,900","3,522,600","46,801,500"
2005,0255000,CITY OF EL CAMPO,"10,945",Ground Water,SS,P,WHARTON,COLORADO-LAVACA,WHARTON,COLORADO-LAVACA,OTHER AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"59,606,000","53,677,000","75,451,000","65,099,000","72,674,300","10,263,300","95,723,600","16,644,500","10,807,800","10,425,400","95,174,000","86,530,000","652,075,900"
2005,0083350,TRI COUNTY POINT PROPERTY ASSOCOCIATION,17,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,209,842","1,209,842"
2005,0898200,JACKSON COUNTY WCID 2,350,Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,100.00,"1,021,800","867,000","1,074,300","1,183,500","1,332,900","1,541,000","1,606,000","1,474,400","1,378,200","1,433,200","1,398,500","1,161,100","15,471,900"
2005,0515600,WHARTON COUNTY WCID 1,"1,169",Ground Water,SS,P,WHARTON,LAVACA,WHARTON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,100.00,"2,829,200","3,222,500","2,824,400","3,134,800","3,373,600","4,325,800","4,066,500","3,558,000","3,848,400","3,258,500","3,230,400","3,332,100","41,004,200"
2005,0793800,CITY OF SHINER,"2,070",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,5,N,N,100.00,"12,687,000","11,019,000","12,027,000","14,336,000","15,142,000","18,147,000","18,798,000","18,772,000","17,834,000","15,336,000","13,371,000","13,104,000","180,573,000"
2004,0365200,CITY OF HALLETTSVILLE,"3,000",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,1.00,"14,048,000","11,992,000","13,934,000","13,990,000","15,469,000","14,991,000","18,279,000","23,853,000","17,098,000","15,185,000","13,948,000","13,517,000","186,304,000"
2004,0580600,CITY OF MOULTON,944,Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,1.00,"3,004,500","2,747,400","2,961,000","3,192,300","3,546,100","3,258,900","4,091,800","3,847,000","3,722,600","3,150,900","3,275,600","3,548,700","40,346,800"
2004,0083350,TRI COUNTY POINT PROPERTY ASSOCOCIATION,60,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,209,842","1,209,842"
2004,0254200,CITY OF EDNA,"5,899",Ground Water,Pur,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,UNKNOWN                                                                                                                                                                                                                                                        ,2,N,N,1.00,"18,044,000","16,727,000","18,861,000","18,478,000","20,279,000","20,471,000","22,398,000","23,077,000","21,927,000","19,336,000","17,813,000","19,142,000","236,553,000"
2004,0255000,CITY OF EL CAMPO,"10,945",Ground Water,SS,P,WHARTON,COLORADO-LAVACA,WHARTON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,100.00,"40,162,000","37,677,000","42,447,000","41,777,000","46,182,000","48,401,000","57,037,000","73,805,000","67,748,000","73,980,000","68,708,000","56,712,000","654,636,000"
2004,0317000,CITY OF GANADO,"1,915",Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"73,400,000","73,400,000"
2004,0793800,CITY OF SHINER,"2,070",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,5,N,N,1.00,"12,642,000","11,489,000","12,248,000","12,407,000","13,366,000","13,435,000","14,459,000","16,850,000","15,654,000","13,262,000","11,457,000","11,893,000","159,162,000"
2004,0898200,JACKSON COUNTY WCID 2,350,Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,1.00,"995,700","889,600","1,035,300","1,007,200","1,107,700","1,037,600","1,136,800","1,825,600","1,215,300","1,285,600","974,800","1,018,700","13,529,900"
2004,0967600,CITY OF YOAKUM,"5,731",Ground Water,SS,P,LAVACA,LAVACA,DEWITT,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"299,548,000","299,548,000"
2003,0083350,TRI COUNTY POINT PROPERTY ASSOCOCIATION,58,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0.00,"68,190","53,760","54,920","82,540","118,770","170,750","40,716","241,810","119,966","123,850","68,840","65,730","1,209,842"
2003,0254200,CITY OF EDNA,"6,000",Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"19,120,000","15,589,000","18,793,000","20,737,000","27,858,000","23,108,000","20,525,000","23,717,000","19,192,000","20,573,000","18,238,000","18,908,000","246,358,000"
2003,0255000,CITY OF EL CAMPO,"13,812",Ground Water,SS,P,WHARTON,COLORADO-LAVACA,WHARTON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"41,464,000","36,265,000","42,130,000","47,930,000","67,314,000","57,201,000","46,280,000","63,279,000","45,600,000","48,148,000","42,658,000","43,810,000","582,079,000"
2003,0365200,CITY OF HALLETTSVILLE,"3,000",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0.00,"13,374,000","12,060,000","14,312,000","16,166,000","22,360,000","21,036,000","18,497,000","21,178,000","15,223,000","15,393,000","13,937,000","13,717,000","197,253,000"
2003,0852539,TEXAS DEPARTMENT OF TRANSPORTATION-JACKSON COUNTY COMFORT STATION,1,Surface Water,Ss,P,JACKSON,LAVACA,JACKSON,LAVACA,,TEXANA LAKE/RESERVOIR,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"80,000","90,000",0,0,"140,000","60,000","60,000","200,000",0,"30,000",0,"180,000","840,000"
2003,0793800,CITY OF SHINER,"2,100",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,5,N,N,0.00,"12,243,000","10,406,000","11,867,000","13,819,000","23,117,000","18,716,000","14,458,000","17,689,000","13,381,000","13,743,000","12,616,000","12,180,000","174,235,000"
2003,0795075,CAPE CARANCAHUA WSC,"1,130",Ground Water,SS,P,JACKSON,LAVACA-GUADALUPE,JACKSON,LAVACA-GUADALUPE,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"672,580","501,860","549,240","629,550","1,158,980","1,535,620","1,087,260","975,050","810,320","578,450","810,090","627,880","9,936,880"
2003,0898200,JACKSON COUNTY WCID 2,350,Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"1,127,400","972,300","1,195,600","1,262,700","2,013,500","1,358,600","1,161,300","1,531,300","1,149,600","1,180,600","973,100","1,155,700","15,081,700"
2003,0487500,CITY OF LA WARD,100,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"508,700","428,400","311,700","320,100","475,500","541,500","409,400","434,300","499,800","311,200","391,800","358,400","4,990,800"
2003,0580600,CITY OF MOULTON,1,Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0.00,"3,281,000","3,003,500","3,438,000","3,904,600","4,797,700","4,261,300","3,983,800","4,057,600","3,652,400","3,517,300","3,293,100","3,062,300","44,252,600"
2003,0967600,CITY OF YOAKUM,"5,731",Ground Water,SS,P,LAVACA,LAVACA,DEWITT,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,0.00,"19,581,000","16,942,000","20,551,000","25,280,000","35,449,000","33,679,000","26,501,000","33,697,000","22,482,000","23,896,000","20,535,000","20,955,000","299,548,000"
2003,0507200,JACKSON COUNTY WCID 1,700,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"1,390,890","1,251,500","1,308,540","2,083,480","2,820,110","2,372,880","1,381,410","1,721,620","1,566,788","1,647,270","1,212,170","1,240,330","19,996,988"
2003,0515600,WHARTON COUNTY WCID 1,"1,050",Ground Water,SS,P,WHARTON,LAVACA,WHARTON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"3,145,800","2,554,700","2,702,100","3,465,900","5,404,800","4,336,200","3,082,200","3,763,600","2,946,800","3,090,100","2,984,400","2,756,800","40,233,400"
2002,0898200,JACKSON COUNTY WCID 2,350,Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0.00,"6,141,200","6,877,200","6,595,900","6,315,500","7,994,300","7,535,100","7,994,300","7,510,100","7,749,400","6,787,900","5,675,700","8,068,700","85,245,300"
2002,0425550,ISAACSON MUD,600,Ground Water,Pur,P,WHARTON,COLORADO-LAVACA,WHARTON,COLORADO-LAVACA,GULF COAST AQUIFER,,CITY OF EL CAMPO                                                                                                                                                                                                                                               ,0,N,N,0.00,"1,697,000","1,419,000","1,536,000","1,597,000","1,776,000","1,537,000","1,436,000","1,421,000","1,240,000","1,211,000","1,178,000","1,064,000","17,112,000"
2002,0507200,JACKSON COUNTY WCID 1,700,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"1,534,910","1,369,320","1,367,830","1,560,390","1,968,200","2,231,430","1,732,310","1,736,801","1,461,300","1,382,370","1,276,350","1,412,260","19,033,471"
2002,0793800,CITY OF SHINER,"2,100",Ground Water,SS,P,LAVACA,LAVACA,LAVACA,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0.00,"12,049,000","11,084,000","13,178,000","14,309,000","18,376,000","18,967,000","14,459,000","18,579,000","15,459,000","13,397,000","11,276,000","12,313,000","173,446,000"
2002,0083350,TRI COUNTY POINT PROPERTY ASSOCOCIATION,49,Ground Water,SS,P,JACKSON,COLORADO-LAVACA,JACKSON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,3,N,N,0.00,"110,700","97,550","60,620","72,320","96,220","130,880","168,010","140,260","84,940","74,750","91,670","78,530","1,206,450"
2002,0967600,CITY OF YOAKUM,"5,731",Ground Water,SS,P,LAVACA,LAVACA,DEWITT,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,4,N,N,0.00,"19,007,000","18,452,000","24,522,000","28,256,000","33,989,000","35,270,000","25,831,000","31,556,000","25,699,000","23,678,000","22,421,000","19,527,000","308,208,000"
2002,0255000,CITY OF EL CAMPO,"10,800",Ground Water,SS,P,WHARTON,COLORADO-LAVACA,WHARTON,COLORADO-LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,5,N,N,0.00,"44,452,000","39,367,000","47,793,000","48,671,000","61,983,000","5,694,000","49,709,000","53,717,000","46,355,000","44,623,000","42,187,000","41,392,000","525,943,000"
2002,0317000,CITY OF GANADO,"1,915",Ground Water,SS,P,JACKSON,LAVACA,JACKSON,LAVACA,GULF COAST AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,N,0.00,"5,490,000","4,990,000","5,920,000","5,830,000","6,940,000","7,380,000","6,050,000","6,960,000","5,600,000","5,780,000","5,340,000","5,050,000","71,330,000"
