Year,TWDB_Survey_Number,PWS_Entity_Name,TCEQ_PWS_Code,Single_Family_Connections,Multi_Family_Connections,Commercial_Connections,Industrial_Connections,Institutional_Connections,Agriculture_Connections,Reuse_Connections,Total_Metered_Connections,Total_Unmetered_Connections,Single_Family_Volume,Multi_Family_Volume,Commercial_Volume,Industrial_Volume,Institutional_Volume,Agriculture_Volume,Reuse_Volume,Total_Metered_Volume,Unmetered_Volume
2016,255400,ELDERVILLE WSC,920019,"2,620",160,0,0,0,0,0,"2,780",0,"181,447,513","7,883,000",0,0,0,0,0,"189,330,513",0
2016,255800,CITY OF ELDORADO,2070001,"1,025",0,1,0,0,0,0,"1,026",0,"89,654,800",0,"8,293,800",0,0,0,0,"97,948,600","11,394,600"
2016,255910,EDP WATER-EL DORADO UD,1010471,800,542,35,0,2,0,0,"1,379",0,"59,079,870","37,298,000","6,849,900",0,"1,125,000",0,0,"104,352,770",0
2016,255912,EL SAUZ WSC,2140028,634,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0
2016,255920,CARRINGTON ASSOCIATES INC-ELDORADO WATER,1610024,65,0,0,0,0,0,0,65,0,"2,424,330",0,0,0,0,0,0,"2,424,330",0
2016,256600,CITY OF ELECTRA,2430002,"1,216",0,0,0,0,0,0,"1,216",0,"65,206,000",0,0,0,0,0,0,"65,206,000",0
2016,257400,CITY OF ELGIN,110002,"3,003",6,250,0,81,0,0,"3,340",15,"216,128,088","10,410,000","47,997,000",0,"20,248,000",0,0,"294,783,088","2,000,000"
2016,257825,EL JARDIN WSC,310022,"2,799",52,100,0,36,1,0,"2,988",11,"241,464,000","29,576,000","16,064,000",0,"10,223,000","186,000",0,"297,513,000","7,864,288,000"
2016,258200,CITY OF ELKHART,10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,258661,SI ENVIRONMENTAL LLC-FORT BEND COUNTY MUD 152,790487,545,0,0,0,1,12,0,558,0,"39,101,800",0,0,0,"1,423,500","13,562,900",0,"54,088,200",0
2016,258669,MUNICIPAL DISTRICT SERVICES-FORT BEND COUNTY MUD 165,790470,"1,221",0,0,0,0,0,0,"1,221",1,"109,590,000",0,0,0,0,0,0,"109,590,000","2,443,500"
2016,259000,SEVERN TRENT SERVICES-ELLINGER WSC,750014,154,0,0,0,0,0,0,154,2,"8,646,193",0,0,0,0,0,0,"8,646,193","2,570,000"
2016,259050,ELM CREEK WSC,1550026,"1,390",0,0,0,0,0,0,"1,390",0,"11,679,877",0,0,0,0,0,0,"11,679,877","1,500,000"
2016,259060,ELMO WSC,1290013,749,2,4,0,1,2,0,758,0,"45,414,594","338,880","709,920",0,"22,700","452,813",0,"46,938,907",0
2016,259100,EOL WSC,1550025,597,0,12,2,7,16,0,634,18,"33,538,500",0,"1,325,500","9,100","3,012,100","3,450,400",0,"41,335,600","1,068,000"
2016,259500,CITY OF ELMENDORF,150048,"1,064",0,40,6,0,0,0,"1,110",1,"57,225,842",0,"6,124,000","1,986,400",0,0,0,"65,336,242","1,000"
2016,259800,MCLENNAN COUNTY WCID 2,1550002,553,54,89,0,0,0,0,696,0,"32,446,000","1,922,700","19,446,800",0,0,0,0,"53,815,500",0
2016,259850,MARILEE ELMONT,910055,558,0,0,0,0,0,0,558,0,"43,210,600",0,0,0,0,0,0,"43,210,600",0
2016,259900,ELM RIDGE WATER COMPANY,460202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,260200,EL OSO WSC,1280007,"1,468",3,173,0,11,241,0,"1,896",0,"111,348,250","3,200,110","51,349,580",0,"40,005,950","20,351,880",0,"226,255,770",0
2016,260300,EL PASO WATER UTILITIES PSB,710002,"184,690","2,156","14,395","1,245","2,877",0,0,"205,363",0,"18,270,148,000","2,458,947,000","5,061,244,000","2,018,338,000","3,759,752,000",0,0,"31,568,429,000","21,150,000"
2016,260330,LOWER VALLEY WD,710154,"15,256",933,608,75,98,0,0,"16,970",0,"1,297,394,032","119,569,191","195,996,383","30,482,990","95,000,720",0,0,"1,738,443,316",0
2016,260340,Inframark-HORIZON REGIONAL MUD,710005,"10,004",0,0,0,0,0,0,"10,004",0,"1,024,655,700",0,0,0,0,0,0,"1,024,655,700",0
2016,260500,EL PASO COUNTY WCID 4,710018,"2,134",0,193,0,0,0,0,"2,327",0,"161,214,100",0,"78,001,067",0,0,0,0,"239,215,167","3,010,955"
2016,266045,EL PINON ESTATES WATER SYSTEM,2030013,45,0,0,0,0,0,0,45,0,"143,000",0,0,0,0,0,0,"143,000","1,953"
2016,266196,EL TANQUE WSC,2140029,776,0,0,0,2,0,0,778,0,"68,484,410",0,0,0,"16,514,080",0,0,"84,998,490","2,650,000"
2016,266200,CITY OF ELSA,1080005,"1,686",0,177,0,0,0,0,"1,863",85,"118,848,000",0,"29,629,000",0,0,0,0,"148,477,000","4,795,000"
2016,266300,ELYSIAN FIELDS WSC,1020014,335,0,7,0,12,0,0,354,16,"21,909,400",0,"424,600",0,"998,700",0,0,"23,332,700","636,300"
2016,266375,REGIONAL WATER CORPORATION-EMERALD FOREST UD,1010541,"1,861",541,46,0,25,0,0,"2,473",0,"140,895,000","25,403,900","33,664,200",0,"5,369,900",0,0,"205,333,000","6,000,000"
2016,266400,CRYSTAL SPRINGS WATER COMPANY-EMERALD WOODS,2360044,117,0,0,0,0,0,0,117,0,"8,857,843",0,0,0,0,0,0,"8,857,843",0
2016,266600,COMMUNITY WATER COMPANY-CITY OF EMHOUSE,1750014,295,0,0,0,0,0,0,295,0,"17,097,750",0,0,0,0,0,0,"17,097,750",0
2016,267000,CITY OF EMORY,1900001,820,10,154,2,52,0,0,"1,038",1,"47,156,920","4,669,000","15,506,200","110,700","10,315,820",0,0,"77,758,640","30,000"
2016,267100,WATER DISTRICT MANAGEMENT COMPANY-ENCANTO REAL UD,1010687,"1,138",0,2,0,6,43,0,"1,189",0,"101,714,000",0,"20,000",0,"1,606,000","20,325,000",0,"123,665,000","640,650"
2016,267150,ENCHANTED COVE WATER SYSTEM,1700617,35,0,0,0,0,0,0,35,0,"1,969,100",0,0,0,0,0,0,"1,969,100",0
2016,267275,WATER NECESSITIES INC-ENCHANTED FOREST WATER SYSTEM,1000037,104,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0
2016,267310,AQUA TEXAS INC-ENCHANTED LAKES WATER COMPANY,2120045,221,0,0,0,0,0,0,221,0,"8,725,900",0,0,0,0,0,0,"8,725,900",0
2016,267335,ENCHANTED OAKS WATER SYSTEM,150433,19,0,0,0,0,0,0,19,0,"1,745,506",0,0,0,0,0,0,"1,745,506",0
2016,267353,ENCHANTED HARBOR WATER SYSTEM,290050,57,0,0,0,0,0,0,57,2,"1,146,930",0,0,0,0,0,0,"1,146,930","50,000"
2016,267355,MUNICIPAL OPERATIONS & CONSULTING INC-ENCHANTED VALLEY ESTATES WSC,1010978,92,0,0,0,0,5,0,97,0,"13,614,000",0,0,0,0,"594,000",0,"14,208,000","400,000"
2016,267810,ENCINAL WSC,1420002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,268503,ENGLISH ACRES WATER SYSTEM,1250033,33,0,0,0,0,0,0,33,0,"2,087,000",0,0,0,0,0,0,"2,087,000",0
2016,268600,CITY OF ENNIS,700001,"5,088",67,742,0,0,0,0,"5,897",0,"380,916,000","58,389,000","118,173,000",0,0,0,0,"557,478,000","215,405,640"
2016,268650,EOLA WSC,480011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,268700,ERA WSC,490014,124,0,17,0,0,0,0,141,0,"10,536,160",0,"1,538,240",0,0,0,0,"12,074,400",0
2016,268790,ERICKSDAHL WSC,1270005,120,0,0,0,0,97,0,217,0,"6,373,599",0,0,0,0,"2,487,700",0,"8,861,299",0
2016,268830,AQUA TEXAS INC-ERLUND SUBDIVISION,1330036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,268965,ESCONDIDO CREEK ESTATES INC,1370034,40,0,0,0,0,0,0,40,5,"4,222,000",0,0,0,0,0,0,"4,222,000","52,775"
2016,268980,ESPERANZA WATER SERVICE,1150010,270,0,0,0,1,2,0,273,0,"17,993,856",0,0,0,"1,148,544","19,142,400",0,"38,284,800",0
2016,269310,CITY OF HAYS,1050004,85,0,0,0,0,0,0,85,0,"5,660,300",0,0,0,0,0,0,"5,660,300",0
2016,269350,ESTATES WATER CORPORATION,1010675,22,0,0,0,0,0,0,22,0,"1,560,000",0,0,0,0,0,0,"1,560,000",0
2016,270420,ETOILE WSC,1740011,772,0,11,0,5,0,0,788,40,"21,728,400",0,"1,834,100",0,"486,300",0,0,"24,048,800","23,442,950"
2016,270430,EULA WSC,300005,"1,093",0,7,0,0,0,0,"1,100",0,"54,380,532",0,"1,218,468",0,0,0,0,"55,599,000",0
2016,270450,CITY OF EULESS,2200031,"12,335","12,201",689,0,0,606,0,"25,831",87,"949,983,000","613,503,000","195,906,000",0,0,"368,618,000",0,"2,128,010,000","48,242,000"
2016,270600,CITY OF EUSTACE,1070020,404,6,29,0,11,2,0,452,40,"17,567,294","1,014,490","6,315,627",0,"4,199,140","18,000",0,"29,114,551","1,246,000"
2016,270755,EVADALE WCID 1,1210011,233,3,14,0,0,0,0,250,0,"12,969,996","810,890","827,324",0,0,0,0,"14,608,210",0
2016,271000,CITY OF EVANT,500015,242,1,1,0,0,0,0,244,101,"10,208,911","1,872,000","416,000",0,0,0,0,"12,496,911","390,000"
2016,271204,WATER NECESSITIES INC-EVERGREEN PARK HICKORY HILLS WS,1810117,165,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0
2016,271800,CITY OF EVERMAN,2200010,"1,800",120,149,0,33,5,0,"2,107",325,"113,791,000","10,148,000","24,555,000",0,"13,649,000","5,648,000",0,"167,791,000","47,534,000"
2016,275601,AQUA TEXAS INC-JULIAN CREEK ESTATES,100052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,276119,TNG UTILITY CORPORATION-MONTGOMERY COUNTY MUD 119,1700773,980,582,22,0,6,43,0,"1,633",0,"121,448,000","2,908,000","17,954,000",0,"6,962,000","36,188,000",0,"185,460,000","5,450,000"
2016,277575,CITY OF FAIR OAKS RANCH,150216,"2,794",12,49,0,3,0,0,"2,858",11,"388,961,800","477,700","35,815,100",0,"1,438,900",0,0,"426,693,500","2,572,505"
2016,277600,CITY OF FAIRFIELD,810001,"1,167",14,39,3,19,0,0,"1,242",58,"94,200,780","7,573,500","38,290,040","3,446,400","4,231,000",0,0,"147,741,720","1,956,893"
2016,277610,AQUA TECH UTILITIES LLC-FAIRFIELD ESTATES,1460118,286,0,0,0,0,0,0,286,0,"19,811,200",0,0,0,0,0,0,"19,811,200",0
2016,277700,FAIR PLAY WSC,1830007,244,0,0,0,0,0,0,244,0,"15,108,500",0,0,0,0,0,0,"15,108,500","71,400"
2016,277800,TOWN OF FAIRVIEW,430034,"3,186",943,256,0,38,0,0,"4,423",0,"470,360,000","39,809,000","91,787,000",0,"27,852,000",0,0,"629,808,000","25,000,000"
2016,278670,MONARCH UTILITIES LP-FALCON CREST,1260076,75,0,1,0,0,0,0,76,0,"3,075,000",0,0,0,0,0,0,"3,075,000","376,000"
2016,278700,FALCON RURAL WSC,2140003,"1,000",0,16,0,22,0,0,"1,038",5,"68,993,000",0,"2,078,000",0,"3,206,000",0,0,"74,277,000","55,250,000"
2016,278715,INTERNATIONAL BOUNDARY WATER COMMISSION,2140002,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
2016,279200,CITY OF FALFURRIAS-UTILITY BOARD,240001,"2,412",6,319,0,0,0,0,"2,737",0,"1,680,350","13,824,000","103,687,535",0,0,0,0,"119,191,885","2,960,719"
2016,279201,CITY OF FALFURRIAS-ENCINO WATER SYSTEM,240011,101,0,0,0,0,0,0,101,0,"7,325,680",0,0,0,0,0,0,"7,325,680","618,395"
2016,279800,WWWMS INC-FALLBROOK UD,1010340,"1,836",2,54,0,1,1,0,"1,894",0,"135,308,000","26,753,000","31,903,000",0,"1,050,000","769,000",0,"195,783,000",0
2016,280000,CITY OF FALLS CITY,1280004,282,8,19,0,15,0,0,324,0,"22,989,400","229,800","1,909,000",0,"5,018,100",0,0,"30,146,300",0
2016,280500,MMIA-FAR HILLS UD,1700011,486,0,3,0,0,0,0,489,0,"43,634,000",0,"1,439,000",0,0,0,0,"45,073,000",0
2016,280800,CITY OF FARMERS BRANCH,570047,"7,672","5,604","2,355",47,266,0,0,"15,944",0,"684,949,000","302,547,000","884,393,000","105,179,000","82,188,000",0,0,"2,059,256,000","376,684,000"
2016,280825,CITY OF FARMERSVILLE,430004,"1,176",0,189,29,19,0,0,"1,413",14,"74,024,800",0,"27,821,200","3,695,100","3,307,000",0,0,"108,848,100","4,981,028"
2016,281600,FARNSWORTH WSC,1790002,40,0,2,0,0,0,0,42,0,"9,000,000",0,"409,508",0,0,0,0,"9,409,508",0
2016,282400,CITY OF FARWELL,1850002,546,28,56,1,10,9,0,650,2,"51,481,000","1,391,000","5,778,000","35,000","7,576,000","826,000",0,"67,087,000","215,340"
2016,282600,FARRAR WSC,1470007,32,0,0,0,0,0,0,32,0,"403,000",0,0,0,0,0,0,"403,000","5,508"
2016,282700,FASHING PEGGY WSC (EL OSO),70018,88,0,10,0,0,54,0,152,0,"7,970,890",0,"1,130,650",0,0,"6,095,890",0,"15,197,430",0
2016,282810,CITY OF FATE,1990006,"3,965",0,113,13,28,0,0,"4,119",3,"303,777,000",0,"25,071,000","9,344,000","3,328,000",0,0,"341,520,000","24,918,000"
2016,282850,EAGLE WATER MANAGEMENT INC-FAULKEY GULLY MUD,1011602,"2,528",0,64,0,6,100,0,"2,698",0,"339,270,000",0,"25,579,000",0,"951,000","32,317,000",0,"398,117,000","2,724,000"
2016,282900,FAYETTE WSC-WEST FACILITY,750022,"1,558",0,116,0,36,97,0,"1,807",154,"90,091,900",0,"16,404,270",0,"1,719,870","2,397,410",0,"110,613,450","19,897,830"
2016,282901,FAYETTE WSC-EAST FACLITY,750034,443,0,26,1,12,55,0,537,65,"26,852,520",0,"2,004,117","1,753,910","3,011,370","1,344,400",0,"34,966,317","7,652,829"
2016,283000,SEVERN TRENT ENVIRONMENTAL SERVICES INC-FAYETTE COUNTY WCID MONUMENT HILL,750009,228,0,0,0,0,0,0,228,0,"25,314,000",0,0,0,0,0,0,"25,314,000","10,800"
2016,283200,CITY OF FAYETTEVILLE,750001,220,0,35,0,10,0,0,265,3,"6,809,344",0,"4,842,200",0,"3,480,331",0,0,"15,131,875","910,755"
2016,284860,FERN BLUFF MUD,2460128,"1,876",0,23,0,0,0,0,"1,899",45,"268,335,000",0,"2,064,000",0,0,0,0,"270,399,000","989,000"
2016,285600,CITY OF FERRIS,700002,852,9,141,0,0,0,0,"1,002",0,"44,337,000","3,415,000","1,598,100",0,0,0,0,"49,350,100",0
2016,285632,EDP WATER-BRAZORIA COUNTY MUD 21,200610,"1,597",0,34,0,1,0,0,"1,632",0,"128,991,800",0,"40,444,100",0,"880,000",0,0,"170,315,900",0
2016,285633,MUNICIPAL OPERATIONS & CONSULTING INC-BRAZORIA COUNTY MUD 29,200612,"1,111",0,4,0,1,95,0,"1,211",0,"67,674,000",0,"226,000",0,"1,915,000","12,749,000",0,"82,564,000","1,450,000"
2016,285634,SI ENVIRONMENTAL LLC-BRAZORIA COUNTY MUD 31,200645,"1,121",0,0,0,5,14,0,"1,140",0,"74,029,800",0,0,0,"2,173,500","18,868,000",0,"95,071,300","762,000"
2016,285638,SI ENVIRONMENTAL LLC-FORT BEND COUNTY MUD 129,790437,"1,357",1,0,0,2,94,0,"1,454",0,"189,063,000",400,0,0,"730,100","30,898,000",0,"220,691,500",0
2016,285639,SI ENVIRONMENTAL LLC-FORT BEND COUNTY MUD 131,790450,264,0,0,0,1,3,0,268,0,"16,767,300",0,0,0,"92,600","3,608,600",0,"20,468,500","2,922,000"
2016,285640,MUNICIPAL DISTRICT SERVICES-FORT BEND COUNTY MUD 133,790444,"1,460",127,3,0,12,0,0,"1,602",1,"149,331,100","6,984,000","384,000",0,"6,163,000",0,0,"162,862,100","567,170"
2016,285641,SEVERN TRENT SERVICES-FORT BEND COUNTY MUD 134A,790477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,285642,EDP WATER-FORT BEND COUNTY MUD 142,790429,"2,859",0,170,0,73,0,0,"3,102",0,"249,273,670",0,"21,153,300",0,"55,971,000",0,0,"326,397,970",0
2016,285643,EDP WATER-FORT BEND COUNTY MUD 143,790472,"1,160",256,113,0,0,0,0,"1,529",0,"89,992,000","2,038,000","12,903,200",0,0,0,0,"104,933,200",0
2016,285646,EDP WATER-FORT BEND COUNTY MUD 146,790435,"1,570",210,220,0,0,0,0,"2,000",0,"219,968,900","5,590,000","53,112,200",0,0,0,0,"278,671,100",0
2016,285657,SI ENVIRONMENTAL LLC-FORT BEND COUNTY MUD 128,790498,583,1,6,0,7,160,0,757,0,"263,548,300","5,845,400","4,017,200",0,"2,039,200","116,309,700",0,"391,759,800",0
2016,285659,SI ENVIRONMENTAL LLC-FORT BEND COUNTY MUD 149,790517,"1,137",0,0,0,0,50,0,"1,187",0,"99,790,500",0,0,0,0,"25,549,400",0,"125,339,900",0
2016,285660,SEVERN TRENT SERVICES-FORT BEND COUNTY MUD 151,790443,"2,857",0,39,0,23,0,0,"2,919",0,"397,753,000",0,"36,808,000",0,"23,872,000",0,0,"458,433,000","5,586,000"
2016,285662,SI ENVIRONMENTAL LLC-FORT BEND COUNTY MUD 155,790488,"1,237",0,0,0,5,12,0,"1,254",0,"100,528,700",0,0,0,"3,466,300","10,306,600",0,"114,301,600",0
2016,285663,SI ENVIRONMENTAL LLC-FORT BEND COUNTY MUD 158,790466,712,0,0,0,1,11,0,724,0,"57,525,900",0,0,0,"21,200","5,292,800",0,"62,839,900",0
2016,286225,FIFTH STREET WATER CORPORATION,790309,285,244,20,0,0,1,0,550,0,"22,257,000","18,215,000","2,174,000",0,0,0,0,"42,646,000",0
2016,286250,FILES VALLEY WSC,1090035,"1,069",0,8,0,11,0,0,"1,088",0,"87,124,150",0,"7,154,000",0,"2,923,700",0,0,"97,201,850",0
2016,286509,MUNICIPAL DISTRICT SERVICES-FIRST COLONY MUD 9,790230,"2,581",0,82,0,8,0,0,"2,671",1,"262,148,000",0,"49,300,000",0,"4,841,000",0,0,"316,289,000","1,931,550"
2016,286952,AQUA TEXAS INC-GOODALL WATER SYSTEM,1550126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,286954,AQUA TEXAS INC-TUBBS WATER SYSTEM,1550125,21,0,0,0,0,0,0,21,0,"2,998,035",0,0,0,0,0,0,"2,998,035","920,965"
2016,287100,FIVE WAY WSC,2100008,500,0,0,0,0,0,0,500,0,"50,735,000",0,0,0,0,0,0,"50,735,000",0
2016,287135,FLAG CREEK RANCH SUBDIVISION,1500112,40,0,0,0,0,0,0,40,0,"2,052,580",0,0,0,0,0,0,"2,052,580",0
2016,287170,FLAMINGO LAKES ASSOCIATION,1700042,81,0,0,0,0,0,0,81,5,"3,329,838",0,0,0,0,0,0,"3,329,838",0
2016,287200,CITY OF FLATONIA,750002,624,14,168,0,0,0,0,806,0,"37,241,000","140,000","30,482,000",0,0,0,0,"67,863,000","2,537,000"
2016,287250,FLAT CREEK COVE WATER SUPPLY,1070155,61,0,0,0,0,0,0,61,0,"3,166,500",0,0,0,0,0,0,"3,166,500",0
2016,287300,FLAT FORK WSC,2100007,499,1,1,0,0,2,0,503,0,"38,450,000","654,600","43,340",0,0,"465,000",0,"39,612,940",0
2016,287350,AQUA TEXAS INC-FLAT ROCK ESTATES,1840035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,287400,FLAT WSC,500016,202,0,10,0,0,0,0,212,0,"14,331,000",0,"135,000",0,0,0,0,"14,466,000",0
2016,288250,FLO COMMUNITY WSC,1450015,"1,559",0,5,0,0,0,0,"1,564",0,"83,487,410",0,"1,575,000",0,0,0,0,"85,062,410","33,425,563"
2016,288400,FLOMOT WSC,1730003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,288800,CITY OF FLORENCE,2460005,455,4,55,0,0,0,0,514,11,"15,829,000","638,000","3,277,000",0,0,0,0,"19,744,000","396,000"
2016,289600,CITY OF FLORESVILLE,2470001,"2,238",17,316,1,105,0,0,"2,677",0,"187,099,400","9,279,400","57,790,100","920,100","13,518,300",0,0,"268,607,300","1,579,854"
2016,289800,CITY OF FLOWER MOUND,610023,"21,719",63,"1,295",0,272,0,0,"23,349",0,"3,280,174,127","48,223,620","703,071,885",0,"203,519,200",0,0,"4,234,988,832","134,794,301"
2016,290375,TEXAS WATER SYSTEMS INC-FRIENDSHIP SYSTEM 1,2300020,76,0,1,0,0,0,0,77,1,"5,006,000",0,0,0,0,0,0,"5,006,000","310,200"
2016,290380,TEXAS WATER SYSTEMS INC-ROSEWOOD SYSTEM 2,2300026,116,0,4,0,0,0,0,120,1,"6,509,400",0,0,0,0,0,0,"6,509,400","1,813,980"
2016,290400,CITY OF FLOYDADA,770001,"1,211",20,165,0,47,0,0,"1,443",2,"88,049,000","3,643,000","20,061,000",0,"14,914,000",0,0,"126,667,000","5,000,000"
2016,291250,FLYING L PUD,100016,183,0,110,0,0,0,0,293,0,"11,891,598",0,"2,537,590",0,0,0,0,"14,429,188","323,500"
2016,292000,CITY OF FOLLETT,1480003,211,1,17,0,13,6,0,248,2,"18,918,860","49,420","1,097,610",0,"2,794,501","1,310,980",0,"24,171,371","830,629"
2016,293110,FORESTBURG WSC,1690003,85,0,0,0,0,0,0,85,11,"5,564,100",0,0,0,0,0,0,"5,564,100","56,000"
2016,293137,WHITE ROCK WATER SUD-FOREST GLADE SYSTEM,1470026,560,0,0,0,0,0,0,560,0,"37,407,000",0,0,0,0,0,0,"37,407,000","2,690,000"
2016,293140,HAYS UTILITY NORTH CORPORATION-LAKE FOREST FALLS,1700017,186,0,0,0,0,9,0,195,0,"8,333,000",0,0,0,0,"244,000",0,"8,577,000",0
2016,293141,WATER DISTRICT MANAGEMENT COMPANY-FOREST HILLS MUD,1011252,745,0,7,0,3,0,0,755,0,"62,750,000",0,"5,060,000",0,"1,737,000",0,0,"69,547,000","1,604,600"
2016,293142,FOREST HILL 2 WSC,610119,36,0,0,0,0,0,0,36,0,"4,913,500",0,0,0,0,0,0,"4,913,500",0
2016,293150,CITY OF FOREST HILL,2200011,"4,007",0,300,0,0,0,0,"4,307",4,"253,895,000",0,"76,232,000",0,0,0,0,"330,127,000","2,762,000"
2016,293215,AQUA TEXAS INC-FORESTLAKE ESTATES WATER DEPARTMENT,920026,128,0,0,0,0,0,0,128,0,"9,838,700",0,0,0,0,0,0,"9,838,700",0
2016,293250,FOREST OAKS WSC,450018,18,0,0,0,0,0,0,18,0,"1,162,506",0,0,0,0,0,0,"1,162,506",0
2016,293540,PURE UTILITIES LC-FOREST SPRINGS SUBDIVISION,1870059,147,0,0,0,0,0,0,147,11,"6,615,630",0,0,0,0,0,0,"6,615,630","889,560"
2016,293550,FOREST WSC,370019,200,0,0,0,0,0,0,200,0,"8,981,000",0,0,0,0,0,0,"8,981,000","360,000"
2016,293600,CITY OF FORNEY,1290002,"5,380",200,525,2,0,0,0,"6,107",4,"418,826,022","9,387,280","115,835,600","271,308,000",0,0,0,"815,356,902","774,022,902"
2016,293750,FORNEY LAKE WSC,1290014,"2,555",0,4,0,0,0,0,"2,559",0,"230,121,000",0,"5,325,000",0,0,0,0,"235,446,000",0
2016,295024,MUNICIPAL DISTRICT SERVICES-FORT BEND COUNTY MUD 24,790468,720,0,0,0,2,0,0,722,1,"53,373,000",0,0,0,"2,245,000",0,0,"55,618,000","121,300"
2016,295145,MUNICIPAL OPERATIONS & CONSULTING-FORT BEND COUNTY MUD 145,790502,431,0,1,0,1,3,0,436,0,"28,960,000",0,"506,000",0,"905,000","630,000",0,"31,001,000",0
2016,295200,CITY OF FORSAN,1140011,99,0,5,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0
2016,295202,LAKESHORE WATER SYSTEM 2,1090033,48,0,0,0,0,0,0,48,0,"1,304,000",0,0,0,0,0,0,"1,304,000",0
2016,295203,FORT BELKNAPP WSC,2520007,"2,097",1,48,3,0,0,0,"2,149",0,"92,863,100","939,200","3,674,500","30,836,000",0,0,0,"128,312,800",0
2016,295208,MUNICIPAL DISTRICT SERVICES-HARRIS FORT BEND COUNTY MUD 5,790347,"1,339",0,41,0,6,0,0,"1,386",1,"144,580,000",0,"20,618,000",0,"4,720,000",0,0,"169,918,000","266,400"
2016,295210,SECHRIST DUCKERS LLP-FORT BEND COUNTY FWSD 2,790440,648,26,100,0,0,0,0,774,0,"39,977,036","1,007,000","8,946,964",0,0,0,0,"49,931,000",0
2016,295212,FORT BEND MUD 25,790130,"3,904",672,115,0,26,0,2,"4,719",0,"348,537,899","31,701,900","54,493,620",0,"29,088,625",0,"9,202,000","473,024,044","1,116,910"
2016,295220,MUNICIPAL DISTRICT SERVICES-FORT BEND COUNTY MUD 23,790237,"4,363",0,17,0,11,0,0,"4,391",1,"337,593,000",0,"6,925,000",0,"28,643,000",0,0,"373,161,000","2,025,050"
2016,295225,FORT BEND COUNTY MUD 26,790137,"1,464",0,50,0,0,0,0,"1,514",0,"97,699,000",0,"18,850,000",0,0,0,0,"116,549,000","2,687,000"
2016,295230,MUNICIPAL DISTRICT SERVICES-FORT BEND COUNTY MUD 30,790146,"4,235",0,20,0,17,0,0,"4,272",1,"353,039,000",0,"10,500,000",0,"28,140,000",0,0,"391,679,000","1,019,620"
2016,295231,EDP WATER-FORT BEND COUNTY FWSD 1,790474,537,0,24,0,1,0,0,562,0,"36,637,000",0,"2,300,710",0,"24,000",0,0,"38,961,710",0
2016,295234,MUNICIPAL OPERATIONS & CONSULTING INC-FORT BEND COUNTY MUD 34,790200,949,699,2,0,1,49,0,"1,700",0,"127,718,000","23,925,000","1,594,000",0,"912,000","45,649,000",0,"199,798,000","875,000"
2016,295235,MUNICIPAL OPERATIONS & CONSULTING INC-FORT BEND COUNTY MUD 19,790155,182,0,0,0,0,0,0,182,0,"10,784,000",0,0,0,0,0,0,"10,784,000","1,650,000"
2016,295237,SEVERN TRENT SERVICES-FORT BEND COUNTY MUD 37,790189,550,0,2,0,0,0,0,552,0,"77,327,000",0,"5,409,000",0,0,0,0,"82,736,000","9,542,650"
2016,295241,MUNICIPAL OPERATIONS & CONSULTING INC-FORT BEND COUNTY MUD 41,790229,"1,150",240,7,2,3,35,0,"1,437",0,"94,319,000","11,304,000","2,180,000","2,579,000","2,343,000","3,990,000",0,"116,715,000","2,970,000"
2016,295242,FORT BEND COUNTY MUD 42,790254,"1,326",120,41,0,0,0,0,"1,487",0,"144,187,000","3,206,000","32,594,000",0,0,0,0,"179,987,000","1,873,000"
2016,295245,MUNICIPAL DISTRICT SERVICES-FORT BEND COUNTY MUD 47,790220,520,0,23,0,6,0,0,549,1,"43,716,000",0,"14,082,000",0,"8,454,000",0,0,"66,252,000","178,700"
2016,295246,SI ENVIRONMENTAL LLC-FORT BEND COUNTY MUD 46,790315,756,0,37,0,10,45,0,848,0,"65,432,800",0,"17,144,400",0,"7,709,400","21,690,000",0,"111,976,600","3,571,000"
2016,295248,MUNICIPAL DISTRICT SERVICES-FORT BEND COUNTY MUD 48,790267,"1,152",64,10,0,0,0,0,"1,226",1,"89,063,000","2,981,000","3,419,000",0,0,0,0,"95,463,000","263,790"
2016,295249,FORT BEND COUNTY MUD 49,790256,341,0,8,0,0,0,0,349,0,"33,127,000",0,"2,087,000",0,0,0,0,"35,214,000","658,000"
