MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,OwnerClassificationCV,PopulationServed,PowerType,PrimaryUseCategory,WaterAllocationNativeURL,ReasonRemoved,index
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0330-2,HENRY OTTA,1885-09-30,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,507.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0331-2,HENRY OTTA,1880-04-27,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,509.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0332-2,J H PALMER,1891-03-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,511.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0333-2,J S PALMER,1879-07-21,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,513.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0336-2,HENRY PETERS,1883-08-05,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,519.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0337-2,T C PATTERSON,1879-10-06,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,521.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0338-2,J B PEARSON,1880-03-15,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,523.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0339-1,O B SMITH,1902-05-13,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,524.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0339-2,J B PEARSON,1879-09-02,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,525.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Unspecified,034-1,DANIEL T REED,1894-11-11,,12/31,01/01,Unspecified,,"Domestic, Commercial",,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,526.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,034-2,W R BOND,1886-06-17,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,527.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0340-2,DEPT GAME FISH & PARKS,1894-03-20,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,529.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0346-2,H A PIPER,1886-09-30,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,541.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0347-2,F T POWERS,1879-05-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,543.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0348-2,W H PRINGLE,1890-10-13,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,545.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0349-2,DR H L AHRLIN,1880-09-01,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,547.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0350-2,H W PUTNAM,1887-07-08,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,551.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0352-2,ROBERT RALSTON,1880-06-11,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,555.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0353-2,ROBERT RALSTON,1880-06-23,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,557.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0354-2,MARTIN RASMUSSEN,1895-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,559.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0355-2,HENRY RAVER,1903-01-16,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,561.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0356-2,HENRY RAVER,1905-01-24,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,563.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0357-2,HOMER RAVER,1905-07-11,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,565.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Unspecified,0358-2,RODALES,1895-03-02,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,567.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0359-1,ELMER STUMBOUGH,1902-05-13,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,568.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0361-2,OTO REEDER,1880-03-26,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,574.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0362-2,R REEVE,1885-09-30,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,576.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0363-2,R REEVE,1886-03-04,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,578.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0364-2,EDWARD ROGERS,1886-01-26,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,580.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0366-2,JAMES REYNOLDS,1884-04-19,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,584.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0368-2,J L RIDER,1879-09-07,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,588.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0369-2,J L RIDER,1880-06-04,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,590.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,037-2,JAMES BOTHWELL,1897-08-22,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,592.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0370-2,C W ROBBINS,1889-07-23,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,594.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0372-2,C W ROBBINS,1890-05-20,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,597.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0373-2,GEO E ROBISON,1885-07-24,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,599.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0374-2,C F ROE,1891-10-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,601.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0375-3,CHAS ROBERTSON,1889-07-09,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,603.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0377-2,WIND CAVE NATL PARK,1892-07-14,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,604.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0378-1,DAVID VANCE,1902-04-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,605.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0378-2,EDWARD ROGERS,1884-07-02,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,606.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0379-2,EDWARD ROGERS,1879-10-23,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,608.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,038-2,H T BOWMAN,1893-05-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,610.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0380-2,EDWARD ROGERS,1884-08-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,612.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0381-2,WILLIAM ROSENBAUM,1889-03-15,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,614.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0382-2,WILLIAM ROSENBAUM,1889-03-18,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,616.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0387-2,J C RYAN,1879-10-08,,12/31,01/01,Unspecified,,Industrial,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,626.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0388-2,SALMON GOLD MINING COMPANY,1882-06-21,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,628.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0389-1,C H WILSON,1902-05-14,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,629.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0389-2,J C RYAN,1879-10-08,,12/31,01/01,Unspecified,,Industrial,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,630.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,039-2,H T BOWMAN,1897-05-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,632.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0390-1,F W WILSON,1902-05-14,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,633.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0390-2,J C SANDERS,1879-08-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,634.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0391-1,H E WILSON,1902-05-14,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,635.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0391-2,AUGUST SANSON,1879-08-11,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,636.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0393-2,P W SAVAGE,1880-05-03,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,640.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0394-2,P W SAVAGE,1880-05-07,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,642.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0399-2,SAMUEL SCOTT,1896-09-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,652.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0400-2,SAMUEL SCOTT,1896-09-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,656.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0401-2,I S SHEPARD,1881-12-10,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,658.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0402-2,I S SHEPARD,1885-07-11,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,660.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0403-2,THOMAS SHIELDS,1879-10-02,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,662.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0407-2,E H SMITH,1884-09-05,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,670.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0408-2,E H SMITH,1880-08-24,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,672.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0409-2,E H SMITH,1880-04-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,674.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,041-2,T C BRADY,1880-06-10,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,676.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0410-1,LAVISE KLATT,1905-06-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,677.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0410-2,GEORGE SMITH,1892-08-08,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,678.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0411-1,CHARLES M POTTER,1905-01-13,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,679.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Unspecified,0411-2,JOHN BEARD,1882-05-22,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,680.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Unspecified,0412-2,JOHN BEARD,1888-07-07,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,681.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0413-2,A C SPEARIN,1888-02-25,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,682.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0414-2,D K SNIVELY,1880-06-20,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,684.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0416-1,CHARLES ANDERSON,1906-04-05,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,687.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0416-2,GODFREY SPRING,1894-09-10,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,688.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0417-1,F.W. BOCK,1905-12-22,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,689.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0417-2,GODFREY SPRING,1892-08-31,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,690.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0418-1,JULIET COWGILL,1905-03-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,691.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0418-2,GODFREY SPRING,1894-09-10,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,692.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0419-1,F R COOPER,1877-03-15,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,693.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0419-2,C P STANHOPE,1893-08-28,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,694.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,042-2,H. D. BRAINARD,1880-02-20,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,696.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0420-1,CONSOLIDATED LIGHT & POWER CO,1905-06-05,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,697.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0420-2,W V STARKWEATHER,1905-08-19,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,698.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0421-1,WILLIAM V DOYLE,1886-10-08,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,699.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0422-1,WILLIAM E DELANEY,1881-04-15,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,701.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Unspecified,0422-2,JD RANCH REAL ESTATE,1886-10-14,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,702.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0423-1,RUDOLPH EGGAR,1905-08-27,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,703.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0423-2,ED STENGER,1890-08-29,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,704.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0424-1,ED FREEMAN,1906-07-14,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,705.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0425-1,GOLDEN REWARD MINING CO,1906-07-20,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,707.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0426-1,JAMES JULIUS,1905-06-15,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,709.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0427-2,J R SUTHERLAND,1899-06-27,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,712.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0429-1,JENNIE LYONS,1905-11-24,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,715.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,043-2,H. D. BRAINARD,1880-02-20,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,718.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0430-1,HILLIK LOFTHUS,1906-07-16,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,719.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0431-1,H R LOCK,1905-01-02,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,721.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Cancelled,0431-2,JAMES H SUTTERFIELD,,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,722.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0432-2,SAMUEL SYLVESTER,1882-02-08,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,724.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0434-1,L A MASON,1905-01-23,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,727.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0435-2,WILLIAM TARRANT,1881-09-02,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,730.0
SD_Water Allocation,SDDENR,,SD_Consumptive Use,,,,,,,,,0.0,Permit,0436-1,MONTEZUMA GOLD MINING CO,1905-06-21,,12/31,01/01,Unspecified,,Irrigation,,,,01/19/2021,,0,,,,,In Review,,,Unspecified,,Bad SiteUUID,731.0
