MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart,ReasonRemoved,index
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2011,,2011-07-07,2011-07-07,Incomplete WaterSourceUUID,22383.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2011,,2011-06-09,2011-06-09,Incomplete WaterSourceUUID,22384.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2010,,2010-08-24,2010-08-24,Incomplete WaterSourceUUID,22385.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2010,,2010-07-13,2010-07-13,Incomplete WaterSourceUUID,22386.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2010,,2010-06-15,2010-06-15,Incomplete WaterSourceUUID,22387.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2010,,2010-05-13,2010-05-13,Incomplete WaterSourceUUID,22388.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2010,,2010-04-07,2010-04-07,Incomplete WaterSourceUUID,22389.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.26,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-08-18,2009-08-18,Incomplete WaterSourceUUID,22784.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.17,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-10-27,2009-10-27,Incomplete WaterSourceUUID,27480.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.08,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-09-22,2009-09-22,Incomplete WaterSourceUUID,27481.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.05,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-07-23,2009-07-23,Incomplete WaterSourceUUID,27482.0
NVss_M1,NVss_O1,NVss_S535,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-06-30,2009-06-30,Incomplete WaterSourceUUID,27483.0
NVss_M1,NVss_O1,,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2014,,2014-03-10,2014-03-10,Incomplete WaterSourceUUID,28275.0
NVss_M1,NVss_O1,,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2014,,2014-06-17,2014-06-17,Incomplete WaterSourceUUID,28276.0
NVss_M1,NVss_O1,,NVss_V1,,,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,NaT,,,,Incomplete WaterSourceUUID,30416.0
NVss_M1,NVss_O1,,NVss_V1,,0.28,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-02-03,2009-02-03,Incomplete WaterSourceUUID,32496.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2007,,2007-10-01,2007-10-01,Incomplete WaterSourceUUID,32589.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2008,,2008-04-01,2008-04-01,Incomplete WaterSourceUUID,32590.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2008,,2008-10-01,2008-10-01,Incomplete WaterSourceUUID,32591.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-05-28,2009-05-28,Incomplete WaterSourceUUID,32592.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-08-06,2009-08-06,Incomplete WaterSourceUUID,32593.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-10-06,2009-10-06,Incomplete WaterSourceUUID,32594.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2010,,2010-02-17,2010-02-17,Incomplete WaterSourceUUID,32595.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2010,,2010-05-29,2010-05-29,Incomplete WaterSourceUUID,32596.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2010,,2010-08-17,2010-08-17,Incomplete WaterSourceUUID,32597.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2010,,2010-10-20,2010-10-20,Incomplete WaterSourceUUID,32598.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2011,,2011-03-01,2011-03-01,Incomplete WaterSourceUUID,32599.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2011,,2011-05-19,2011-05-19,Incomplete WaterSourceUUID,32600.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1982,,1982-05-25,1982-05-25,Incomplete WaterSourceUUID,34274.0
NVss_M1,NVss_O1,,NVss_V1,,0.07,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1984,,1984-04-06,1984-04-06,Incomplete WaterSourceUUID,34275.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1984,,1984-10-26,1984-10-26,Incomplete WaterSourceUUID,34276.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1990,,1990-06-13,1990-06-13,Incomplete WaterSourceUUID,34277.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1990,,1990-12-05,1990-12-05,Incomplete WaterSourceUUID,34278.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1991,,1991-02-06,1991-02-06,Incomplete WaterSourceUUID,34279.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1991,,1991-04-03,1991-04-03,Incomplete WaterSourceUUID,34280.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1991,,1991-07-09,1991-07-09,Incomplete WaterSourceUUID,34281.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1991,,1991-10-24,1991-10-24,Incomplete WaterSourceUUID,34282.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1992,,1992-01-07,1992-01-07,Incomplete WaterSourceUUID,34283.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1992,,1992-04-07,1992-04-07,Incomplete WaterSourceUUID,34284.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1992,,1992-07-01,1992-07-01,Incomplete WaterSourceUUID,34285.0
NVss_M1,NVss_O1,,NVss_V1,,0.06,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1993,,1993-04-08,1993-04-08,Incomplete WaterSourceUUID,34286.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1993,,1993-10-08,1993-10-08,Incomplete WaterSourceUUID,34287.0
NVss_M1,NVss_O1,,NVss_V1,,0.06,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1994,,1994-01-14,1994-01-14,Incomplete WaterSourceUUID,34288.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1994,,1994-04-07,1994-04-07,Incomplete WaterSourceUUID,34289.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1994,,1994-07-06,1994-07-06,Incomplete WaterSourceUUID,34290.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1995,,1995-01-03,1995-01-03,Incomplete WaterSourceUUID,34291.0
NVss_M1,NVss_O1,,NVss_V1,,0.06,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1995,,1995-03-30,1995-03-30,Incomplete WaterSourceUUID,34292.0
NVss_M1,NVss_O1,,NVss_V1,,0.07,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1995,,1995-07-07,1995-07-07,Incomplete WaterSourceUUID,34293.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1995,,1995-10-09,1995-10-09,Incomplete WaterSourceUUID,34294.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1996,,1996-01-02,1996-01-02,Incomplete WaterSourceUUID,34295.0
NVss_M1,NVss_O1,,NVss_V1,,0.07,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1996,,1996-03-26,1996-03-26,Incomplete WaterSourceUUID,34296.0
NVss_M1,NVss_O1,,NVss_V1,,0.07,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1996,,1996-07-01,1996-07-01,Incomplete WaterSourceUUID,34297.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1996,,1996-10-08,1996-10-08,Incomplete WaterSourceUUID,34298.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-01-08,1997-01-08,Incomplete WaterSourceUUID,34299.0
NVss_M1,NVss_O1,,NVss_V1,,0.06,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-04-07,1997-04-07,Incomplete WaterSourceUUID,34300.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-07-07,1997-07-07,Incomplete WaterSourceUUID,34301.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-10-06,1997-10-06,Incomplete WaterSourceUUID,34302.0
NVss_M1,NVss_O1,,NVss_V1,,0.05,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-01-13,1998-01-13,Incomplete WaterSourceUUID,34303.0
NVss_M1,NVss_O1,,NVss_V1,,0.07,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-03-31,1998-03-31,Incomplete WaterSourceUUID,34304.0
NVss_M1,NVss_O1,,NVss_V1,,0.06,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-07-06,1998-07-06,Incomplete WaterSourceUUID,34305.0
NVss_M1,NVss_O1,,NVss_V1,,0.06,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-10-01,1998-10-01,Incomplete WaterSourceUUID,34306.0
NVss_M1,NVss_O1,,NVss_V1,,0.05,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1999,,1999-01-05,1999-01-05,Incomplete WaterSourceUUID,34307.0
NVss_M1,NVss_O1,,NVss_V1,,0.07,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1999,,1999-04-08,1999-04-08,Incomplete WaterSourceUUID,34308.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1999,,1999-07-07,1999-07-07,Incomplete WaterSourceUUID,34309.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2000,,2000-01-03,2000-01-03,Incomplete WaterSourceUUID,34310.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2000,,2000-04-10,2000-04-10,Incomplete WaterSourceUUID,34311.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2000,,2000-07-07,2000-07-07,Incomplete WaterSourceUUID,34312.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2000,,2000-10-04,2000-10-04,Incomplete WaterSourceUUID,34313.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2001,,2001-01-09,2001-01-09,Incomplete WaterSourceUUID,34314.0
NVss_M1,NVss_O1,,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2001,,2001-04-05,2001-04-05,Incomplete WaterSourceUUID,34315.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2001,,2001-07-10,2001-07-10,Incomplete WaterSourceUUID,34316.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2001,,2001-10-15,2001-10-15,Incomplete WaterSourceUUID,34317.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2002,,2002-02-28,2002-02-28,Incomplete WaterSourceUUID,34318.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2002,,2002-04-03,2002-04-03,Incomplete WaterSourceUUID,34319.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2002,,2002-07-08,2002-07-08,Incomplete WaterSourceUUID,34320.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2002,,2002-10-23,2002-10-23,Incomplete WaterSourceUUID,34321.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2003,,2003-01-23,2003-01-23,Incomplete WaterSourceUUID,34322.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2003,,2003-04-17,2003-04-17,Incomplete WaterSourceUUID,34323.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2003,,2003-07-30,2003-07-30,Incomplete WaterSourceUUID,34324.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2004,,2004-01-15,2004-01-15,Incomplete WaterSourceUUID,34325.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2004,,2004-05-20,2004-05-20,Incomplete WaterSourceUUID,34326.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2004,,2004-07-23,2004-07-23,Incomplete WaterSourceUUID,34327.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2004,,2004-10-28,2004-10-28,Incomplete WaterSourceUUID,34328.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2005,,2005-04-12,2005-04-12,Incomplete WaterSourceUUID,34329.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2005,,2005-08-04,2005-08-04,Incomplete WaterSourceUUID,34330.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2005,,2005-10-11,2005-10-11,Incomplete WaterSourceUUID,34331.0
NVss_M1,NVss_O1,,NVss_V1,,0.05,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2006,,2006-01-17,2006-01-17,Incomplete WaterSourceUUID,34332.0
NVss_M1,NVss_O1,,NVss_V1,,0.05,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2006,,2006-04-12,2006-04-12,Incomplete WaterSourceUUID,34333.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2006,,2006-07-05,2006-07-05,Incomplete WaterSourceUUID,34334.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2006,,2006-10-03,2006-10-03,Incomplete WaterSourceUUID,34335.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2007,,2007-01-31,2007-01-31,Incomplete WaterSourceUUID,34336.0
NVss_M1,NVss_O1,,NVss_V1,,0.03,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2007,,2007-04-12,2007-04-12,Incomplete WaterSourceUUID,34337.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2007,,2007-07-02,2007-07-02,Incomplete WaterSourceUUID,34338.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2007,,2007-10-04,2007-10-04,Incomplete WaterSourceUUID,34339.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2008,,2008-04-09,2008-04-09,Incomplete WaterSourceUUID,34340.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2008,,2008-07-08,2008-07-08,Incomplete WaterSourceUUID,34341.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2008,,2008-09-30,2008-09-30,Incomplete WaterSourceUUID,34342.0
NVss_M1,NVss_O1,,NVss_V1,,0.02,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-01-05,2009-01-05,Incomplete WaterSourceUUID,34343.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-04-03,2009-04-03,Incomplete WaterSourceUUID,34344.0
NVss_M1,NVss_O1,,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2005,,2005-12-01,2005-12-01,Incomplete WaterSourceUUID,34345.0
NVss_M1,NVss_O1,,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2006,,2006-10-13,2006-10-13,Incomplete WaterSourceUUID,34346.0
NVss_M1,NVss_O1,,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-10-23,2009-10-23,Incomplete WaterSourceUUID,34347.0
NVss_M1,NVss_O1,NVss_S671,NVss_V1,,0.09,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-09-06,1997-09-06,Incomplete WaterSourceUUID,34541.0
NVss_M1,NVss_O1,NVss_S671,NVss_V1,,0.11,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-10-03,1997-10-03,Incomplete WaterSourceUUID,34542.0
NVss_M1,NVss_O1,NVss_S671,NVss_V1,,0.05,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-05-07,1998-05-07,Incomplete WaterSourceUUID,34543.0
NVss_M1,NVss_O1,NVss_S671,NVss_V1,,0.05,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-06-12,1998-06-12,Incomplete WaterSourceUUID,34544.0
NVss_M1,NVss_O1,NVss_S671,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-07-17,1998-07-17,Incomplete WaterSourceUUID,34545.0
NVss_M1,NVss_O1,NVss_S671,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-08-12,1998-08-12,Incomplete WaterSourceUUID,34546.0
NVss_M1,NVss_O1,NVss_S671,NVss_V1,,0.04,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-09-11,1998-09-11,Incomplete WaterSourceUUID,34547.0
NVss_M1,NVss_O1,NVss_S671,NVss_V1,,0.05,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-10-15,1998-10-15,Incomplete WaterSourceUUID,34548.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2007,,2007-04-06,2007-04-06,Incomplete WaterSourceUUID,34609.0
NVss_M1,NVss_O1,,NVss_V1,,0.01,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2008,,2008-04-08,2008-04-08,Incomplete WaterSourceUUID,34610.0
NVss_M1,NVss_O1,,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2008,,2008-10-06,2008-10-06,Incomplete WaterSourceUUID,34611.0
NVss_M1,NVss_O1,,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-04-07,2009-04-07,Incomplete WaterSourceUUID,34612.0
NVss_M1,NVss_O1,,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,2009,,2009-10-08,2009-10-08,Incomplete WaterSourceUUID,34613.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,4.17,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-06-04,1997-06-04,Incomplete WaterSourceUUID,34614.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,1.7,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-07-02,1997-07-02,Incomplete WaterSourceUUID,34615.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,2.25,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-08-01,1997-08-01,Incomplete WaterSourceUUID,34616.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,3.51,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-09-08,1997-09-08,Incomplete WaterSourceUUID,34617.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,1.77,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-10-02,1997-10-02,Incomplete WaterSourceUUID,34618.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,2.5,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-05-07,1998-05-07,Incomplete WaterSourceUUID,34619.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,2.33,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-06-12,1998-06-12,Incomplete WaterSourceUUID,34620.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,1.45,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-07-17,1998-07-17,Incomplete WaterSourceUUID,34621.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,2.23,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-08-12,1998-08-12,Incomplete WaterSourceUUID,34622.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,2.4,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-09-10,1998-09-10,Incomplete WaterSourceUUID,34623.0
NVss_M1,NVss_O1,NVss_S675,NVss_V1,,2.91,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-10-15,1998-10-15,Incomplete WaterSourceUUID,34624.0
NVss_M1,NVss_O1,NVss_S676,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-06-04,1997-06-04,Incomplete WaterSourceUUID,34625.0
NVss_M1,NVss_O1,NVss_S676,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-07-02,1997-07-02,Incomplete WaterSourceUUID,34626.0
NVss_M1,NVss_O1,NVss_S676,NVss_V1,,1.18,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-08-01,1997-08-01,Incomplete WaterSourceUUID,34627.0
NVss_M1,NVss_O1,NVss_S676,NVss_V1,,0.0,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-09-05,1997-09-05,Incomplete WaterSourceUUID,34628.0
NVss_M1,NVss_O1,NVss_S676,NVss_V1,,1.22,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-10-02,1997-10-02,Incomplete WaterSourceUUID,34629.0
NVss_M1,NVss_O1,NVss_S677,NVss_V1,,2.34,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-06-03,1997-06-03,Incomplete WaterSourceUUID,34630.0
NVss_M1,NVss_O1,NVss_S677,NVss_V1,,2.54,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-07-01,1997-07-01,Incomplete WaterSourceUUID,34631.0
NVss_M1,NVss_O1,NVss_S677,NVss_V1,,2.77,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-08-01,1997-08-01,Incomplete WaterSourceUUID,34632.0
NVss_M1,NVss_O1,NVss_S677,NVss_V1,,2.54,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-09-05,1997-09-05,Incomplete WaterSourceUUID,34633.0
NVss_M1,NVss_O1,NVss_S677,NVss_V1,,2.09,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1997,,1997-10-02,1997-10-02,Incomplete WaterSourceUUID,34634.0
NVss_M1,NVss_O1,NVss_S677,NVss_V1,,1.88,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-05-07,1998-05-07,Incomplete WaterSourceUUID,34635.0
NVss_M1,NVss_O1,NVss_S677,NVss_V1,,1.72,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-06-16,1998-06-16,Incomplete WaterSourceUUID,34636.0
NVss_M1,NVss_O1,NVss_S677,NVss_V1,,1.99,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-07-17,1998-07-17,Incomplete WaterSourceUUID,34637.0
NVss_M1,NVss_O1,NVss_S677,NVss_V1,,1.73,,,Unspecified,,,,01/26/2022,,,,,,,,Unspecified,1998,,1998-08-12,1998-08-12,Incomplete WaterSourceUUID,34638.0
