MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,OwnerClassificationCV,PopulationServed,PowerType,PrimaryUseCategory,WaterAllocationNativeURL,ReasonRemoved,index
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70932,NVwr_S30351",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88704T,WALKER BASIN CONSERVANCY,1955-06-29,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88704T,Bad AllocationLegalStatusCV,90253.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70917,NVwr_S63634",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88738T,ROUND MOUNTAIN GOLD CORP 50% AND KG MINING 50%,2013-12-20,,12/31,01/01,,0,Mining and Milling,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88738T,Bad AllocationLegalStatusCV,90290.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S68760,NVwr_S70891",NVDWR_Allocation,,,,,,,,,,"Permit,Abrogated",88789,"DESERT PEARL FARMS, LLC",1973-03-29,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88789,Bad AllocationLegalStatusCV,90346.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70877,NVwr_S36667",NVDWR_Allocation,,,,,,,,,,"Permit,Canceled",88812,"COOKSEY, JONATHAN AND CARLY",2019-04-12,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88812,Bad AllocationLegalStatusCV,90373.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70864,NVwr_S40926",NVDWR_Allocation,,,,,,,,,,"Withdrawn,Ready For Action",88834,"GOLDSTEIN, PAUL D. AND THERESA",1962-06-07,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88834,Bad AllocationLegalStatusCV,90397.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S67702,NVwr_S70861",NVDWR_Allocation,,,,,,,,,,"Permit,Abrogated",88839,"NEVADA COPPER, INC.",2019-04-24,,12/31,01/01,,0,Mining Milling and Dewatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88839,Bad AllocationLegalStatusCV,90402.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S33611,NVwr_S70334",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88840T,BATTLE MOUNTAIN GOLD COMPANY,1947-06-16,,12/31,01/01,,0,Mining and Milling,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88840T,Bad AllocationLegalStatusCV,90404.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70859,NVwr_S49976",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",88843,KG MINING (BALD MOUNTAIN),1991-11-26,,12/31,01/01,,0,Mining and Milling,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88843,Bad AllocationLegalStatusCV,90407.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70858,NVwr_S68681",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88846T,"STARTEL, INC.",2007-08-15,,12/31,01/01,,0,Construction,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88846T,Bad AllocationLegalStatusCV,90410.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70858,NVwr_S68682",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88847T,"STARTEL, INC.",2007-08-15,,12/31,01/01,,0,Construction,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88847T,Bad AllocationLegalStatusCV,90411.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S1886,NVwr_S70855",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",88852,"DELONG RANCHES, INC.",2019-05-06,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88852,Bad AllocationLegalStatusCV,90417.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S61657,NVwr_S70850",NVDWR_Allocation,,,,,,,,,,"Permit,Canceled",88863,"DIAMOND H LAND COMPANY, LLC",1943-04-05,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88863,Bad AllocationLegalStatusCV,90429.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70419,NVwr_S58583",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88873T,"DRY LAKE WATER, LLC",1988-10-18,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88873T,Bad AllocationLegalStatusCV,90440.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70844,NVwr_S66182",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88874T,"DRY LAKE WATER, LLC",1988-10-18,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88874T,Bad AllocationLegalStatusCV,90441.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70421,NVwr_S66183",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88875T,"DRY LAKE WATER, LLC",1988-06-21,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88875T,Bad AllocationLegalStatusCV,90442.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70844,NVwr_S66182",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88876T,"DRY LAKE WATER, LLC",1988-10-18,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88876T,Bad AllocationLegalStatusCV,90443.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70844,NVwr_S66182",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88877T,"DRY LAKE WATER, LLC",1990-12-10,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88877T,Bad AllocationLegalStatusCV,90444.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70790,NVwr_S28669",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88931T,"CHILTON, MICHAEL J.",1976-02-12,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88931T,Bad AllocationLegalStatusCV,90505.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70787,NVwr_S64505",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88946T,"JERRITT CANYON GOLD, LLC",1980-10-20,,12/31,01/01,,0,Mining Milling and Dewatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88946T,Bad AllocationLegalStatusCV,90521.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70786,NVwr_S64506",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88947T,"JERRITT CANYON GOLD, LLC",1980-10-20,,12/31,01/01,,0,Mining Milling and Dewatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88947T,Bad AllocationLegalStatusCV,90522.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S64517,NVwr_S70785",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88948T,"JERRITT CANYON GOLD, LLC",1979-02-14,,12/31,01/01,,0,Mining Milling and Dewatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88948T,Bad AllocationLegalStatusCV,90523.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S64507,NVwr_S70785",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88949T,"JERRITT CANYON GOLD, LLC",1980-10-20,,12/31,01/01,,0,Mining Milling and Dewatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88949T,Bad AllocationLegalStatusCV,90524.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S64508,NVwr_S70784",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88950T,"JERRITT CANYON GOLD, LLC",1979-02-14,,12/31,01/01,,0,Mining Milling and Dewatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88950T,Bad AllocationLegalStatusCV,90526.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S64509,NVwr_S70784",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88951T,"JERRITT CANYON GOLD, LLC",1979-02-14,,12/31,01/01,,0,Mining Milling and Dewatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88951T,Bad AllocationLegalStatusCV,90527.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70782,NVwr_S40928",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88957T,KEITH MARK GROSS IRA ROLLOVER; JEFFREY GUNTER ROLLOVER IRA,1963-04-11,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88957T,Bad AllocationLegalStatusCV,90533.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S68648,NVwr_S70781",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88958T,"U.S. PROPERTY CORPORATION, LLC",1947-01-06,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88958T,Bad AllocationLegalStatusCV,90534.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S68650,NVwr_S70780",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88959T,"U.S. PROPERTY CORPORATION, LLC",1952-07-28,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88959T,Bad AllocationLegalStatusCV,90535.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S68649,NVwr_S70780",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88960T,"U.S. PROPERTY CORPORATION, LLC",1952-07-28,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88960T,Bad AllocationLegalStatusCV,90537.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S41043,NVwr_S70777",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",88963,"GOLDEN PAHRUMP LAKESIDE, LLC",1961-02-06,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88963,Bad AllocationLegalStatusCV,90540.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S41044,NVwr_S70778",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",88964,"GOLDEN PAHRUMP LAKESIDE, LLC",1968-09-16,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88964,Bad AllocationLegalStatusCV,90541.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S40929,NVwr_S70777",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",88965,"GOLDEN PAHRUMP LAKESIDE, LLC",1992-10-28,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88965,Bad AllocationLegalStatusCV,90542.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S41044,NVwr_S70778",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",88966,"GOLDEN PAHRUMP LAKESIDE, LLC",1968-09-16,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88966,Bad AllocationLegalStatusCV,90543.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S41536,NVwr_S70777",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",88967,"GOLDEN PAHRUMP LAKESIDE, LLC",1961-02-06,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88967,Bad AllocationLegalStatusCV,90544.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S33427,NVwr_S70774",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88977T,"SOLIDUS RESOURCES, LLC",1988-05-27,,12/31,01/01,,0,Mining and Milling,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88977T,Bad AllocationLegalStatusCV,90555.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S33428,NVwr_S70773",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",88979T,"SOLIDUS RESOURCES, LLC",1988-05-27,,12/31,01/01,,0,Mining and Milling,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=88979T,Bad AllocationLegalStatusCV,90557.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70537,NVwr_S30981",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",89001T,WALKER LANE MINERAL CORP.,2009-12-18,,12/31,01/01,,0,Mining and Milling,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89001T,Bad AllocationLegalStatusCV,90586.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70758,NVwr_S47841",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",89002T,ELY MUNICIPAL WATER DEPARTMENT,1961-03-06,,12/31,01/01,,0,Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89002T,Bad AllocationLegalStatusCV,90587.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70758,NVwr_S52346",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89003,ELY MUNICIPAL WATER DEPARTMENT,1961-03-06,,12/31,01/01,,0,Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89003,Bad AllocationLegalStatusCV,90588.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S49977,NVwr_S70749",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89028,"DN RANCHING COMPANY, LLC",2018-08-20,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89028,Bad AllocationLegalStatusCV,90615.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70748,NVwr_S61658",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89029,CITY-LAS VEGAS,1944-07-24,,12/31,01/01,,0,Recreational,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89029,Bad AllocationLegalStatusCV,90616.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S37514,NVwr_S70731",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89095,ESMERALDA COUNTY,1965-07-15,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89095,Bad AllocationLegalStatusCV,90689.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70730,NVwr_S37515",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89096,ESMERALDA COUNTY,1965-07-15,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89096,Bad AllocationLegalStatusCV,90690.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S12304,NVwr_S70728",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89098,BARRICK GOLDSTRIKE MINES INC.,1988-01-05,,12/31,01/01,,0,Mining Milling and Dewatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89098,Bad AllocationLegalStatusCV,90692.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S12304,NVwr_S70728",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89099,BARRICK GOLDSTRIKE MINES INC.,1990-08-03,,12/31,01/01,,0,Mining Milling and Dewatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89099,Bad AllocationLegalStatusCV,90693.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S19618,NVwr_S70724",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89108,MICELI FAMILY TRUST,1876-04-07,,12/31,01/01,,0,As Decreed,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89108,Bad AllocationLegalStatusCV,90703.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70723,NVwr_S44696",NVDWR_Allocation,,,,,,,,,,"Withdrawn,Ready For Action",89109,"KG MINING (BALD MOUNTAIN), INC.",2019-09-04,,12/31,01/01,,0,Mining and Milling,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89109,Bad AllocationLegalStatusCV,90704.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70721,NVwr_S51266",NVDWR_Allocation,,,,,,,,,,"Ready For Action,Ready for Action (Protested)",89111T,MOAPA PIONEERS 1919 TRUST,1975-10-28,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89111T,Bad AllocationLegalStatusCV,90707.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70721,NVwr_S51266",NVDWR_Allocation,,,,,,,,,,"Ready For Action,Ready for Action (Protested)",89112T,MOAPA PIONEERS 1919 TRUST,1973-02-08,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89112T,Bad AllocationLegalStatusCV,90708.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70721,NVwr_S51266",NVDWR_Allocation,,,,,,,,,,"Ready For Action,Ready for Action (Protested)",89113T,MOAPA PIONEERS 1919 TRUST,1978-01-03,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89113T,Bad AllocationLegalStatusCV,90709.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70721,NVwr_S51266",NVDWR_Allocation,,,,,,,,,,"Ready For Action,Ready for Action (Protested)",89114T,MOAPA PIONEERS 1919 TRUST,1977-02-14,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89114T,Bad AllocationLegalStatusCV,90710.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70721,NVwr_S51266",NVDWR_Allocation,,,,,,,,,,"Ready For Action,Ready for Action (Protested)",89115T,MOAPA PIONEERS 1919 TRUST,1977-02-14,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89115T,Bad AllocationLegalStatusCV,90711.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70718,NVwr_S46990",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89119,SKILLFUL SOLUTIONS LLC,1968-03-20,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89119,Bad AllocationLegalStatusCV,90715.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S2620,NVwr_S70706",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89153,"NORTHERN NEVADA RENEWABLE RESOURCES, LLC",1966-07-08,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89153,Bad AllocationLegalStatusCV,90740.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S37698,NVwr_S70705",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",89177T,"ALBEMARLE U.S., INC.",1989-02-09,,12/31,01/01,,0,Mining and Milling,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89177T,Bad AllocationLegalStatusCV,90752.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S32015,NVwr_S70703",NVDWR_Allocation,,,,,,,,,,"Expired,Permit",89246T,NEVADA-STATE LANDS,1991-03-21,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89246T,Bad AllocationLegalStatusCV,90774.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70685,NVwr_S57413",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89297,LINDA KB WHITING TRUST,1944-11-06,,12/31,01/01,,0,Quasi-Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89297,Bad AllocationLegalStatusCV,90824.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S28329,NVwr_S70679",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89301,"RIGHTWAY INVESTMENTS SMITH VALLEY, LLC",1921-02-14,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89301,Bad AllocationLegalStatusCV,90830.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70682,NVwr_S28671",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89302,"RIGHTWAY INVESTMENTS SMITH VALLEY, LLC",1926-02-05,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89302,Bad AllocationLegalStatusCV,90831.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S28600,NVwr_S70681",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89303,"RIGHTWAY INVESTMENTS SMITH VALLEY, LLC",1973-04-02,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89303,Bad AllocationLegalStatusCV,90832.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70680,NVwr_S28601",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89304,"RIGHTWAY INVESTMENTS SMITH VALLEY, LLC",1973-04-02,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89304,Bad AllocationLegalStatusCV,90833.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S28329,NVwr_S70679",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89305,"RIGHTWAY INVESTMENTS SMITH VALLEY, LLC",1976-06-14,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89305,Bad AllocationLegalStatusCV,90834.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70678,NVwr_S28602",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89306,"RIGHTWAY INVESTMENTS SMITH VALLEY, LLC",1921-03-04,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89306,Bad AllocationLegalStatusCV,90835.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70677,NVwr_S51040",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89308,"DIAMOND WATER, LLC",1966-01-13,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89308,Bad AllocationLegalStatusCV,90836.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S59521,NVwr_S70675",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89313,"ACRES CULTIVATION, LLC",1955-06-02,,12/31,01/01,,0,Commercial,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89313,Bad AllocationLegalStatusCV,90842.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70669,NVwr_S12798",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89326,"BROOKS, LESLIE H.; MCINTOSH, BARBARA C.",1971-09-17,,12/31,01/01,,0,Stockwatering,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89326,Bad AllocationLegalStatusCV,90854.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70668,NVwr_S19529",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89330,"NPLC BV INVESTMENT COMPANY, LLC",1891-04-01,,12/31,01/01,,0,Construction,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89330,Bad AllocationLegalStatusCV,90858.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70348,NVwr_S22071",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89341,H2O NV INVESTMENTS LLC,1915-04-15,,12/31,01/01,,0,Municipal,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89341,Bad AllocationLegalStatusCV,90868.0
NVDWR_Diversion Tracking,NVDWR,"NVwr_S70658,NVwr_S47350",NVDWR_Allocation,,,,,,,,,,"Permit,Ready For Action",89362,"KEMP, KOREY AND MARY ANN",1976-05-11,,12/31,01/01,,0,Irrigation,,,,08/03/2020,,0,,,,,In Review,,,Unspecified,http://water.nv.gov/permitinformation.aspx?app=89362,Bad AllocationLegalStatusCV,90886.0
