SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
TXwr_S992,Unknown,Digitized,,EPSG:4326,,,,,31.287917,-96.967931,,,POD,Unspecified,61204355001,,Diversion Point,TX,
TXwr_S993,Unknown,Digitized,,EPSG:4326,,,,,31.338791,-96.771637,,,POD,Unspecified,61204355003,,Diversion Point,TX,
TXwr_S994,Unknown,Digitized,,EPSG:4326,,,,,31.338791,-96.771637,,,POD,Unspecified,61204355303,,On-channel Reservoir,TX,
TXwr_S995,Unknown,Digitized,,EPSG:4326,,,,,30.135925999999998,-96.015061,,,POD,Unspecified,61205318301,,On-channel Reservoir,TX,
TXwr_S996,Unknown,Digitized,,EPSG:4326,,,,,30.822718000000002,-96.64405800000002,,,POD,Unspecified,11204145501,,Discharge Point,TX,
TXwr_S997,Unknown,Digitized,,EPSG:4326,,,,,33.471532,-101.479177,,,POD,Unspecified,61203708001,,Diversion Point,TX,
TXwr_S998,Unknown,Digitized,,EPSG:4326,,,,,33.471399,-101.479493,,,POD,Unspecified,61203708301,,On-channel Reservoir,TX,
TXwr_S999,Unknown,Digitized,,EPSG:4326,,,,,33.030128000000005,-101.17849900000002,,,POD,Unspecified,61203715001,,Diversion Point,TX,
TXwr_S1000,Unknown,Digitized,,EPSG:4326,,,,,33.030328999999995,-101.17690000000002,,,POD,Unspecified,61203715301,,On-channel Reservoir,TX,
TXwr_S1001,Unknown,Digitized,,EPSG:4326,,,,,32.985413,-101.032245,,,POD,Unspecified,61203716002,,Diversion Point,TX,
TXwr_S1002,Unknown,Digitized,,EPSG:4326,,,,,32.985304,-101.0325,,,POD,Unspecified,61203716301,,On-channel Reservoir,TX,
TXwr_S1003,Unknown,Digitized,,EPSG:4326,,,,,30.36427,-96.279163,,,POD,Unspecified,11204016102,,D/S Limit - Diversion Segment,TX,
TXwr_S1004,Unknown,Digitized,,EPSG:4326,,,,,30.369807,-96.245321,,,POD,Unspecified,11204016201,,U/S Limit - Diversion Segment,TX,
TXwr_S1005,Unknown,Digitized,,EPSG:4326,,,,,30.398075000000002,-96.18744,,,POD,Unspecified,11204016101,,D/S Limit - Diversion Segment,TX,
TXwr_S1006,Unknown,Digitized,,EPSG:4326,,,,,30.385803000000006,-96.234456,,,POD,Unspecified,11204016002,,Diversion Point,TX,
TXwr_S1007,Unknown,Digitized,,EPSG:4326,,,,,30.385803000000006,-96.234456,,,POD,Unspecified,11204016302,,On-channel Reservoir,TX,
TXwr_S1008,Unknown,Digitized,,EPSG:4326,,,,,30.583651000000003,-96.095547,,,POD,Unspecified,11205053301,,On-channel Reservoir,TX,
TXwr_S1009,Unknown,Digitized,,EPSG:4326,,,,,30.582732,-96.091758,,,POD,Unspecified,11205053305,,On-channel Reservoir,TX,
TXwr_S1010,Unknown,Digitized,,EPSG:4326,,,,,30.573967,-96.083496,,,POD,Unspecified,11205053303,,On-channel Reservoir,TX,
TXwr_S1011,Unknown,Digitized,,EPSG:4326,,,,,30.571759000000004,-96.080885,,,POD,Unspecified,11205053302,,On-channel Reservoir,TX,
TXwr_S1012,Unknown,Digitized,,EPSG:4326,,,,,30.579852,-96.076753,,,POD,Unspecified,11205053304,,On-channel Reservoir,TX,
TXwr_S1013,Unknown,Digitized,,EPSG:4326,,,,,30.589622999999996,-96.078573,,,POD,Unspecified,11205053306,,On-channel Reservoir,TX,
TXwr_S1014,Unknown,Digitized,,EPSG:4326,,,,,31.155802999999995,-96.857944,,,POD,Unspecified,61204358001,,Diversion Point,TX,
TXwr_S1015,Unknown,Digitized,,EPSG:4326,,,,,30.487492,-97.101566,,,POD,Unspecified,11205816303,,On-channel Reservoir,TX,
TXwr_S1016,Unknown,Digitized,,EPSG:4326,,,,,30.487492,-97.101566,,,POD,Unspecified,11205816003,,Diversion Point,TX,
TXwr_S1017,Unknown,Digitized,,EPSG:4326,,,,,30.476485,-97.108216,,,POD,Unspecified,11205816304,,On-channel Reservoir,TX,
TXwr_S1018,Unknown,Digitized,,EPSG:4326,,,,,30.476485,-97.108216,,,POD,Unspecified,11205816004,,Diversion Point,TX,
TXwr_S1019,Unknown,Digitized,,EPSG:4326,,,,,32.841334,-98.987555,,,POD,Unspecified,61204213302,,On-channel Reservoir,TX,
TXwr_S1020,Unknown,Digitized,,EPSG:4326,,,,,31.893109000000006,-97.639184,,,POD,Unspecified,61204318301,,On-channel Reservoir Complex,TX,
TXwr_S1021,Unknown,Digitized,,EPSG:4326,,,,,29.881701999999997,-96.097251,,,POD,Unspecified,11205665001,,Diversion Point,TX,
TXwr_S1022,Unknown,Digitized,,EPSG:4326,,,,,29.889457999999998,-96.109679,,,POD,Unspecified,11205665002,,Diversion Point,TX,
TXwr_S1023,Unknown,Digitized,,EPSG:4326,,,,,32.238025,-97.748891,,,POD,Unspecified,11205744001,,Diversion Point,TX,
TXwr_S1024,Unknown,Digitized,,EPSG:4326,,,,,32.257511,-97.767889,,,POD,Unspecified,11205744302,,On-channel Reservoir,TX,
TXwr_S1025,Unknown,Digitized,,EPSG:4326,,,,,32.257511,-97.767889,,,POD,Unspecified,11205744002,,Diversion Point,TX,
TXwr_S1026,Unknown,Digitized,,EPSG:4326,,,,,32.238266,-97.747406,,,POD,Unspecified,11205744301,,On-channel Reservoir,TX,
TXwr_S1027,Unknown,Digitized,,EPSG:4326,,,,,30.383328,-96.102013,,,POD,Unspecified,11205748301,,On-channel Reservoir,TX,
TXwr_S1028,Unknown,Digitized,,EPSG:4326,,,,,30.383309000000004,-96.102001,,,POD,Unspecified,11205748001,,Diversion Point,TX,
TXwr_S1029,Unknown,Digitized,,EPSG:4326,,,,,30.383540000000004,-96.101068,,,POD,Unspecified,11205748701,,Release Point,TX,
TXwr_S1030,Unknown,Digitized,,EPSG:4326,,,,,30.444991000000005,-96.34430100000002,,,POD,Unspecified,11205752003,,Diversion Point,TX,
TXwr_S1031,Unknown,Digitized,,EPSG:4326,,,,,30.463511000000004,-96.331606,,,POD,Unspecified,11205752001,,Diversion Point,TX,
TXwr_S1032,Unknown,Digitized,,EPSG:4326,,,,,32.502165999999995,-99.751474,,,POD,Unspecified,61204146001,,Diversion Point,TX,
TXwr_S1033,Unknown,Digitized,,EPSG:4326,,,,,32.50114600000001,-99.748067,,,POD,Unspecified,61204146303,,On-channel Reservoir,TX,
TXwr_S1034,Unknown,Digitized,,EPSG:4326,,,,,32.504218,-99.750008,,,POD,Unspecified,61204146004,,Diversion Point,TX,
TXwr_S1035,Unknown,Digitized,,EPSG:4326,,,,,32.504218,-99.750008,,,POD,Unspecified,61204146304,,On-channel Reservoir,TX,
TXwr_S1036,Unknown,Digitized,,EPSG:4326,,,,,32.50114600000001,-99.748067,,,POD,Unspecified,61204146003,,Diversion Point,TX,
TXwr_S1037,Unknown,Digitized,,EPSG:4326,,,,,32.499699,-99.751724,,,POD,Unspecified,61204146302,,On-channel Reservoir,TX,
TXwr_S1038,Unknown,Digitized,,EPSG:4326,,,,,32.502165999999995,-99.751474,,,POD,Unspecified,61204146301,,On-channel Reservoir,TX,
TXwr_S1039,Unknown,Digitized,,EPSG:4326,,,,,32.518163,-99.724645,,,POD,Unspecified,61204147003,,Diversion Point,TX,
TXwr_S1040,Unknown,Digitized,,EPSG:4326,,,,,32.517726,-99.726374,,,POD,Unspecified,61204147002,,Diversion Point,TX,
TXwr_S1041,Unknown,Digitized,,EPSG:4326,,,,,32.516541,-99.727479,,,POD,Unspecified,61204147001,,Diversion Point,TX,
TXwr_S1042,Unknown,Digitized,,EPSG:4326,,,,,32.516186,-99.722469,,,POD,Unspecified,61204148001,,Diversion Point,TX,
TXwr_S1043,Unknown,Digitized,,EPSG:4326,,,,,32.681157,-99.672741,,,POD,Unspecified,61204162002,,Diversion Point,TX,
TXwr_S1044,Unknown,Digitized,,EPSG:4326,,,,,32.678615,-99.677634,,,POD,Unspecified,61204162001,,Diversion Point,TX,
TXwr_S1045,Unknown,Digitized,,EPSG:4326,,,,,32.685071,-99.671619,,,POD,Unspecified,61204163001,,Diversion Point,TX,
TXwr_S1046,Unknown,Digitized,,EPSG:4326,,,,,32.545521,-99.650802,,,POD,Unspecified,61204164001,,Diversion Point,TX,
TXwr_S1047,Unknown,Digitized,,EPSG:4326,,,,,32.559823,-99.656848,,,POD,Unspecified,61204166001,,Diversion Point,TX,
TXwr_S1048,Unknown,Digitized,,EPSG:4326,,,,,32.68688200000001,-99.609784,,,POD,Unspecified,61204169001,,Diversion Point,TX,
TXwr_S1049,Unknown,Digitized,,EPSG:4326,,,,,32.764614,-99.636402,,,POD,Unspecified,61204172002,,Diversion Point,TX,
TXwr_S1050,Unknown,Digitized,,EPSG:4326,,,,,32.755786,-99.632074,,,POD,Unspecified,61204172001,,Diversion Point,TX,
TXwr_S1051,Unknown,Digitized,,EPSG:4326,,,,,32.792555,-99.611898,,,POD,Unspecified,61204174301,,On-channel Reservoir,TX,
TXwr_S1052,Unknown,Digitized,,EPSG:4326,,,,,32.861422,-99.527704,,,POD,Unspecified,61204175001,,Diversion Point,TX,
TXwr_S1053,Unknown,Digitized,,EPSG:4326,,,,,32.860337,-99.540891,,,POD,Unspecified,61204175002,,Diversion Point,TX,
TXwr_S1054,Unknown,Digitized,,EPSG:4326,,,,,32.859813,-99.540524,,,POD,Unspecified,61204175301,,On-channel Reservoir,TX,
TXwr_S1055,Unknown,Digitized,,EPSG:4326,,,,,32.962952,-99.781207,,,POD,Unspecified,61204176001,,Diversion Point,TX,
TXwr_S1056,Unknown,Digitized,,EPSG:4326,,,,,32.962952,-99.781207,,,POD,Unspecified,61204176301,,On-channel Reservoir,TX,
TXwr_S1057,Unknown,Digitized,,EPSG:4326,,,,,33.004148,-99.684036,,,POD,Unspecified,61204177001,,Diversion Point,TX,
TXwr_S1058,Unknown,Digitized,,EPSG:4326,,,,,32.997361,-99.680277,,,POD,Unspecified,61204177002,,Diversion Point,TX,
TXwr_S1059,Unknown,Digitized,,EPSG:4326,,,,,32.997361,-99.680277,,,POD,Unspecified,61204177301,,On-channel Reservoir,TX,
TXwr_S1060,Unknown,Digitized,,EPSG:4326,,,,,32.857913,-99.902256,,,POD,Unspecified,61204181001,,Diversion Point,TX,
TXwr_S1061,Unknown,Digitized,,EPSG:4326,,,,,32.857913,-99.902256,,,POD,Unspecified,61204181301,,On-channel Reservoir,TX,
TXwr_S1062,Unknown,Digitized,,EPSG:4326,,,,,32.727523,-99.877433,,,POD,Unspecified,61204182301,,On-channel Reservoir,TX,
TXwr_S1063,Unknown,Digitized,,EPSG:4326,,,,,33.185687,-99.696198,,,POD,Unspecified,61204184002,,Diversion Point,TX,
TXwr_S1064,Unknown,Digitized,,EPSG:4326,,,,,33.185687,-99.696198,,,POD,Unspecified,61204184302,,On-channel Reservoir,TX,
TXwr_S1065,Unknown,Digitized,,EPSG:4326,,,,,33.186327000000006,-99.702439,,,POD,Unspecified,61204184001,,Diversion Point,TX,
TXwr_S1066,Unknown,Digitized,,EPSG:4326,,,,,33.186327000000006,-99.702439,,,POD,Unspecified,61204184301,,On-channel Reservoir,TX,
TXwr_S1067,Unknown,Digitized,,EPSG:4326,,,,,32.951865999999995,-99.234814,,,POD,Unspecified,61204185401,,Off-channel Reservoir,TX,
TXwr_S1068,Unknown,Digitized,,EPSG:4326,,,,,32.951615000000004,-99.233803,,,POD,Unspecified,61204185001,,Diversion Point,TX,
TXwr_S1069,Unknown,Digitized,,EPSG:4326,,,,,32.950174,-99.23173200000001,,,POD,Unspecified,61204185002,,Diversion Point,TX,
TXwr_S1070,Unknown,Digitized,,EPSG:4326,,,,,32.933625,-99.215029,,,POD,Unspecified,61204186001,,Diversion Point,TX,
TXwr_S1071,Unknown,Digitized,,EPSG:4326,,,,,32.934513,-99.212471,,,POD,Unspecified,61204186002,,Diversion Point,TX,
TXwr_S1072,Unknown,Digitized,,EPSG:4326,,,,,32.934513,-99.212471,,,POD,Unspecified,61204186301,,On-channel Reservoir,TX,
TXwr_S1073,Unknown,Digitized,,EPSG:4326,,,,,32.901097,-99.070582,,,POD,Unspecified,61204187001,,Diversion Point,TX,
TXwr_S1074,Unknown,Digitized,,EPSG:4326,,,,,32.919448,-99.034773,,,POD,Unspecified,61204188001,,Diversion Point,TX,
TXwr_S1075,Unknown,Digitized,,EPSG:4326,,,,,32.924467,-99.018681,,,POD,Unspecified,61204190001,,Diversion Point,TX,
TXwr_S1076,Unknown,Digitized,,EPSG:4326,,,,,33.018794,-99.065682,,,POD,Unspecified,61204194001,,Diversion Point,TX,
TXwr_S1077,Unknown,Digitized,,EPSG:4326,,,,,32.706752,-98.109386,,,POD,Unspecified,11205447001,,Diversion Point,TX,
TXwr_S1078,Unknown,Digitized,,EPSG:4326,,,,,32.707038,-98.109341,,,POD,Unspecified,11205447301,,On-channel Reservoir,TX,
TXwr_S1079,Unknown,Digitized,,EPSG:4326,,,,,31.843852000000002,-97.32134700000002,,,POD,Unspecified,61204315001,,Diversion Point,TX,
TXwr_S1080,Unknown,Digitized,,EPSG:4326,,,,,31.846996,-97.313786,,,POD,Unspecified,61204316001,,Diversion Point,TX,
TXwr_S1081,Unknown,Digitized,,EPSG:4326,,,,,31.837346000000007,-97.276388,,,POD,Unspecified,61204319001,,Diversion Point,TX,
TXwr_S1082,Unknown,Digitized,,EPSG:4326,,,,,31.765093999999998,-97.312004,,,POD,Unspecified,61204321001,,Diversion Point,TX,
TXwr_S1083,Unknown,Digitized,,EPSG:4326,,,,,31.758713000000004,-97.303924,,,POD,Unspecified,61204322001,,Diversion Point,TX,
TXwr_S1084,Unknown,Digitized,,EPSG:4326,,,,,31.757909000000005,-97.30203300000001,,,POD,Unspecified,61204322002,,Diversion Point,TX,
TXwr_S1085,Unknown,Digitized,,EPSG:4326,,,,,31.71763300000001,-97.283215,,,POD,Unspecified,61204326001,,Diversion Point,TX,
TXwr_S1086,Unknown,Digitized,,EPSG:4326,,,,,31.717113,-97.284301,,,POD,Unspecified,61204327001,,Diversion Point,TX,
TXwr_S1087,Unknown,Digitized,,EPSG:4326,,,,,31.705745,-97.286955,,,POD,Unspecified,61204328001,,Diversion Point,TX,
TXwr_S1088,Unknown,Digitized,,EPSG:4326,,,,,31.695101999999995,-97.236962,,,POD,Unspecified,61204331001,,Diversion Point,TX,
TXwr_S1089,Unknown,Digitized,,EPSG:4326,,,,,32.021458,-97.109673,,,POD,Unspecified,61204333001,,Diversion Point,TX,
TXwr_S1090,Unknown,Digitized,,EPSG:4326,,,,,31.842141,-97.19886800000002,,,POD,Unspecified,61204335001,,Diversion Point,TX,
TXwr_S1091,Unknown,Digitized,,EPSG:4326,,,,,31.614352,-97.126545,,,POD,Unspecified,61204337001,,Diversion Point,TX,
TXwr_S1092,Unknown,Digitized,,EPSG:4326,,,,,31.615415,-97.128981,,,POD,Unspecified,61204337002,,Diversion Point,TX,
TXwr_S1093,Unknown,Digitized,,EPSG:4326,,,,,31.592062,-97.149301,,,POD,Unspecified,61204338001,,Diversion Point,TX,
TXwr_S1094,Unknown,Digitized,,EPSG:4326,,,,,31.844119,-97.288594,,,POD,Unspecified,61204317001,,Diversion Point,TX,
TXwr_S1095,Unknown,Digitized,,EPSG:4326,,,,,31.833227000000004,-97.276276,,,POD,Unspecified,61204319002,,Diversion Point,TX,
TXwr_S1096,Unknown,Digitized,,EPSG:4326,,,,,31.756616,-97.298631,,,POD,Unspecified,61204323001,,Diversion Point,TX,
TXwr_S1097,Unknown,Digitized,,EPSG:4326,,,,,31.746957000000002,-97.279505,,,POD,Unspecified,61204324003,,Diversion Point,TX,
TXwr_S1098,Unknown,Digitized,,EPSG:4326,,,,,31.749417,-97.284834,,,POD,Unspecified,61204324002,,Diversion Point,TX,
TXwr_S1099,Unknown,Digitized,,EPSG:4326,,,,,31.753286,-97.291658,,,POD,Unspecified,61204324001,,Diversion Point,TX,
TXwr_S1100,Unknown,Digitized,,EPSG:4326,,,,,31.752951,-97.276823,,,POD,Unspecified,61204324401,,Off-channel Reservoir,TX,
TXwr_S1101,Unknown,Digitized,,EPSG:4326,,,,,31.719719,-97.279832,,,POD,Unspecified,61204325001,,Diversion Point,TX,
TXwr_S1102,Unknown,Digitized,,EPSG:4326,,,,,31.700384000000003,-97.281944,,,POD,Unspecified,61204329001,,Diversion Point,TX,
TXwr_S1103,Unknown,Digitized,,EPSG:4326,,,,,31.695101999999995,-97.236962,,,POD,Unspecified,61204330001,,Diversion Point,TX,
TXwr_S1104,Unknown,Digitized,,EPSG:4326,,,,,31.695101999999995,-97.236962,,,POD,Unspecified,61204332001,,Diversion Point,TX,
TXwr_S1105,Unknown,Digitized,,EPSG:4326,,,,,32.021458,-97.109673,,,POD,Unspecified,61204333301,,On-channel Reservoir,TX,
TXwr_S1106,Unknown,Digitized,,EPSG:4326,,,,,31.849597999999997,-97.200523,,,POD,Unspecified,61204334001,,Diversion Point,TX,
TXwr_S1107,Unknown,Digitized,,EPSG:4326,,,,,31.849597999999997,-97.200523,,,POD,Unspecified,61204334301,,On-channel Reservoir,TX,
TXwr_S1108,Unknown,Digitized,,EPSG:4326,,,,,31.628891000000003,-97.180159,,,POD,Unspecified,61204336001,,Diversion Point,TX,
TXwr_S1109,Unknown,Digitized,,EPSG:4326,,,,,31.106125000000002,-97.474927,,,POD,Unspecified,61205160001,,Diversion Point,TX,
TXwr_S1110,Unknown,Digitized,,EPSG:4326,,,,,31.109247,-97.472424,,,POD,Unspecified,61205160301,,On-channel Reservoir,TX,
TXwr_S1111,Unknown,Digitized,,EPSG:4326,,,,,31.846961000000004,-97.299428,,,POD,Unspecified,61204318002,,Diversion Point,TX,
TXwr_S1112,Unknown,Digitized,,EPSG:4326,,,,,31.843502000000004,-97.285495,,,POD,Unspecified,61204318001,,Diversion Point,TX,
TXwr_S1113,Unknown,Digitized,,EPSG:4326,,,,,31.837223,-97.294682,,,POD,Unspecified,61204318401,,Off-channel Reservoir,TX,
TXwr_S1114,Unknown,Digitized,,EPSG:4326,,,,,31.781202000000004,-97.324112,,,POD,Unspecified,61204318003,,Diversion Point,TX,
TXwr_S1115,Unknown,Digitized,,EPSG:4326,,,,,31.793455000000005,-97.321016,,,POD,Unspecified,61204320001,,Diversion Point,TX,
TXwr_S1116,Unknown,Digitized,,EPSG:4326,,,,,32.020978,-97.593658,,,POD,Unspecified,61204112001,,Diversion Point,TX,
TXwr_S1117,Unknown,Digitized,,EPSG:4326,,,,,32.020815,-97.593397,,,POD,Unspecified,61204112301,,On-channel Reservoir,TX,
TXwr_S1118,Unknown,Digitized,,EPSG:4326,,,,,31.955067,-97.486906,,,POD,Unspecified,61204113301,,On-channel Reservoir,TX,
TXwr_S1119,Unknown,Digitized,,EPSG:4326,,,,,31.955067,-97.486906,,,POD,Unspecified,61204113001,,Diversion Point,TX,
TXwr_S1120,Unknown,Digitized,,EPSG:4326,,,,,31.953490999999996,-97.482974,,,POD,Unspecified,61204113302,,On-channel Reservoir,TX,
TXwr_S1121,Unknown,Digitized,,EPSG:4326,,,,,31.953490999999996,-97.482974,,,POD,Unspecified,61204113002,,Diversion Point,TX,
TXwr_S1122,Unknown,Digitized,,EPSG:4326,,,,,31.949058,-97.476552,,,POD,Unspecified,61204113303,,On-channel Reservoir,TX,
TXwr_S1123,Unknown,Digitized,,EPSG:4326,,,,,31.949058,-97.476552,,,POD,Unspecified,61204113003,,Diversion Point,TX,
TXwr_S1124,Unknown,Digitized,,EPSG:4326,,,,,32.178384,-97.583686,,,POD,Unspecified,61204102001,,Diversion Point,TX,
TXwr_S1125,Unknown,Digitized,,EPSG:4326,,,,,32.166971000000004,-97.568657,,,POD,Unspecified,61204102002,,Diversion Point,TX,
TXwr_S1126,Unknown,Digitized,,EPSG:4326,,,,,32.153795,-97.573788,,,POD,Unspecified,61204102003,,Diversion Point,TX,
TXwr_S1127,Unknown,Digitized,,EPSG:4326,,,,,32.148746,-97.554023,,,POD,Unspecified,61204103001,,Diversion Point,TX,
TXwr_S1128,Unknown,Digitized,,EPSG:4326,,,,,32.146288,-97.549093,,,POD,Unspecified,61204103002,,Diversion Point,TX,
TXwr_S1129,Unknown,Digitized,,EPSG:4326,,,,,32.143427,-97.544301,,,POD,Unspecified,61204103003,,Diversion Point,TX,
TXwr_S1130,Unknown,Digitized,,EPSG:4326,,,,,32.141715000000005,-97.541273,,,POD,Unspecified,61204103004,,Diversion Point,TX,
TXwr_S1131,Unknown,Digitized,,EPSG:4326,,,,,32.139247,-97.536044,,,POD,Unspecified,61204103005,,Diversion Point,TX,
TXwr_S1132,Unknown,Digitized,,EPSG:4326,,,,,32.137344,-97.530722,,,POD,Unspecified,61204103006,,Diversion Point,TX,
TXwr_S1133,Unknown,Digitized,,EPSG:4326,,,,,32.153746000000005,-97.512627,,,POD,Unspecified,61204104001,,Diversion Point,TX,
TXwr_S1134,Unknown,Digitized,,EPSG:4326,,,,,32.162369,-97.501481,,,POD,Unspecified,61204104002,,Diversion Point,TX,
TXwr_S1135,Unknown,Digitized,,EPSG:4326,,,,,32.164574,-97.493019,,,POD,Unspecified,61204104003,,Diversion Point,TX,
TXwr_S1136,Unknown,Digitized,,EPSG:4326,,,,,32.170715,-97.486863,,,POD,Unspecified,61204104004,,Diversion Point,TX,
TXwr_S1137,Unknown,Digitized,,EPSG:4326,,,,,32.172577000000004,-97.478403,,,POD,Unspecified,61204104005,,Diversion Point,TX,
TXwr_S1138,Unknown,Digitized,,EPSG:4326,,,,,32.160931,-97.460051,,,POD,Unspecified,61204104006,,Diversion Point,TX,
TXwr_S1139,Unknown,Digitized,,EPSG:4326,,,,,32.156071000000004,-97.465376,,,POD,Unspecified,61204104007,,Diversion Point,TX,
TXwr_S1140,Unknown,Digitized,,EPSG:4326,,,,,32.153106,-97.467516,,,POD,Unspecified,61204104008,,Diversion Point,TX,
TXwr_S1141,Unknown,Digitized,,EPSG:4326,,,,,32.145154,-97.484558,,,POD,Unspecified,61204104009,,Diversion Point,TX,
TXwr_S1142,Unknown,Digitized,,EPSG:4326,,,,,32.049589000000005,-97.589706,,,POD,Unspecified,61204108001,,Diversion Point,TX,
TXwr_S1143,Unknown,Digitized,,EPSG:4326,,,,,32.048288,-97.586561,,,POD,Unspecified,61204108002,,Diversion Point,TX,
TXwr_S1144,Unknown,Digitized,,EPSG:4326,,,,,30.901506,-97.47257,,,POD,Unspecified,61203726001,,Diversion Point,TX,
TXwr_S1145,Unknown,Digitized,,EPSG:4326,,,,,30.90182,-97.472442,,,POD,Unspecified,61203726301,,On-channel Reservoir,TX,
TXwr_S1146,Unknown,Digitized,,EPSG:4326,,,,,32.385556,-99.731749,,,POD,Unspecified,61204150301,,On-channel Reservoir,TX,
TXwr_S1147,Unknown,Digitized,,EPSG:4326,,,,,32.451426,-99.721485,,,POD,Unspecified,61204154001,,Diversion Point,TX,
TXwr_S1148,Unknown,Digitized,,EPSG:4326,,,,,32.451716999999995,-99.72163800000001,,,POD,Unspecified,61204154301,,On-channel Reservoir,TX,
TXwr_S1149,Unknown,Digitized,,EPSG:4326,,,,,32.494995,-99.712037,,,POD,Unspecified,61204155001,,Diversion Point,TX,
TXwr_S1150,Unknown,Digitized,,EPSG:4326,,,,,32.497665000000005,-99.712663,,,POD,Unspecified,61204156002,,Diversion Point,TX,
TXwr_S1151,Unknown,Digitized,,EPSG:4326,,,,,32.496662,-99.712938,,,POD,Unspecified,61204156001,,Diversion Point,TX,
TXwr_S1152,Unknown,Digitized,,EPSG:4326,,,,,32.500058,-99.710473,,,POD,Unspecified,61204157001,,Diversion Point,TX,
TXwr_S1153,Unknown,Digitized,,EPSG:4326,,,,,32.472309,-99.687942,,,POD,Unspecified,61204159001,,Diversion Point,TX,
TXwr_S1154,Unknown,Digitized,,EPSG:4326,,,,,32.472309,-99.687942,,,POD,Unspecified,61204159301,,On-channel Reservoir,TX,
TXwr_S1155,Unknown,Digitized,,EPSG:4326,,,,,32.469695,-99.698663,,,POD,Unspecified,61204160301,,On-channel Reservoir,TX,
TXwr_S1156,Unknown,Digitized,,EPSG:4326,,,,,32.468404,-99.696493,,,POD,Unspecified,61204160401,,Off-channel Reservoir,TX,
TXwr_S1157,Unknown,Digitized,,EPSG:4326,,,,,32.443426,-99.71626600000002,,,POD,Unspecified,61204153001,,Diversion Point,TX,
TXwr_S1158,Unknown,Digitized,,EPSG:4326,,,,,32.443426,-99.71626600000002,,,POD,Unspecified,61204153301,,On-channel Reservoir,TX,
TXwr_S1159,Unknown,Digitized,,EPSG:4326,,,,,32.383852000000005,-99.289505,,,POD,Unspecified,61204204001,,Diversion Point,TX,
TXwr_S1160,Unknown,Digitized,,EPSG:4326,,,,,32.389095000000005,-99.268805,,,POD,Unspecified,61204205001,,Diversion Point,TX,
TXwr_S1161,Unknown,Digitized,,EPSG:4326,,,,,32.392568,-99.269312,,,POD,Unspecified,61204205002,,Diversion Point,TX,
TXwr_S1162,Unknown,Digitized,,EPSG:4326,,,,,32.394125,-99.267319,,,POD,Unspecified,61204205003,,Diversion Point,TX,
TXwr_S1163,Unknown,Digitized,,EPSG:4326,,,,,32.383478000000004,-99.76115800000001,,,POD,Unspecified,11203721001,,Diversion Point,TX,
TXwr_S1164,Unknown,Digitized,,EPSG:4326,,,,,32.383478000000004,-99.76115800000001,,,POD,Unspecified,11203721301,,On-channel Reservoir,TX,
TXwr_S1165,Unknown,Digitized,,EPSG:4326,,,,,32.541475,-99.622678,,,POD,Unspecified,11204266615,,Off-channel Diversion Point,TX,
TXwr_S1166,Unknown,Digitized,,EPSG:4326,,,,,32.543095,-99.626323,,,POD,Unspecified,11204266401,,Off-channel Reservoir,TX,
TXwr_S1167,Unknown,Digitized,,EPSG:4326,,,,,32.54018800000001,-99.622607,,,POD,Unspecified,11204266616,,Off-channel Diversion Point,TX,
TXwr_S1168,Unknown,Digitized,,EPSG:4326,,,,,32.541971000000004,-99.629769,,,POD,Unspecified,11204266402,,Off-channel Reservoir,TX,
TXwr_S1169,Unknown,Digitized,,EPSG:4326,,,,,32.595809,-99.635677,,,POD,Unspecified,11204266003,,Diversion Point,TX,
TXwr_S1170,Unknown,Digitized,,EPSG:4326,,,,,32.592438,-99.633868,,,POD,Unspecified,11204266001,,Diversion Point,TX,
TXwr_S1171,Unknown,Digitized,,EPSG:4326,,,,,32.365688,-99.851812,,,POD,Unspecified,61204145001,,Diversion Point,TX,
TXwr_S1172,Unknown,Digitized,,EPSG:4326,,,,,32.365688,-99.851812,,,POD,Unspecified,61204145301,,On-channel Reservoir,TX,
TXwr_S1173,Unknown,Digitized,,EPSG:4326,,,,,32.380183,-99.365938,,,POD,Unspecified,61204203401,,Off-channel Reservoir,TX,
TXwr_S1174,Unknown,Digitized,,EPSG:4326,,,,,32.376601,-99.367046,,,POD,Unspecified,61204203001,,Diversion Point,TX,
TXwr_S1175,Unknown,Digitized,,EPSG:4326,,,,,32.376601,-99.367046,,,POD,Unspecified,61204203301,,On-channel Reservoir,TX,
TXwr_S1176,Unknown,Digitized,,EPSG:4326,,,,,32.434781,-99.708131,,,POD,Unspecified,61204152001,,Diversion Point,TX,
TXwr_S1177,Unknown,Digitized,,EPSG:4326,,,,,32.433916,-99.709947,,,POD,Unspecified,61204152002,,Diversion Point,TX,
TXwr_S1178,Unknown,Digitized,,EPSG:4326,,,,,32.434781,-99.708131,,,POD,Unspecified,61204152301,,On-channel Reservoir,TX,
TXwr_S1179,Unknown,Digitized,,EPSG:4326,,,,,32.533072,-99.176848,,,POD,Unspecified,61204207001,,Diversion Point,TX,
